Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Submitted Data,Passed Quality Assurance Check,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Resident Access to Testing in Facility,Laboratory Type Is State Health Dept,Laboratory Type Is Private Lab,Laboratory Type Is Other,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,Reason for Not Testing Residents - Lack of PPE for Personnel ,Reason for Not Testing Residents - Lack of Supplies,Reason for Not Testing Residents  - Lack of Access to Laboratory,Reason for Not Testing Residents - Lack of Access to Trained Personnel ,Reason for Not Testing Residents  - Uncertainty About Reimbursement,Reason for Not Testing Residents  - Other,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,Reason for Not Testing Staff and/or Personnel - Lack of PPE for Personnel ,Reason for Not Testing Staff and/or Personnel - Lack of Supplies,Reason for Not Testing Staff and/or Personnel - Lack of Access to Laboratory,Reason for Not Testing Staff and/or Personnel  - Lack of Access to Trained Personnel ,Reason for Not Testing Staff and/or Personnel - Uncertainty About Reimbursement,Reason for Not Testing Staff and/or Personnel - Other,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,"Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,County,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation
07/05/2020,495358,WELLSPRINGS AT AMELIA,8830 VIRGINIA STREET,AMELIA,VA,23002,Y,Y,0,0,0,0,0,1,0,1,0,0,100,86,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,6,0,0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Amelia,N,N,POINT (-77.983749 37.336259)
10/04/2020,495250,GALAX HEALTH AND REHAB,836 GLENDALE RD    PO BOX 229,GALAX,VA,24333,Y,Y,0,13,0,11,0,4,1,31,0,19,120,60,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,60,0,Y,1,50,0,6,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,183.3,316.7,172.7,Galax City,N,N,POINT (-80.90958 36.678803)
10/04/2020,495378,SPRINGTREE HEALTHCARE & REHAB CENTER,3433 SPRINGTREE DRIVE,ROANOKE,VA,24012,Y,Y,0,0,0,0,0,0,3,13,0,0,120,110,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,Y,N,N,Y,N,Y,106,132,Y,0,2,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Roanoke City,N,N,POINT (-79.890829 37.300415)
09/06/2020,495171,GOODWIN HOUSE BAILEY'S CROSSROADS,3440 S JEFFERSON STREET,FALLS CHURCH,VA,22041,Y,Y,0,0,0,3,0,0,0,13,0,0,73,56,,,,,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,Y,N,N,N,N,,,,0,5,0,1,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,53.6,0.0,0.0,Fairfax,N,N,POINT (-77.11916 38.851619)
06/07/2020,495255,SKYVIEW SPRINGS REHAB AND NURSING CENTER,30 MONTVUE DRIVE,LURAY,VA,22835,Y,Y,1,19,1,73,0,39,1,30,0,20,120,80,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,0,7,0,0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,912.5,250.0,27.4,Page,N,N,POINT (-78.472154 38.662972)
06/28/2020,495302,THE CARRINGTON,2406 ATHERHOLT ROAD,LYNCHBURG,VA,24501,Y,Y,0,0,0,0,0,17,0,0,0,0,97,57,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Lynchburg City,N,N,POINT (-79.176507 37.408776)
09/13/2020,495395,HARBOR'S EDGE,ONE COLLEY AVENUE,NORFOLK,VA,23510,Y,Y,0,3,0,12,0,0,0,17,0,4,33,11,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,N,,,,0,10,0,4,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,1090.9,363.6,33.3,Norfolk City,N,N,
06/28/2020,495338,GRACE HEALTHCARE OF ABINGDON,600 WALDEN ROAD,ABINGDON,VA,24210,Y,Y,0,0,0,0,0,0,0,17,0,0,119,68,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Washington,N,N,POINT (-81.960216 36.72047)
07/19/2020,495146,ACCORDIUS HEALTH AT HARRISONBURG LLC,94 SOUTH AVENUE,HARRISONBURG,VA,22801,Y,Y,1,5,0,0,0,0,0,0,0,0,117,65,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,2,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Harrisonburg City,N,N,POINT (-78.885653 38.435147)
06/14/2020,495186,BETH SHOLOM HOME OF EASTERN VI,6401 AUBURN DR,VIRGINIA BEACH,VA,23464,Y,Y,1,2,0,0,0,2,1,4,0,0,120,106,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,59,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Virginia Beach City,N,N,POINT (-76.215405 36.807548)
10/04/2020,495306,BLUE RIDGE THERAPY CONNECTION,105 LANDMARK DRIVE,STUART,VA,24171,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patrick,,,POINT (-80.259674 36.637616)
07/05/2020,495038,MANASSAS HEALTH AND REHAB CENTER,8575 RIXLEW LANE,MANASSAS,VA,20109,Y,Y,0,3,1,12,4,45,1,7,0,4,120,102,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11,0,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,,,,,117.6,39.2,33.3,Manassas City,N,N,POINT (-77.50255 38.77161)
06/07/2020,495139,LIFE CARE CENTER OF NEW MARKET,315 EAST LEE HIGHWAY,NEW MARKET,VA,22844,Y,Y,0,0,0,0,0,0,1,10,0,0,118,97,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Shenandoah,N,N,POINT (-78.663088 38.648931)
10/18/2020,495112,VIRGINIA BAPTIST HOSPITAL DIVISION / GUGGENHEIMER,3300 RIVERMONT AVE,LYNCHBURG,VA,24503,Y,Y,2,27,0,7,0,0,0,4,0,1,130,78,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,0,0,Y,0,13,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,89.7,12.8,14.3,Lynchburg City,N,N,POINT (-79.18859 37.439227)
06/21/2020,495332,RIVERSIDE HEALTHY LIVING COMMUNITY-SMITHFIELD,101 JOHN ROLFE DRIVE,SMITHFIELD,VA,23430,Y,Y,0,0,0,0,0,3,0,1,0,0,34,26,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Isle of Wight,N,N,POINT (-76.608738 36.981249)
07/19/2020,495264,BAYSIDE OF POQUOSON HEALTH AND REHAB,1 VANTAGE DRIVE,POQUOSON,VA,23662,Y,N,0,0,0,0,0,0,0,1,0,0,60,55,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Poquoson,N,N,POINT (-76.402828 37.129438)
08/16/2020,495196,AUTUMN CARE OF ALTAVISTA,1317 LOLA AVE,ALTAVISTA,VA,24517,Y,Y,0,0,0,0,0,4,0,9,0,0,111,107,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,N,N,N,N,N,N,N,,,,0,1,1,6,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Campbell,N,N,POINT (-79.288407 37.123287)
09/20/2020,495015,ROMAN EAGLE REHABILITATION AND HEALTH CARE CENTER,2526 NORTH MAIN STREET,DANVILLE,VA,24540,Y,Y,0,4,16,56,0,9,5,41,3,12,312,194,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0,0,Y,2,22,0,2,0,0,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,288.7,61.9,21.4,Danville City,Y,N,POINT (-79.383343 36.620139)
08/09/2020,495002,SOUTH ROANOKE NURSING HOME,"3823 FRANKLIN RD, SW",ROANOKE,VA,24014,Y,Y,0,6,0,53,0,1,0,15,0,0,98,70,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,757.1,0.0,0.0,Roanoke City,N,N,POINT (-79.971339 37.233826)
08/16/2020,495201,PORTSIDE HEALTH & REHAB CENTER,4201 GREENWOOD DRIVE,PORTSMOUTH,VA,23701,Y,Y,0,0,0,17,0,36,0,2,0,0,132,90,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,N,Y,,,,,0,3,0,2,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,188.9,0.0,0.0,Portsmouth City,N,N,POINT (-76.364523 36.799867)
07/19/2020,495079,HEALTH CARE CENTER LUCY CORR,6800 LUCY CORR BLVD,CHESTERFIELD,VA,23832,Y,Y,0,0,0,0,0,21,2,27,0,0,216,164,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,32,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Chesterfield,N,N,POINT (-77.506952 37.38301)
05/24/2020,495324,SEASIDE HHC @ ATLANTIC SHORE,1200 ATLANTIC SHORES DRIVE,VIRGINIA BEACH,VA,23454,Y,Y,0,0,10,10,0,0,6,6,4,4,50,18,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,555.6,222.2,40.0,Virginia Beach City,,,POINT (-75.983761 36.786748)
09/06/2020,495370,"BRIDGEWATER HOME , INC.",302 NORTH SECOND STREET,BRIDGEWATER,VA,22812,Y,Y,0,0,0,2,1,17,1,35,0,0,127,119,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,Y,N,N,N,N,Y,2,4,Y,0,13,3,69,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,16.8,0.0,0.0,Rockingham,N,N,POINT (-78.970625 38.382943)
10/25/2020,495249,FARMVILLE HEALTH & REHAB CENTER,1575 SCOTT DRIVE  ROUTE 5,FARMVILLE,VA,23901,Y,Y,0,11,0,72,0,10,0,10,0,4,120,96,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,Y,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,Y,N,Y,N,Y,93,146,Y,0,10,0,2,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,750.0,41.7,5.6,Prince Edward,N,N,POINT (-78.386101 37.279192)
10/04/2020,495391,GLENBURNIE REHAB & NURSING CENTER,1901 LIBBIE AVE,RICHMOND,VA,23226,Y,Y,0,13,0,71,0,0,0,13,0,11,125,101,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,14,46,Y,0,13,0,0,0,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,703.0,108.9,15.5,Henrico,N,N,POINT (-77.505068 37.588812)
10/11/2020,495315,CONSULATE HEALTH CARE OF WOODSTOCK,803 SOUTH MAIN ST,WOODSTOCK,VA,22664,Y,Y,0,12,4,65,0,104,0,87,0,56,88,74,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,1,7,Y,1,31,0,14,0,0,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,878.4,756.8,86.2,Shenandoah,Y,N,POINT (-78.51482700000001 38.870647)
08/30/2020,495357,OUR LADY OF THE VALLEY,650 NORTH JEFFERSON STREET,ROANOKE,VA,24016,Y,Y,0,0,0,0,0,4,0,0,0,0,70,62,,,,,Y,N,N,N,N,N,N,N/A,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,N,N,N,N,N,N,,,,,0,3,0,19,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Roanoke City,N,N,POINT (-79.94037 37.278905)
10/04/2020,495235,"ENVOY OF WILLIAMSBURG, LLC",1235 MT VERNON AVENUE,WILLIAMSBURG,VA,23185,Y,Y,0,0,0,93,0,1,1,80,0,61,130,111,,,,,Y,N,N,N,N,N,N,N/A,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0,75,Y,0,19,0,1,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,837.8,549.5,65.6,James City,N,N,POINT (-76.722659 37.279452)
05/31/2020,495374,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,"310 THIRD STREET,  NE",NORTON,VA,24273,Y,Y,0,0,0,0,0,0,0,0,0,0,44,30,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Wise,N,N,POINT (-82.624399 36.944053)
05/24/2020,495256,AUTUMN CARE OF CHESAPEAKE,715 ARGYLL ST,CHESAPEAKE,VA,23320,Y,Y,0,0,1,1,0,0,2,2,1,1,117,83,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,0,0,0,0,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,12.0,12.0,100.0,Chesapeake City,,,POINT (-76.201673 36.740942)
06/21/2020,495302,THE CARRINGTON,2406 ATHERHOLT ROAD,LYNCHBURG,VA,24501,Y,Y,0,0,0,0,3,17,0,0,0,0,97,58,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Lynchburg City,N,N,POINT (-79.176507 37.408776)
05/31/2020,495220,THE SPRINGS NURSING CENTER,167 SPRING STREET,HOT SPRINGS,VA,24445,Y,Y,0,0,0,0,0,0,0,0,0,0,60,56,Y,N,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Bath,N,N,POINT (-79.852324 37.975235)
06/14/2020,495374,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,"310 THIRD STREET,  NE",NORTON,VA,24273,Y,Y,0,0,0,0,0,0,0,0,0,0,44,29,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Wise,N,N,POINT (-82.624399 36.944053)
08/23/2020,495282,LOUISA HEALTH & REHABILITATION CENTER,210 ELM STREET,LOUISA,VA,23093,Y,Y,0,0,0,0,0,0,0,1,0,0,90,78,,,,,Y,N,N,N,N,N,N,N/A,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,N,Y,N,,,,0,2,0,9,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Louisa,N,N,POINT (-77.482541 37.769299)
10/11/2020,495234,HERITAGE HALL VIRGINIA BEACH,5580 DANIEL SMITH ROAD,VIRGINIA BEACH,VA,23462,Y,Y,0,1,0,18,0,3,0,13,0,13,90,77,,,,,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,N,,,,0,28,0,5,0,0,N,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,,,,,233.8,168.8,72.2,Virginia Beach City,N,N,POINT (-76.171545 36.861806)
10/11/2020,495286,JAMES RIVER CONVALESCENT CENTER,540 ABERTHAW AVENUE,NEWPORT NEWS,VA,23601,Y,Y,2,6,1,58,0,124,1,64,0,11,154,116,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,0,215,Y,0,23,0,85,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,500.0,94.8,19.0,Newport News City,N,N,POINT (-76.455832 37.034685)
07/19/2020,495118,ROCKY MOUNT HEALTH & REHAB CENTER,300 HATCHER STREET,ROCKY MOUNT,VA,24151,Y,Y,0,0,0,0,0,2,1,9,0,0,180,108,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,12,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Franklin,N,N,POINT (-79.901929 36.992558)
05/24/2020,495266,HANOVER HEALTH AND REHABILITATION CENTER,8139 LEE DAVIS ROAD,MECHANICSVILLE,VA,23111,Y,Y,0,0,0,0,1,1,0,0,0,0,120,88,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Hanover,,,POINT (-77.341149 37.623382)
09/27/2020,495233,FAUQUIER HEALTH REHABILITATION & NURSING CENTER,360 HOSPITAL DRIVE,WARRENTON,VA,20186,Y,Y,0,0,0,0,0,2,0,2,0,0,113,74,,,,,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0,0,Y,0,2,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Fauquier,N,N,POINT (-77.809962 38.714012)
05/24/2020,495394,THE LAURELS OF BON AIR,9101 BON AIR CROSSINGS DRIVE,BON AIR,VA,23235,Y,Y,0,0,0,0,4,4,3,3,1,1,124,92,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,10.9,,Chesterfield,,,POINT (-77.563603 37.497081)
09/13/2020,495233,FAUQUIER HEALTH REHABILITATION & NURSING CENTER,360 HOSPITAL DRIVE,WARRENTON,VA,20186,Y,Y,0,0,0,0,0,2,0,2,0,0,113,71,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,N,,,,0,2,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Fauquier,N,N,POINT (-77.809962 38.714012)
07/05/2020,495340,NEWPORT NEWS NURSING & REHAB,12997 NETTLES DRIVE,NEWPORT NEWS,VA,23602,Y,Y,0,0,0,0,0,0,0,1,0,0,102,101,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,6,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Newport News City,N,N,POINT (-76.506775 37.105141)
06/14/2020,495207,FRANKLIN HEALTH AND REHABILITATION CENTER,720 ORCHARD AVENUE,ROCKY MOUNT,VA,24151,Y,Y,0,0,0,0,0,3,2,4,0,0,120,99,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,0,0,N,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,,,,,0.0,0.0,,Franklin,N,N,POINT (-79.88674 36.985638)
08/09/2020,495273,CONSULATE HEALTH CARE OF NORFOLK,3900 LLEWELLYN AVE,NORFOLK,VA,23504,Y,Y,0,9,0,50,1,11,0,11,0,6,222,172,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,45,2,9,0,0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,290.7,34.9,12.0,Norfolk City,N,N,POINT (-76.284573 36.881682)
09/13/2020,495324,SEASIDE HHC @ ATLANTIC SHORE,1200 ATLANTIC SHORES DRIVE,VIRGINIA BEACH,VA,23454,Y,Y,3,4,0,10,0,0,0,6,0,4,50,29,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,N,,,,0,8,0,1,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,344.8,137.9,40.0,Virginia Beach City,N,N,POINT (-75.983761 36.786748)
08/30/2020,495360,THE WOODLANDS HEALTH AND REHAB CENTER,1000 FAIRVIEW HEIGHTS,CLIFTON FORGE,VA,24422,Y,Y,0,0,0,0,3,14,1,7,0,0,60,52,,,,,Y,N,N,N,N,N,N,3-7 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,N,N,N,N,N,N,N,,,,0,2,1,16,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Alleghany,N,N,POINT (-79.813252 37.819525)
09/13/2020,495256,AUTUMN CARE OF CHESAPEAKE,715 ARGYLL ST,CHESAPEAKE,VA,23320,Y,Y,0,3,0,5,0,2,1,10,0,1,117,94,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,N,,,,0,22,0,4,0,0,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,53.2,10.6,20.0,Chesapeake City,N,N,POINT (-76.201673 36.740942)
08/30/2020,495321,HERITAGE HALL LEXINGTON,205 HOUSTON STREET,EAST LEXINGTON,VA,24450,Y,Y,0,0,0,0,0,0,0,0,0,0,60,58,,,,,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,0,0,Y,0,1,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,,Lexington City,N,N,POINT (-79.44179 37.775748)
