Report Date,14-Day Period,FIPS,Locality,PCR Testing Encounters,Positive PCR Testing Encounters,PCR Percent Positivity
11/23/2020,"October 24, 2020 to November 6, 2020",51139,Page,391,19,0.0486
11/23/2020,"October 24, 2020 to November 6, 2020",51141,Patrick,407,45,0.1106
11/23/2020,"October 24, 2020 to November 6, 2020",51143,Pittsylvania,2264,84,0.0371
11/23/2020,"October 24, 2020 to November 6, 2020",51145,Powhatan,989,31,0.0313
11/23/2020,"October 24, 2020 to November 6, 2020",51147,Prince Edward,847,36,0.0425
11/23/2020,"October 24, 2020 to November 6, 2020",51149,Prince George,637,102,0.1601
11/23/2020,"October 24, 2020 to November 6, 2020",51153,Prince William,11699,942,0.0805
11/23/2020,"October 24, 2020 to November 6, 2020",51155,Pulaski,774,81,0.1047
11/23/2020,"October 24, 2020 to November 6, 2020",51157,Rappahannock,90,2,0.0222
11/23/2020,"October 24, 2020 to November 6, 2020",51159,Richmond County,344,3,0.0087
11/23/2020,"October 24, 2020 to November 6, 2020",51161,Roanoke County,2568,276,0.1075
11/23/2020,"October 24, 2020 to November 6, 2020",51163,Rockbridge,1295,29,0.0224
11/23/2020,"October 24, 2020 to November 6, 2020",51165,Rockingham,1880,135,0.0718
11/23/2020,"October 24, 2020 to November 6, 2020",51167,Russell,475,108,0.2274
11/23/2020,"October 24, 2020 to November 6, 2020",51169,Scott,475,83,0.1747
11/23/2020,"October 24, 2020 to November 6, 2020",51171,Shenandoah,2082,84,0.0403
11/23/2020,"October 24, 2020 to November 6, 2020",51173,Smyth,1025,64,0.0624
11/23/2020,"October 24, 2020 to November 6, 2020",51175,Southampton,593,22,0.0371
11/23/2020,"October 24, 2020 to November 6, 2020",51177,Spotsylvania,1988,126,0.0634
11/23/2020,"October 24, 2020 to November 6, 2020",51179,Stafford,2680,206,0.0769
11/23/2020,"October 24, 2020 to November 6, 2020",51181,Surry,125,4,0.032
11/23/2020,"October 24, 2020 to November 6, 2020",51183,Sussex,215,6,0.0279
11/23/2020,"October 24, 2020 to November 6, 2020",51185,Tazewell,1015,94,0.0926
11/23/2020,"October 24, 2020 to November 6, 2020",51187,Warren,1330,48,0.0361
11/23/2020,"October 24, 2020 to November 6, 2020",51191,Washington,1651,249,0.1508
11/23/2020,"October 24, 2020 to November 6, 2020",51193,Westmoreland,402,28,0.0697
11/23/2020,"October 24, 2020 to November 6, 2020",51195,Wise,897,157,0.175
11/23/2020,"October 24, 2020 to November 6, 2020",51197,Wythe,638,49,0.0768
11/23/2020,"October 24, 2020 to November 6, 2020",51199,York,988,54,0.0547
11/23/2020,"October 24, 2020 to November 6, 2020",51510,Alexandria,4983,219,0.0439
11/23/2020,"October 24, 2020 to November 6, 2020",51520,Bristol,531,75,0.1412
11/23/2020,"October 24, 2020 to November 6, 2020",51530,Buena Vista City,160,8,0.05
11/23/2020,"October 24, 2020 to November 6, 2020",51540,Charlottesville,7201,69,0.0096
11/23/2020,"October 24, 2020 to November 6, 2020",51550,Chesapeake,5404,351,0.065
11/23/2020,"October 24, 2020 to November 6, 2020",51570,Colonial Heights,647,43,0.0665
11/23/2020,"October 24, 2020 to November 6, 2020",51580,Covington,510,81,0.1588
11/23/2020,"October 24, 2020 to November 6, 2020",51590,Danville,2047,185,0.0904
11/23/2020,"October 24, 2020 to November 6, 2020",51595,Emporia,1174,27,0.023
11/23/2020,"October 24, 2020 to November 6, 2020",51600,Fairfax City,5,0,0
11/23/2020,"October 24, 2020 to November 6, 2020",51610,Falls Church,474,13,0.0274
11/23/2020,"October 24, 2020 to November 6, 2020",51620,Franklin City,444,33,0.0743
11/23/2020,"October 24, 2020 to November 6, 2020",51630,Fredericksburg,593,28,0.0472
11/23/2020,"October 24, 2020 to November 6, 2020",51640,Galax,451,73,0.1619
11/23/2020,"October 24, 2020 to November 6, 2020",51650,Hampton,2383,142,0.0596
11/23/2020,"October 24, 2020 to November 6, 2020",51660,Harrisonburg,1879,79,0.042
11/23/2020,"October 24, 2020 to November 6, 2020",51670,Hopewell,983,62,0.0631
11/23/2020,"October 24, 2020 to November 6, 2020",51678,Lexington,1295,29,0.0224
11/23/2020,"October 24, 2020 to November 6, 2020",51680,Lynchburg,3957,259,0.0655
11/23/2020,"October 24, 2020 to November 6, 2020",51683,Manassas City,963,80,0.0831
11/23/2020,"October 24, 2020 to November 6, 2020",51685,Manassas Park,963,80,0.0831
11/23/2020,"October 24, 2020 to November 6, 2020",51690,Martinsville,23,0,0
11/23/2020,"October 24, 2020 to November 6, 2020",51700,Newport News,5035,189,0.0375
11/23/2020,"October 24, 2020 to November 6, 2020",51710,Norfolk,6478,368,0.0568
11/23/2020,"October 24, 2020 to November 6, 2020",51720,Norton,166,23,0.1386
11/23/2020,"October 24, 2020 to November 6, 2020",51730,Petersburg,1757,132,0.0751
11/23/2020,"October 24, 2020 to November 6, 2020",51735,Poquoson,176,12,0.0682
11/23/2020,"October 24, 2020 to November 6, 2020",51740,Portsmouth,2411,117,0.0485
11/23/2020,"October 24, 2020 to November 6, 2020",51750,Radford,436,42,0.0963
11/23/2020,"October 24, 2020 to November 6, 2020",51760,Richmond City,10942,372,0.034
11/23/2020,"October 24, 2020 to November 6, 2020",51770,Roanoke City,13379,1341,0.1002
11/23/2020,"October 24, 2020 to November 6, 2020",51775,Salem,2126,222,0.1044
11/23/2020,"October 24, 2020 to November 6, 2020",51790,Staunton,1758,57,0.0324
11/23/2020,"October 24, 2020 to November 6, 2020",51800,Suffolk,2120,86,0.0406
11/23/2020,"October 24, 2020 to November 6, 2020",51810,Virginia Beach,11181,697,0.0623
11/23/2020,"October 24, 2020 to November 6, 2020",51820,Waynesboro,635,28,0.0441
11/23/2020,"October 24, 2020 to November 6, 2020",51830,Williamsburg,15,1,0.0667
11/23/2020,"October 24, 2020 to November 6, 2020",51840,Winchester,2508,212,0.0845
11/30/2020,"November 14, 2020 to November 27, 2020",51001,Accomack,1268,83,0.0655
11/30/2020,"November 14, 2020 to November 27, 2020",51003,Albemarle,8523,155,0.0182
11/30/2020,"November 14, 2020 to November 27, 2020",51005,Alleghany,580,84,0.1448
11/30/2020,"November 14, 2020 to November 27, 2020",51007,Amelia,336,32,0.0952
11/30/2020,"November 14, 2020 to November 27, 2020",51009,Amherst,995,123,0.1236
11/30/2020,"November 14, 2020 to November 27, 2020",51011,Appomattox,586,39,0.0666
11/30/2020,"November 14, 2020 to November 27, 2020",51013,Arlington,13324,782,0.0587
11/30/2020,"November 14, 2020 to November 27, 2020",51015,Augusta,1421,183,0.1288
11/30/2020,"November 14, 2020 to November 27, 2020",51017,Bath,100,11,0.11
11/30/2020,"November 14, 2020 to November 27, 2020",51019,Bedford,2389,234,0.0979
11/30/2020,"November 14, 2020 to November 27, 2020",51021,Bland,826,92,0.1114
11/30/2020,"November 14, 2020 to November 27, 2020",51023,Botetourt,950,93,0.0979
11/30/2020,"November 14, 2020 to November 27, 2020",51025,Brunswick,862,27,0.0313
11/30/2020,"November 14, 2020 to November 27, 2020",51027,Buchanan,330,39,0.1182
11/30/2020,"November 14, 2020 to November 27, 2020",51029,Buckingham,2649,65,0.0245
11/30/2020,"November 14, 2020 to November 27, 2020",51031,Campbell,1276,166,0.1301
11/30/2020,"November 14, 2020 to November 27, 2020",51033,Caroline,730,27,0.037
11/30/2020,"November 14, 2020 to November 27, 2020",51035,Carroll,943,192,0.2036
11/30/2020,"November 14, 2020 to November 27, 2020",51036,Charles City,283,11,0.0389
11/30/2020,"November 14, 2020 to November 27, 2020",51037,Charlotte,388,29,0.0747
11/30/2020,"November 14, 2020 to November 27, 2020",51041,Chesterfield,12889,1057,0.082
11/30/2020,"November 14, 2020 to November 27, 2020",51043,Clarke,454,40,0.0881
11/30/2020,"November 14, 2020 to November 27, 2020",51045,Craig,120,7,0.0583
11/30/2020,"November 14, 2020 to November 27, 2020",51047,Culpeper,2352,361,0.1535
11/30/2020,"November 14, 2020 to November 27, 2020",51049,Cumberland,263,18,0.0684
11/30/2020,"November 14, 2020 to November 27, 2020",51051,Dickenson,267,47,0.176
11/30/2020,"November 14, 2020 to November 27, 2020",51053,Dinwiddie,469,32,0.0682
11/30/2020,"November 14, 2020 to November 27, 2020",51057,Essex,406,28,0.069
11/30/2020,"November 14, 2020 to November 27, 2020",51059,Fairfax,44547,3595,0.0807
11/30/2020,"November 14, 2020 to November 27, 2020",51061,Fauquier,1496,72,0.0481
11/30/2020,"November 14, 2020 to November 27, 2020",51063,Floyd,243,31,0.1276
11/30/2020,"November 14, 2020 to November 27, 2020",51065,Fluvanna,1077,37,0.0344
11/30/2020,"November 14, 2020 to November 27, 2020",51067,Franklin County,1324,201,0.1518
11/30/2020,"November 14, 2020 to November 27, 2020",51069,Frederick,2872,289,0.1006
11/30/2020,"November 14, 2020 to November 27, 2020",51071,Giles,457,54,0.1182
11/30/2020,"November 14, 2020 to November 27, 2020",51073,Gloucester,943,38,0.0403
11/30/2020,"November 14, 2020 to November 27, 2020",51075,Goochland,640,35,0.0547
11/30/2020,"November 14, 2020 to November 27, 2020",51077,Grayson,513,38,0.0741
11/30/2020,"November 14, 2020 to November 27, 2020",51079,Greene,778,40,0.0514
11/30/2020,"November 14, 2020 to November 27, 2020",51081,Greensville,1512,43,0.0284
11/30/2020,"November 14, 2020 to November 27, 2020",51083,Halifax,663,72,0.1086
11/30/2020,"November 14, 2020 to November 27, 2020",51085,Hanover,4167,329,0.079
11/30/2020,"November 14, 2020 to November 27, 2020",51087,Henrico,18393,945,0.0514
11/30/2020,"November 14, 2020 to November 27, 2020",51089,Henry,2441,391,0.1602
11/30/2020,"November 14, 2020 to November 27, 2020",51091,Highland,30,1,0.0333
11/30/2020,"November 14, 2020 to November 27, 2020",51093,Isle of Wight,1042,71,0.0681
11/30/2020,"November 14, 2020 to November 27, 2020",51095,James City,2935,120,0.0409
11/30/2020,"November 14, 2020 to November 27, 2020",51097,King and Queen,147,6,0.0408
11/30/2020,"November 14, 2020 to November 27, 2020",51099,King George,599,54,0.0902
11/30/2020,"November 14, 2020 to November 27, 2020",51101,King William,463,19,0.041
11/30/2020,"November 14, 2020 to November 27, 2020",51103,Lancaster,648,27,0.0417
11/30/2020,"November 14, 2020 to November 27, 2020",51105,Lee,838,157,0.1874
11/30/2020,"November 14, 2020 to November 27, 2020",51107,Loudoun,13377,1051,0.0786
11/30/2020,"November 14, 2020 to November 27, 2020",51109,Louisa,1304,72,0.0552
11/30/2020,"November 14, 2020 to November 27, 2020",51111,Lunenburg,249,5,0.0201
11/30/2020,"November 14, 2020 to November 27, 2020",51113,Madison,432,9,0.0208
11/30/2020,"November 14, 2020 to November 27, 2020",51115,Mathews,215,11,0.0512
11/30/2020,"November 14, 2020 to November 27, 2020",51117,Mecklenburg,936,43,0.0459
11/30/2020,"November 14, 2020 to November 27, 2020",51119,Middlesex,348,10,0.0287
11/30/2020,"November 14, 2020 to November 27, 2020",51121,Montgomery,8492,294,0.0346
11/30/2020,"November 14, 2020 to November 27, 2020",51125,Nelson,557,33,0.0592
11/30/2020,"November 14, 2020 to November 27, 2020",51127,New Kent,794,64,0.0806
11/30/2020,"November 14, 2020 to November 27, 2020",51131,Northampton,398,23,0.0578
11/30/2020,"November 14, 2020 to November 27, 2020",51133,Northumberland,562,40,0.0712
11/30/2020,"November 14, 2020 to November 27, 2020",51135,Nottoway,772,28,0.0363
11/30/2020,"November 14, 2020 to November 27, 2020",51137,Orange,1393,86,0.0617
11/30/2020,"November 14, 2020 to November 27, 2020",51139,Page,468,48,0.1026
11/30/2020,"November 14, 2020 to November 27, 2020",51141,Patrick,783,65,0.083
11/30/2020,"November 14, 2020 to November 27, 2020",51143,Pittsylvania,1200,142,0.1183
11/30/2020,"November 14, 2020 to November 27, 2020",51145,Powhatan,1487,112,0.0753
11/30/2020,"November 14, 2020 to November 27, 2020",51147,Prince Edward,1015,40,0.0394
11/30/2020,"November 14, 2020 to November 27, 2020",51149,Prince George,769,70,0.091
11/30/2020,"November 14, 2020 to November 27, 2020",51153,Prince William,14865,1594,0.1072
11/30/2020,"November 14, 2020 to November 27, 2020",51155,Pulaski,971,167,0.172
11/30/2020,"November 14, 2020 to November 27, 2020",51157,Rappahannock,124,6,0.0484
11/30/2020,"November 14, 2020 to November 27, 2020",51159,Richmond County,543,30,0.0552
11/30/2020,"November 14, 2020 to November 27, 2020",51161,Roanoke County,2863,206,0.072
11/30/2020,"November 14, 2020 to November 27, 2020",51163,Rockbridge,1454,71,0.0488
11/30/2020,"November 14, 2020 to November 27, 2020",51165,Rockingham,2891,260,0.0899
11/30/2020,"November 14, 2020 to November 27, 2020",51167,Russell,517,106,0.205
11/30/2020,"November 14, 2020 to November 27, 2020",51169,Scott,422,71,0.1682
11/30/2020,"November 14, 2020 to November 27, 2020",51171,Shenandoah,2221,144,0.0648
11/30/2020,"November 14, 2020 to November 27, 2020",51173,Smyth,842,97,0.1152
11/30/2020,"November 14, 2020 to November 27, 2020",51175,Southampton,560,16,0.0286
11/30/2020,"November 14, 2020 to November 27, 2020",51177,Spotsylvania,3091,251,0.0812
11/30/2020,"November 14, 2020 to November 27, 2020",51179,Stafford,4208,408,0.097
11/30/2020,"November 14, 2020 to November 27, 2020",51181,Surry,196,15,0.0765
11/30/2020,"November 14, 2020 to November 27, 2020",51183,Sussex,227,9,0.0396
11/30/2020,"November 14, 2020 to November 27, 2020",51185,Tazewell,1607,208,0.1294
11/30/2020,"November 14, 2020 to November 27, 2020",51187,Warren,1354,94,0.0694
11/30/2020,"November 14, 2020 to November 27, 2020",51191,Washington,1444,263,0.1821
11/30/2020,"November 14, 2020 to November 27, 2020",51193,Westmoreland,641,32,0.0499
11/30/2020,"November 14, 2020 to November 27, 2020",51195,Wise,1039,148,0.1424
11/30/2020,"November 14, 2020 to November 27, 2020",51197,Wythe,852,150,0.1761
11/30/2020,"November 14, 2020 to November 27, 2020",51199,York,1469,93,0.0633
11/30/2020,"November 14, 2020 to November 27, 2020",51510,Alexandria,8360,526,0.0629
11/30/2020,"November 14, 2020 to November 27, 2020",51520,Bristol,476,92,0.1933
11/30/2020,"November 14, 2020 to November 27, 2020",51530,Buena Vista City,258,31,0.1202
11/30/2020,"November 14, 2020 to November 27, 2020",51540,Charlottesville,10222,118,0.0115
11/30/2020,"November 14, 2020 to November 27, 2020",51550,Chesapeake,8370,906,0.1082
11/30/2020,"November 14, 2020 to November 27, 2020",51570,Colonial Heights,952,76,0.0798
11/30/2020,"November 14, 2020 to November 27, 2020",51580,Covington,580,84,0.1448
11/30/2020,"November 14, 2020 to November 27, 2020",51590,Danville,2366,202,0.0854
11/30/2020,"November 14, 2020 to November 27, 2020",51595,Emporia,1512,43,0.0284
11/30/2020,"November 14, 2020 to November 27, 2020",51600,Fairfax City,1,0,0
11/30/2020,"November 14, 2020 to November 27, 2020",51610,Falls Church,780,40,0.0513
11/30/2020,"November 14, 2020 to November 27, 2020",51620,Franklin City,502,26,0.0518
11/30/2020,"November 14, 2020 to November 27, 2020",51630,Fredericksburg,995,66,0.0663
11/30/2020,"November 14, 2020 to November 27, 2020",51640,Galax,598,122,0.204
11/30/2020,"November 14, 2020 to November 27, 2020",51650,Hampton,3846,252,0.0655
11/30/2020,"November 14, 2020 to November 27, 2020",51660,Harrisonburg,3694,108,0.0292
11/30/2020,"November 14, 2020 to November 27, 2020",51670,Hopewell,1257,57,0.0453
11/30/2020,"November 14, 2020 to November 27, 2020",51678,Lexington,1454,71,0.0488
11/30/2020,"November 14, 2020 to November 27, 2020",51680,Lynchburg,5085,436,0.0857
11/30/2020,"November 14, 2020 to November 27, 2020",51683,Manassas City,1205,140,0.1162
11/30/2020,"November 14, 2020 to November 27, 2020",51685,Manassas Park,1205,140,0.1162
11/30/2020,"November 14, 2020 to November 27, 2020",51690,Martinsville,23,3,0.1304
11/30/2020,"November 14, 2020 to November 27, 2020",51700,Newport News,6311,347,0.055
11/30/2020,"November 14, 2020 to November 27, 2020",51710,Norfolk,8389,649,0.0774
11/30/2020,"November 14, 2020 to November 27, 2020",51720,Norton,158,26,0.1646
11/30/2020,"November 14, 2020 to November 27, 2020",51730,Petersburg,2209,152,0.0688
11/30/2020,"November 14, 2020 to November 27, 2020",51735,Poquoson,289,15,0.0519
11/30/2020,"November 14, 2020 to November 27, 2020",51740,Portsmouth,2613,168,0.0643
11/30/2020,"November 14, 2020 to November 27, 2020",51750,Radford,571,55,0.0963
11/30/2020,"November 14, 2020 to November 27, 2020",51760,Richmond City,15554,499,0.0321
11/30/2020,"November 14, 2020 to November 27, 2020",51770,Roanoke City,11076,1139,0.1028
11/30/2020,"November 14, 2020 to November 27, 2020",51775,Salem,3557,403,0.1133
11/30/2020,"November 14, 2020 to November 27, 2020",51790,Staunton,3377,376,0.1113
11/30/2020,"November 14, 2020 to November 27, 2020",51800,Suffolk,2554,172,0.0673
11/30/2020,"November 14, 2020 to November 27, 2020",51810,Virginia Beach,14809,1090,0.0736
11/30/2020,"November 14, 2020 to November 27, 2020",51820,Waynesboro,1449,122,0.0842
11/30/2020,"November 14, 2020 to November 27, 2020",51830,Williamsburg,19,0,0
11/30/2020,"November 14, 2020 to November 27, 2020",51840,Winchester,3123,354,0.1134
11/30/2020,"October 31, 2020 to November 13, 2020",51001,Accomack,700,41,0.0586
11/30/2020,"October 31, 2020 to November 13, 2020",51003,Albemarle,7373,86,0.0117
11/30/2020,"October 31, 2020 to November 13, 2020",51005,Alleghany,505,71,0.1406
11/30/2020,"October 31, 2020 to November 13, 2020",51007,Amelia,288,8,0.0278
11/30/2020,"October 31, 2020 to November 13, 2020",51009,Amherst,756,56,0.0741
11/30/2020,"October 31, 2020 to November 13, 2020",51011,Appomattox,502,34,0.0677
11/30/2020,"October 31, 2020 to November 13, 2020",51013,Arlington,8445,515,0.061
11/30/2020,"October 31, 2020 to November 13, 2020",51015,Augusta,1256,94,0.0748
11/30/2020,"October 31, 2020 to November 13, 2020",51017,Bath,90,11,0.1222
11/30/2020,"October 31, 2020 to November 13, 2020",51019,Bedford,2468,206,0.0835
11/30/2020,"October 31, 2020 to November 13, 2020",51021,Bland,223,11,0.0493
11/30/2020,"October 31, 2020 to November 13, 2020",51023,Botetourt,905,99,0.1094
11/30/2020,"October 31, 2020 to November 13, 2020",51025,Brunswick,847,23,0.0272
11/30/2020,"October 31, 2020 to November 13, 2020",51027,Buchanan,210,22,0.1048
11/30/2020,"October 31, 2020 to November 13, 2020",51029,Buckingham,478,55,0.1151
11/30/2020,"October 31, 2020 to November 13, 2020",51031,Campbell,1045,87,0.0833
11/30/2020,"October 31, 2020 to November 13, 2020",51033,Caroline,499,23,0.0461
11/30/2020,"October 31, 2020 to November 13, 2020",51035,Carroll,656,126,0.1921
11/30/2020,"October 31, 2020 to November 13, 2020",51036,Charles City,150,20,0.1333
11/30/2020,"October 31, 2020 to November 13, 2020",51037,Charlotte,451,29,0.0643
11/30/2020,"October 31, 2020 to November 13, 2020",51041,Chesterfield,11254,773,0.0687
11/30/2020,"October 31, 2020 to November 13, 2020",51043,Clarke,319,35,0.1097
11/30/2020,"October 31, 2020 to November 13, 2020",51045,Craig,132,9,0.0682
11/30/2020,"October 31, 2020 to November 13, 2020",51047,Culpeper,2042,336,0.1645
11/30/2020,"October 31, 2020 to November 13, 2020",51049,Cumberland,172,14,0.0814
11/30/2020,"October 31, 2020 to November 13, 2020",51051,Dickenson,291,47,0.1615
11/30/2020,"October 31, 2020 to November 13, 2020",51053,Dinwiddie,402,31,0.0771
11/30/2020,"October 31, 2020 to November 13, 2020",51057,Essex,340,17,0.05
11/30/2020,"October 31, 2020 to November 13, 2020",51059,Fairfax,32913,2343,0.0712
11/30/2020,"October 31, 2020 to November 13, 2020",51061,Fauquier,1191,46,0.0386
11/30/2020,"October 31, 2020 to November 13, 2020",51063,Floyd,162,13,0.0802
11/30/2020,"October 31, 2020 to November 13, 2020",51065,Fluvanna,899,29,0.0323
11/30/2020,"October 31, 2020 to November 13, 2020",51067,Franklin County,1331,263,0.1976
11/30/2020,"October 31, 2020 to November 13, 2020",51069,Frederick,1792,127,0.0709
11/30/2020,"October 31, 2020 to November 13, 2020",51071,Giles,460,50,0.1087
11/30/2020,"October 31, 2020 to November 13, 2020",51073,Gloucester,889,12,0.0135
11/30/2020,"October 31, 2020 to November 13, 2020",51075,Goochland,665,35,0.0526
11/30/2020,"October 31, 2020 to November 13, 2020",51077,Grayson,1204,44,0.0365
11/30/2020,"October 31, 2020 to November 13, 2020",51079,Greene,594,43,0.0724
11/30/2020,"October 31, 2020 to November 13, 2020",51081,Greensville,950,18,0.0189
11/30/2020,"October 31, 2020 to November 13, 2020",51083,Halifax,845,83,0.0982
11/30/2020,"October 31, 2020 to November 13, 2020",51085,Hanover,3679,223,0.0606
11/30/2020,"October 31, 2020 to November 13, 2020",51087,Henrico,13759,775,0.0563
11/30/2020,"October 31, 2020 to November 13, 2020",51089,Henry,1982,276,0.1393
11/30/2020,"October 31, 2020 to November 13, 2020",51091,Highland,30,3,0.1
11/30/2020,"October 31, 2020 to November 13, 2020",51093,Isle of Wight,902,46,0.051
11/30/2020,"October 31, 2020 to November 13, 2020",51095,James City,2497,80,0.032
11/30/2020,"October 31, 2020 to November 13, 2020",51097,King and Queen,165,10,0.0606
11/30/2020,"October 31, 2020 to November 13, 2020",51099,King George,468,41,0.0876
11/30/2020,"October 31, 2020 to November 13, 2020",51101,King William,428,25,0.0584
11/30/2020,"October 31, 2020 to November 13, 2020",51103,Lancaster,729,7,0.0096
11/30/2020,"October 31, 2020 to November 13, 2020",51105,Lee,601,74,0.1231
11/30/2020,"October 31, 2020 to November 13, 2020",51107,Loudoun,9706,771,0.0794
11/30/2020,"October 31, 2020 to November 13, 2020",51109,Louisa,1025,28,0.0273
11/30/2020,"October 31, 2020 to November 13, 2020",51111,Lunenburg,267,5,0.0187
11/30/2020,"October 31, 2020 to November 13, 2020",51113,Madison,497,17,0.0342
11/30/2020,"October 31, 2020 to November 13, 2020",51115,Mathews,274,7,0.0255
11/30/2020,"October 31, 2020 to November 13, 2020",51117,Mecklenburg,959,51,0.0532
11/30/2020,"October 31, 2020 to November 13, 2020",51119,Middlesex,307,0,0
11/30/2020,"October 31, 2020 to November 13, 2020",51121,Montgomery,7184,365,0.0508
11/30/2020,"October 31, 2020 to November 13, 2020",51125,Nelson,369,16,0.0434
11/30/2020,"October 31, 2020 to November 13, 2020",51127,New Kent,575,25,0.0435
11/30/2020,"October 31, 2020 to November 13, 2020",51131,Northampton,256,12,0.0469
11/30/2020,"October 31, 2020 to November 13, 2020",51133,Northumberland,389,14,0.036
11/30/2020,"October 31, 2020 to November 13, 2020",51135,Nottoway,865,63,0.0728
11/30/2020,"October 31, 2020 to November 13, 2020",51137,Orange,1089,57,0.0523
11/30/2020,"October 31, 2020 to November 13, 2020",51139,Page,410,22,0.0537
11/30/2020,"October 31, 2020 to November 13, 2020",51141,Patrick,397,62,0.1562
11/30/2020,"October 31, 2020 to November 13, 2020",51143,Pittsylvania,2035,69,0.0339
11/30/2020,"October 31, 2020 to November 13, 2020",51145,Powhatan,810,32,0.0395
11/30/2020,"October 31, 2020 to November 13, 2020",51147,Prince Edward,825,28,0.0339
11/30/2020,"October 31, 2020 to November 13, 2020",51149,Prince George,742,90,0.1213
11/30/2020,"October 31, 2020 to November 13, 2020",51153,Prince William,12045,1142,0.0948
11/30/2020,"October 31, 2020 to November 13, 2020",51155,Pulaski,864,134,0.1551
11/30/2020,"October 31, 2020 to November 13, 2020",51157,Rappahannock,94,5,0.0532
11/30/2020,"October 31, 2020 to November 13, 2020",51159,Richmond County,282,5,0.0177
11/30/2020,"October 31, 2020 to November 13, 2020",51161,Roanoke County,2427,252,0.1038
11/30/2020,"October 31, 2020 to November 13, 2020",51163,Rockbridge,1088,38,0.0349
11/30/2020,"October 31, 2020 to November 13, 2020",51165,Rockingham,1965,132,0.0672
11/30/2020,"October 31, 2020 to November 13, 2020",51167,Russell,493,121,0.2454
11/30/2020,"October 31, 2020 to November 13, 2020",51169,Scott,423,75,0.1773
11/30/2020,"October 31, 2020 to November 13, 2020",51171,Shenandoah,2289,129,0.0564
11/30/2020,"October 31, 2020 to November 13, 2020",51173,Smyth,735,95,0.1293
11/30/2020,"October 31, 2020 to November 13, 2020",51175,Southampton,492,16,0.0325
11/30/2020,"October 31, 2020 to November 13, 2020",51177,Spotsylvania,2178,148,0.068
11/30/2020,"October 31, 2020 to November 13, 2020",51179,Stafford,3019,287,0.0951
11/30/2020,"October 31, 2020 to November 13, 2020",51181,Surry,151,3,0.0199
11/30/2020,"October 31, 2020 to November 13, 2020",51183,Sussex,238,9,0.0378
11/30/2020,"October 31, 2020 to November 13, 2020",51185,Tazewell,1159,137,0.1182
11/30/2020,"October 31, 2020 to November 13, 2020",51187,Warren,1282,58,0.0452
11/30/2020,"October 31, 2020 to November 13, 2020",51191,Washington,1541,222,0.1441
11/30/2020,"October 31, 2020 to November 13, 2020",51193,Westmoreland,405,22,0.0543
11/30/2020,"October 31, 2020 to November 13, 2020",51195,Wise,790,118,0.1494
11/30/2020,"October 31, 2020 to November 13, 2020",51197,Wythe,594,77,0.1296
11/30/2020,"October 31, 2020 to November 13, 2020",51199,York,1081,64,0.0592
11/30/2020,"October 31, 2020 to November 13, 2020",51510,Alexandria,5248,275,0.0524
11/30/2020,"October 31, 2020 to November 13, 2020",51520,Bristol,486,90,0.1852
11/30/2020,"October 31, 2020 to November 13, 2020",51530,Buena Vista City,133,8,0.0602
11/30/2020,"October 31, 2020 to November 13, 2020",51540,Charlottesville,10129,111,0.011
11/30/2020,"October 31, 2020 to November 13, 2020",51550,Chesapeake,6045,443,0.0733
11/30/2020,"October 31, 2020 to November 13, 2020",51570,Colonial Heights,880,51,0.058
11/30/2020,"October 31, 2020 to November 13, 2020",51580,Covington,505,71,0.1406
11/30/2020,"October 31, 2020 to November 13, 2020",51590,Danville,2026,191,0.0943
11/30/2020,"October 31, 2020 to November 13, 2020",51595,Emporia,950,18,0.0189
11/30/2020,"October 31, 2020 to November 13, 2020",51600,Fairfax City,7,0,0
11/30/2020,"October 31, 2020 to November 13, 2020",51610,Falls Church,502,32,0.0637
11/30/2020,"October 31, 2020 to November 13, 2020",51620,Franklin City,407,20,0.0491
11/30/2020,"October 31, 2020 to November 13, 2020",51630,Fredericksburg,627,33,0.0526
11/30/2020,"October 31, 2020 to November 13, 2020",51640,Galax,550,75,0.1364
11/30/2020,"October 31, 2020 to November 13, 2020",51650,Hampton,2903,165,0.0568
11/30/2020,"October 31, 2020 to November 13, 2020",51660,Harrisonburg,2216,78,0.0352
11/30/2020,"October 31, 2020 to November 13, 2020",51670,Hopewell,1073,70,0.0652
11/30/2020,"October 31, 2020 to November 13, 2020",51678,Lexington,1088,38,0.0349
11/30/2020,"October 31, 2020 to November 13, 2020",51680,Lynchburg,4167,255,0.0612
11/30/2020,"October 31, 2020 to November 13, 2020",51683,Manassas City,939,105,0.1118
11/30/2020,"October 31, 2020 to November 13, 2020",51685,Manassas Park,939,105,0.1118
11/30/2020,"October 31, 2020 to November 13, 2020",51690,Martinsville,29,2,0.069
11/30/2020,"October 31, 2020 to November 13, 2020",51700,Newport News,5656,225,0.0398
11/30/2020,"October 31, 2020 to November 13, 2020",51710,Norfolk,6606,389,0.0589
11/30/2020,"October 31, 2020 to November 13, 2020",51720,Norton,141,20,0.1418
11/30/2020,"October 31, 2020 to November 13, 2020",51730,Petersburg,2165,119,0.055
11/30/2020,"October 31, 2020 to November 13, 2020",51735,Poquoson,251,9,0.0359
11/30/2020,"October 31, 2020 to November 13, 2020",51740,Portsmouth,2515,131,0.0521
11/30/2020,"October 31, 2020 to November 13, 2020",51750,Radford,432,34,0.0787
11/30/2020,"October 31, 2020 to November 13, 2020",51760,Richmond City,13821,465,0.0336
