Report Date,Week End Date,Geography Type,Geography Name,Facility Type,Count of CLI Visits,Count of ED Visits,Count of UC Visits,Percent of CLI Visits,Count of CLI Hospitalizations,Percent of  CLI Hospitalizations
11/23/2020,08/29/2020,Health Region,Eastern Region,Emergency Department,1074,15031,0,7,285,27
11/23/2020,08/22/2020,Health Region,Central Region,Urgent Care,927,0,5857,16,0,0
11/23/2020,09/12/2020,Health Region,Northern Region,Emergency Department,593,9542,0,6,54,9
11/23/2020,05/16/2020,Health Region,Southwest Region,Urgent Care,44,0,967,5,0,0
11/23/2020,08/08/2020,Health Region,Northwest Region,Urgent Care,298,0,2688,11,0,0
11/23/2020,06/20/2020,Health Region,Eastern Region,Urgent Care,1248,0,7538,17,0,0
11/23/2020,03/21/2020,Health Region,Northwest Region,Emergency Department,991,8685,0,11,162,16
11/23/2020,08/22/2020,Health Region,Northwest Region,Emergency Department,470,8808,0,5,130,28
11/23/2020,06/06/2020,Health Region,Southwest Region,Emergency Department,358,8475,0,4,141,39
11/23/2020,06/06/2020,Health Region,Central Region,Emergency Department,750,10396,0,7,297,40
11/23/2020,05/09/2020,Health Region,Northern Region,Urgent Care,1104,0,3997,28,0,0
11/23/2020,11/07/2020,Health Region,Eastern Region,Urgent Care,2436,0,9821,25,0,0
11/23/2020,08/08/2020,Health Region,Northwest Region,Emergency Department,496,8626,0,6,141,28
11/23/2020,04/25/2020,Health Region,Eastern Region,Emergency Department,736,10266,0,7,240,33
11/23/2020,06/06/2020,Health Region,Northwest Region,Urgent Care,308,0,2232,14,0,0
11/23/2020,05/09/2020,Health Region,Northern Region,Emergency Department,1565,8172,0,19,192,12
11/23/2020,10/24/2020,Health Region,Central Region,Emergency Department,912,12242,0,7,329,36
11/23/2020,10/24/2020,Health Region,Central Region,Urgent Care,1602,0,6733,24,0,0
11/23/2020,08/08/2020,Health Region,Central Region,Emergency Department,916,11838,0,8,281,31
11/23/2020,07/25/2020,Health Region,Northwest Region,Urgent Care,330,0,2732,12,0,0
11/23/2020,06/20/2020,Health Region,Central Region,Emergency Department,671,10860,0,6,273,41
11/23/2020,09/05/2020,Health Region,Central Region,Urgent Care,1254,0,6508,19,0,0
11/23/2020,04/04/2020,Health Region,Northern Region,Urgent Care,299,0,3042,10,0,0
11/23/2020,09/26/2020,Health Region,Northwest Region,Emergency Department,472,8567,0,6,135,29
11/23/2020,06/20/2020,Health Region,Northwest Region,Emergency Department,364,8035,0,5,98,27
11/23/2020,03/21/2020,Health Region,Northwest Region,Urgent Care,187,0,2509,7,0,0
11/23/2020,03/07/2020,Health Region,Northern Region,Emergency Department,690,12719,0,5,71,10
11/23/2020,05/23/2020,Health Region,Northern Region,Urgent Care,2125,0,5377,40,0,0
11/23/2020,04/04/2020,Health Region,Southwest Region,Emergency Department,541,6178,0,9,151,28
11/23/2020,03/21/2020,Health Region,Northern Region,Emergency Department,1413,10270,0,14,67,5
11/23/2020,03/14/2020,Health Region,Southwest Region,Urgent Care,241,0,2342,10,0,0
11/23/2020,03/07/2020,Health Region,Eastern Region,Emergency Department,1058,18693,0,6,233,22
11/23/2020,07/25/2020,Health Region,Northern Region,Urgent Care,1618,0,6443,25,0,0
11/23/2020,06/06/2020,Health Region,Northern Region,Urgent Care,2202,0,5988,37,0,0
11/23/2020,04/04/2020,Health Region,Northwest Region,Urgent Care,134,0,1586,8,0,0
11/23/2020,11/07/2020,Health Region,Central Region,Urgent Care,1774,0,6557,27,0,0
11/23/2020,10/24/2020,Health Region,Eastern Region,Urgent Care,2136,0,9881,22,0,0
11/23/2020,09/05/2020,Health Region,Eastern Region,Urgent Care,1190,0,8783,14,0,0
11/23/2020,06/06/2020,Health Region,Northwest Region,Emergency Department,461,7700,0,6,142,31
11/23/2020,07/25/2020,Health Region,Northwest Region,Emergency Department,479,8764,0,5,134,28
11/23/2020,05/02/2020,Health Region,Central Region,Urgent Care,749,0,3981,19,0,0
11/23/2020,06/06/2020,Health Region,Eastern Region,Urgent Care,1144,0,7128,16,0,0
11/23/2020,08/08/2020,Health Region,Northern Region,Urgent Care,1329,0,6107,22,0,0
11/23/2020,05/23/2020,Health Region,Northern Region,Emergency Department,1301,8145,0,16,154,12
11/23/2020,10/10/2020,Health Region,Central Region,Emergency Department,996,12237,0,8,314,32
11/23/2020,05/09/2020,Health Region,Eastern Region,Emergency Department,607,11039,0,5,216,36
11/23/2020,11/21/2020,Health Region,Southwest Region,Urgent Care,190,0,1570,12,0,0
11/23/2020,08/22/2020,Health Region,Eastern Region,Urgent Care,974,0,8207,12,0,0
11/23/2020,05/23/2020,Health Region,Northwest Region,Emergency Department,655,7524,0,9,162,25
11/23/2020,03/28/2020,Health Region,Southwest Region,Urgent Care,136,0,1108,12,0,0
11/23/2020,10/10/2020,Health Region,Northern Region,Urgent Care,2429,0,8042,30,0,0
11/23/2020,09/26/2020,Health Region,Northwest Region,Urgent Care,316,0,2680,12,0,0
11/23/2020,04/18/2020,Health Region,Southwest Region,Emergency Department,392,6237,0,6,156,40
11/23/2020,07/04/2020,Health Region,Central Region,Urgent Care,1630,0,6380,26,0,0
11/23/2020,10/10/2020,Health Region,Northwest Region,Emergency Department,569,8676,0,7,133,23
11/23/2020,07/11/2020,Health Region,Eastern Region,Emergency Department,1392,16568,0,8,257,18
11/23/2020,04/18/2020,Health Region,Central Region,Emergency Department,636,7863,0,8,253,40
11/23/2020,03/21/2020,Health Region,Northern Region,Urgent Care,393,0,5202,8,0,0
11/23/2020,03/07/2020,Health Region,Northern Region,Urgent Care,656,0,9522,7,0,0
11/23/2020,05/02/2020,Health Region,Eastern Region,Urgent Care,543,0,5347,10,0,0
11/23/2020,07/18/2020,Health Region,Southwest Region,Urgent Care,169,0,2657,6,0,0
11/23/2020,04/18/2020,Health Region,Central Region,Urgent Care,245,0,2984,8,0,0
11/23/2020,07/25/2020,Health Region,Northern Region,Emergency Department,541,8948,0,6,66,12
11/23/2020,05/30/2020,Health Region,Southwest Region,Urgent Care,30,0,1140,3,0,0
11/23/2020,10/31/2020,Health Region,Eastern Region,Emergency Department,875,14576,0,6,236,27
11/23/2020,09/12/2020,Health Region,Eastern Region,Emergency Department,841,14548,0,6,254,30
11/23/2020,08/08/2020,Health Region,Southwest Region,Emergency Department,676,9309,0,7,173,26
11/23/2020,06/20/2020,Health Region,Southwest Region,Emergency Department,382,8783,0,4,133,35
11/23/2020,10/03/2020,Health Region,Southwest Region,Urgent Care,150,0,1607,9,0,0
11/23/2020,10/24/2020,Health Region,Northwest Region,Emergency Department,514,8931,0,6,131,25
11/23/2020,10/10/2020,Health Region,Southwest Region,Emergency Department,883,9663,0,9,266,30
11/23/2020,04/04/2020,Health Region,Eastern Region,Urgent Care,207,0,4825,4,0,0
11/23/2020,11/14/2020,Health Region,Northern Region,Emergency Department,929,10010,0,9,102,11
11/23/2020,10/10/2020,Health Region,Northwest Region,Urgent Care,522,0,3107,17,0,0
11/23/2020,09/19/2020,Health Region,Southwest Region,Urgent Care,93,0,1505,6,0,0
11/23/2020,09/26/2020,Health Region,Northern Region,Emergency Department,561,9366,0,6,69,12
11/23/2020,08/22/2020,Health Region,Southwest Region,Emergency Department,603,9578,0,6,177,29
11/23/2020,08/01/2020,Health Region,Southwest Region,Urgent Care,144,0,2586,6,0,0
11/23/2020,10/10/2020,State,Virginia,Urgent Care,6721,0,29417,23,0,0
11/23/2020,10/31/2020,State,Virginia,Emergency Department,3947,53540,0,7,1017,26
11/23/2020,08/15/2020,State,Virginia,Emergency Department,3903,54721,0,7,981,25
11/23/2020,05/23/2020,State,Virginia,Urgent Care,5419,0,20616,26,0,0
11/23/2020,07/25/2020,State,Virginia,Urgent Care,4757,0,26825,18,0,0
11/23/2020,06/13/2020,State,Virginia,Emergency Department,2477,50312,0,5,801,32
11/23/2020,05/30/2020,State,Virginia,Emergency Department,3211,47369,0,7,893,28
11/23/2020,04/11/2020,State,Virginia,Emergency Department,3821,36312,0,11,954,25
11/23/2020,09/26/2020,State,Virginia,Urgent Care,5337,0,27047,20,0,0
11/23/2020,08/08/2020,State,Virginia,Urgent Care,3822,0,24287,16,0,0
11/23/2020,03/28/2020,State,Virginia,Emergency Department,4956,44253,0,11,933,19
11/23/2020,10/03/2020,State,Virginia,Emergency Department,3800,55579,0,7,1012,27
11/23/2020,04/04/2020,State,Virginia,Urgent Care,810,0,13405,6,0,0
11/23/2020,08/01/2020,State,Virginia,Emergency Department,4464,55826,0,8,1003,22
11/23/2020,06/06/2020,State,Virginia,Urgent Care,5573,0,22687,25,0,0
11/23/2020,10/17/2020,State,Virginia,Emergency Department,3776,54553,0,7,1058,28
11/23/2020,03/21/2020,State,Virginia,Urgent Care,1769,0,22242,8,0,0
11/23/2020,07/04/2020,State,Virginia,Emergency Department,3171,53060,0,6,831,26
11/23/2020,03/07/2020,State,Virginia,Urgent Care,2508,0,36066,7,0,0
11/23/2020,08/29/2020,State,Virginia,Urgent Care,3919,0,25119,16,0,0
11/23/2020,11/21/2020,State,Virginia,Emergency Department,5396,53938,0,10,1122,21
11/23/2020,09/19/2020,State,Virginia,Emergency Department,3284,54240,0,6,899,27
11/23/2020,05/02/2020,State,Virginia,Emergency Department,3823,40674,0,9,861,23
11/23/2020,10/31/2020,State,Virginia,Urgent Care,7059,0,28188,25,0,0
11/23/2020,11/14/2020,State,Virginia,Urgent Care,8664,0,30264,29,0,0
11/23/2020,09/05/2020,State,Virginia,Emergency Department,3629,55162,0,7,981,27
11/23/2020,07/18/2020,State,Virginia,Emergency Department,4341,56585,0,8,994,23
11/23/2020,05/16/2020,State,Virginia,Emergency Department,3505,43218,0,8,946,27
11/23/2020,04/25/2020,State,Virginia,Urgent Care,1713,0,13982,12,0,0
11/23/2020,07/11/2020,State,Virginia,Urgent Care,7429,0,29743,25,0,0
11/23/2020,03/14/2020,State,Virginia,Emergency Department,4995,70195,0,7,804,16
11/23/2020,11/07/2020,State,Virginia,Emergency Department,4177,53542,0,8,1083,26
11/23/2020,09/12/2020,State,Virginia,Urgent Care,5081,0,26725,19,0,0
11/23/2020,05/09/2020,State,Virginia,Urgent Care,3244,0,17014,19,0,0
11/23/2020,06/27/2020,State,Virginia,Urgent Care,6014,0,24843,24,0,0
11/23/2020,06/13/2020,State,Virginia,Urgent Care,5471,0,24261,23,0,0
11/23/2020,04/18/2020,State,Virginia,Emergency Department,3431,36389,0,9,907,26
11/23/2020,04/11/2020,State,Virginia,Urgent Care,808,0,12870,6,0,0
11/23/2020,06/20/2020,State,Virginia,Emergency Department,2468,49505,0,5,754,31
11/23/2020,08/08/2020,State,Virginia,Emergency Department,4183,54286,0,8,969,23
11/23/2020,10/24/2020,State,Virginia,Emergency Department,3837,55295,0,7,1060,28
11/23/2020,03/28/2020,State,Virginia,Urgent Care,1151,0,15591,7,0,0
11/23/2020,10/10/2020,State,Virginia,Emergency Department,4056,55222,0,7,1056,26
11/23/2020,08/01/2020,State,Virginia,Urgent Care,4105,0,25856,16,0,0
11/23/2020,08/22/2020,State,Virginia,Emergency Department,3938,55145,0,7,975,25
11/23/2020,03/14/2020,State,Virginia,Urgent Care,2569,0,34531,7,0,0
11/23/2020,06/06/2020,State,Virginia,Emergency Department,2853,47555,0,6,873,31
11/23/2020,05/30/2020,State,Virginia,Urgent Care,5872,0,22051,27,0,0
11/23/2020,03/21/2020,State,Virginia,Emergency Department,6298,55498,0,11,875,14
11/23/2020,10/17/2020,State,Virginia,Urgent Care,6291,0,28099,22,0,0
11/23/2020,08/15/2020,State,Virginia,Urgent Care,4003,0,25123,16,0,0
11/23/2020,04/04/2020,State,Virginia,Emergency Department,4183,37695,0,11,929,22
11/23/2020,10/03/2020,State,Virginia,Urgent Care,6079,0,28767,21,0,0
11/23/2020,07/25/2020,State,Virginia,Emergency Department,4378,55104,0,8,944,22
11/23/2020,09/19/2020,State,Virginia,Urgent Care,5268,0,27351,19,0,0
11/23/2020,04/18/2020,State,Virginia,Urgent Care,890,0,12656,7,0,0
11/23/2020,03/07/2020,State,Virginia,Emergency Department,3695,70155,0,5,835,23
11/23/2020,09/05/2020,State,Virginia,Urgent Care,4631,0,26245,18,0,0
11/23/2020,07/18/2020,State,Virginia,Urgent Care,7468,0,29797,25,0,0
11/23/2020,10/24/2020,State,Virginia,Urgent Care,6724,0,28711,23,0,0
11/23/2020,11/14/2020,State,Virginia,Emergency Department,4808,57023,0,8,1128,23
11/23/2020,09/26/2020,State,Virginia,Emergency Department,3340,53901,0,6,930,28
11/23/2020,06/20/2020,State,Virginia,Urgent Care,5771,0,24595,23,0,0
11/23/2020,05/02/2020,State,Virginia,Urgent Care,2374,0,15419,15,0,0
11/23/2020,07/04/2020,State,Virginia,Urgent Care,6310,0,27023,23,0,0
11/23/2020,05/16/2020,State,Virginia,Urgent Care,4357,0,18559,23,0,0
11/23/2020,09/12/2020,State,Virginia,Emergency Department,3396,54844,0,6,850,25
11/23/2020,08/22/2020,State,Virginia,Urgent Care,3610,0,24608,15,0,0
11/23/2020,11/07/2020,State,Virginia,Urgent Care,7494,0,28124,27,0,0
11/23/2020,04/25/2020,State,Virginia,Emergency Department,3627,38567,0,9,878,24
11/23/2020,05/09/2020,State,Virginia,Emergency Department,3914,42337,0,9,1099,28
11/23/2020,06/27/2020,State,Virginia,Emergency Department,2696,52478,0,5,845,31
11/23/2020,11/21/2020,State,Virginia,Urgent Care,10843,0,31805,34,0,0
11/23/2020,07/11/2020,State,Virginia,Emergency Department,3955,56877,0,7,930,24
11/23/2020,05/23/2020,State,Virginia,Emergency Department,3690,45257,0,8,1013,27
11/23/2020,08/29/2020,State,Virginia,Emergency Department,3674,55120,0,7,933,25
