Report Date,Week End Date,Geography Type,Geography Name,Facility Type,Count of CLI Visits,Count of ED Visits,Count of UC Visits,Percent of CLI Visits,Count of CLI Hospitalizations,Percent of  CLI Hospitalizations
2021-02-08,2020-06-06,Health Region,Southwest Region,Urgent Care,30,0,1330,2,0,0
2021-02-08,2020-06-20,Health Region,Southwest Region,Urgent Care,35,0,1890,2,0,0
2021-02-08,2020-05-02,Health Region,Southwest Region,Urgent Care,33,0,883,4,0,0
2021-02-08,2020-08-08,Health Region,Southwest Region,Urgent Care,65,0,1733,4,0,0
2021-02-08,2020-08-29,Health Region,Northwest Region,Urgent Care,261,0,2707,10,0,0
2021-02-08,2020-05-16,Health Region,Central Region,Emergency Department,699,9334,0,7,300,43
2021-02-08,2020-07-04,Health Region,Central Region,Emergency Department,710,11502,0,6,257,36
2021-02-08,2020-04-18,Health Region,Northwest Region,Emergency Department,599,6171,0,10,155,26
2021-02-08,2020-07-18,Health Region,Eastern Region,Urgent Care,2406,0,9986,24,0,0
2021-02-08,2020-05-30,Health Region,Eastern Region,Urgent Care,1249,0,7116,18,0,0
2021-02-08,2020-09-19,Health Region,Central Region,Urgent Care,1507,0,6857,22,0,0
2021-02-08,2020-08-01,Health Region,Central Region,Urgent Care,972,0,5889,17,0,0
2021-02-08,2020-10-10,Health Region,Southwest Region,Urgent Care,132,0,1629,8,0,0
2021-02-08,2020-07-11,Health Region,Northwest Region,Urgent Care,427,0,2937,15,0,0
2021-02-08,2020-10-03,Health Region,Eastern Region,Urgent Care,1661,0,9536,17,0,0
2021-02-08,2020-07-04,Health Region,Northwest Region,Emergency Department,414,8343,0,5,140,34
2021-02-08,2020-11-21,Health Region,Northwest Region,Emergency Department,838,8833,0,9,181,22
2021-02-08,2020-11-21,Health Region,Southwest Region,Emergency Department,1133,8982,0,13,339,30
2021-02-08,2020-05-16,Health Region,Eastern Region,Urgent Care,894,0,6213,14,0,0
2021-02-08,2020-05-02,Health Region,Northern Region,Urgent Care,847,0,3581,24,0,0
2021-02-08,2020-12-26,Health Region,Northern Region,Emergency Department,1355,9140,0,15,126,9
2021-02-08,2020-12-26,Health Region,Northern Region,Urgent Care,4911,0,10349,47,0,0
2021-02-08,2020-10-10,Health Region,Northern Region,Emergency Department,618,9518,0,6,71,11
2021-02-08,2020-07-18,Health Region,Central Region,Urgent Care,1815,0,6731,27,0,0
2021-02-08,2020-09-05,Health Region,Southwest Region,Emergency Department,640,9545,0,7,183,29
2021-02-08,2020-09-12,Health Region,Northwest Region,Urgent Care,323,0,2699,12,0,0
2021-02-08,2020-12-12,Health Region,Eastern Region,Emergency Department,1552,14387,0,11,307,20
2021-02-08,2020-09-19,Health Region,Central Region,Emergency Department,921,12266,0,8,297,32
2021-02-08,2020-09-19,Health Region,Southwest Region,Emergency Department,562,9391,0,6,162,29
2021-02-08,2020-07-04,Health Region,Southwest Region,Urgent Care,80,0,1949,4,0,0
2021-02-08,2020-12-05,Health Region,Central Region,Urgent Care,2291,0,7041,33,0,0
2021-02-08,2020-12-12,Health Region,Northern Region,Emergency Department,1367,9566,0,14,146,11
2021-02-08,2020-04-04,Health Region,Eastern Region,Emergency Department,1131,10158,0,11,254,22
2021-02-08,2021-02-06,Health Region,Central Region,Emergency Department,1694,11344,0,15,476,28
2021-02-08,2020-04-25,Health Region,Northwest Region,Urgent Care,105,0,1446,7,0,0
2021-02-08,2021-01-09,Health Region,Northern Region,Urgent Care,5874,0,11375,52,0,0
2021-02-08,2020-04-18,Health Region,Northern Region,Emergency Department,1110,6629,0,17,121,11
2021-02-08,2020-10-10,Health Region,Eastern Region,Emergency Department,990,15138,0,7,272,27
2021-02-08,2020-03-14,Health Region,Eastern Region,Urgent Care,983,0,12420,8,0,0
2021-02-08,2021-01-23,Health Region,Central Region,Emergency Department,2074,11926,0,17,628,30
2021-02-08,2020-03-28,Health Region,Central Region,Urgent Care,154,0,3394,5,0,0
2021-02-08,2020-09-05,Health Region,Southwest Region,Urgent Care,100,0,1478,7,0,0
2021-02-08,2021-01-02,Health Region,Northwest Region,Urgent Care,1840,0,4278,43,0,0
2021-02-08,2020-07-04,Health Region,Northern Region,Urgent Care,2268,0,6925,33,0,0
2021-02-08,2020-08-22,Health Region,Northern Region,Urgent Care,1387,0,6303,22,0,0
2021-02-08,2020-07-18,Health Region,Northwest Region,Emergency Department,521,8796,0,6,155,30
2021-02-08,2020-11-28,Health Region,Eastern Region,Emergency Department,1207,14158,0,9,220,18
2021-02-08,2020-06-06,Health Region,Northern Region,Emergency Department,766,8282,0,9,82,11
2021-02-08,2020-12-05,Health Region,Central Region,Emergency Department,1363,11953,0,11,401,29
2021-02-08,2020-10-24,Health Region,Southwest Region,Urgent Care,171,0,1654,10,0,0
2021-02-08,2020-07-25,Health Region,Eastern Region,Emergency Department,1867,16095,0,12,329,18
2021-02-08,2020-03-14,Health Region,Southwest Region,Emergency Department,722,11677,0,6,166,23
2021-02-08,2020-05-02,Health Region,Southwest Region,Emergency Department,351,7033,0,5,147,42
2021-02-08,2020-10-24,Health Region,Northern Region,Urgent Care,2242,0,7368,30,0,0
2021-02-08,2020-08-08,Health Region,Northern Region,Emergency Department,646,9399,0,7,68,11
2021-02-08,2021-01-23,Health Region,Eastern Region,Urgent Care,5790,0,13125,44,0,0
2021-02-08,2020-12-26,Health Region,Southwest Region,Urgent Care,211,0,1282,16,0,0
2021-02-08,2020-10-03,Health Region,Central Region,Emergency Department,1007,12452,0,8,318,32
2021-02-08,2020-09-05,Health Region,Northwest Region,Emergency Department,428,8730,0,5,133,31
2021-02-08,2020-09-05,Health Region,Northern Region,Urgent Care,1774,0,6742,26,0,0
2021-02-08,2020-12-05,Health Region,Eastern Region,Urgent Care,4189,0,11425,37,0,0
2021-02-08,2021-02-06,Health Region,Central Region,Urgent Care,2699,0,7285,37,0,0
2021-02-08,2020-11-21,Health Region,Central Region,Emergency Department,1274,11895,0,11,356,28
2021-02-08,2020-11-07,Health Region,Northwest Region,Emergency Department,540,8563,0,6,156,29
2021-02-08,2020-09-19,Health Region,Northwest Region,Emergency Department,429,8791,0,5,132,31
2021-02-08,2021-02-06,Health Region,Eastern Region,Urgent Care,4606,0,11477,40,0,0
2021-02-08,2020-08-08,Health Region,Eastern Region,Emergency Department,1451,15115,0,10,306,21
2021-02-08,2020-07-04,Health Region,Southwest Region,Emergency Department,481,9321,0,5,140,29
2021-02-08,2020-06-20,Health Region,Northern Region,Emergency Department,526,8291,0,6,67,13
2021-02-08,2020-09-26,Health Region,Eastern Region,Emergency Department,828,14546,0,6,272,33
2021-02-08,2020-05-16,Health Region,Southwest Region,Emergency Department,320,7468,0,4,140,44
2021-02-08,2020-11-07,Health Region,Southwest Region,Urgent Care,169,0,1517,11,0,0
2021-02-08,2020-11-14,Health Region,Eastern Region,Emergency Department,1068,15289,0,7,222,21
2021-02-08,2020-05-23,Health Region,Northwest Region,Urgent Care,374,0,2080,18,0,0
2021-02-08,2020-08-22,Health Region,Central Region,Emergency Department,964,12137,0,8,310,32
2021-02-08,2020-09-26,Health Region,Northern Region,Urgent Care,2041,0,7131,29,0,0
2021-02-08,2020-07-11,Health Region,Northern Region,Emergency Department,617,9161,0,7,68,11
2021-02-08,2020-04-18,Health Region,Eastern Region,Urgent Care,138,0,4585,3,0,0
2021-02-08,2020-06-20,Health Region,Central Region,Urgent Care,1959,0,6475,30,0,0
2021-02-08,2020-06-27,Health Region,Eastern Region,Emergency Department,610,14191,0,4,225,37
2021-02-08,2020-10-24,Health Region,Southwest Region,Emergency Department,920,9551,0,10,283,31
2021-02-08,2020-04-04,Health Region,Northwest Region,Emergency Department,659,6228,0,11,161,24
2021-02-08,2020-07-04,Health Region,Eastern Region,Urgent Care,1967,0,9062,22,0,0
2021-02-08,2020-04-04,Health Region,Central Region,Emergency Department,848,8312,0,10,268,32
2021-02-08,2020-11-28,Health Region,Northern Region,Emergency Department,1232,9506,0,13,121,10
2021-02-08,2020-08-29,Health Region,Eastern Region,Emergency Department,1074,15034,0,7,285,27
2021-02-08,2020-11-28,Health Region,Northwest Region,Emergency Department,873,8809,0,10,221,25
2021-02-08,2020-09-12,Health Region,Northern Region,Emergency Department,593,9546,0,6,54,9
2021-02-08,2020-08-22,Health Region,Central Region,Urgent Care,927,0,5857,16,0,0
2021-02-08,2020-05-16,Health Region,Southwest Region,Urgent Care,44,0,967,5,0,0
2021-02-08,2020-08-08,Health Region,Northwest Region,Urgent Care,298,0,2688,11,0,0
2021-02-08,2020-11-28,Health Region,Northern Region,Urgent Care,3590,0,8323,43,0,0
2021-02-08,2021-01-30,Health Region,Northern Region,Emergency Department,1237,9279,0,13,142,11
2021-02-08,2020-12-26,Health Region,Northwest Region,Urgent Care,1408,0,3535,40,0,0
2021-02-08,2020-08-22,Health Region,Northwest Region,Emergency Department,470,8809,0,5,130,28
2021-02-08,2020-06-20,Health Region,Eastern Region,Urgent Care,1248,0,7538,17,0,0
2021-02-08,2020-03-21,Health Region,Northwest Region,Emergency Department,991,8685,0,11,162,16
2021-02-08,2021-01-23,Health Region,Southwest Region,Urgent Care,170,0,1323,13,0,0
2021-02-08,2020-06-06,Health Region,Southwest Region,Emergency Department,358,8475,0,4,141,39
2021-02-08,2020-05-09,Health Region,Northern Region,Urgent Care,1114,0,4007,28,0,0
2021-02-08,2020-06-06,Health Region,Central Region,Emergency Department,750,10396,0,7,297,40
2021-02-08,2020-08-08,Health Region,Northwest Region,Emergency Department,496,8626,0,6,141,28
2021-02-08,2020-11-07,Health Region,Eastern Region,Urgent Care,2436,0,9822,25,0,0
2021-02-08,2020-12-26,Health Region,Southwest Region,Emergency Department,1727,8975,0,19,567,33
2021-02-08,2020-06-06,Health Region,Northwest Region,Urgent Care,308,0,2232,14,0,0
2021-02-08,2020-04-25,Health Region,Eastern Region,Emergency Department,734,10267,0,7,240,33
2021-02-08,2020-05-09,Health Region,Northern Region,Emergency Department,1565,8171,0,19,192,12
2021-02-08,2020-07-25,Health Region,Northwest Region,Urgent Care,330,0,2732,12,0,0
2021-02-08,2020-10-24,Health Region,Central Region,Urgent Care,1602,0,6733,24,0,0
2021-02-08,2020-08-08,Health Region,Central Region,Emergency Department,916,11840,0,8,281,31
2021-02-08,2020-10-24,Health Region,Central Region,Emergency Department,914,12246,0,7,331,36
2021-02-08,2021-01-09,Health Region,Central Region,Urgent Care,4829,0,10271,47,0,0
2021-02-08,2020-06-20,Health Region,Northwest Region,Emergency Department,364,8035,0,5,98,27
2021-02-08,2020-03-21,Health Region,Northwest Region,Urgent Care,187,0,2509,7,0,0
2021-02-08,2020-09-26,Health Region,Northwest Region,Emergency Department,472,8567,0,6,135,29
2021-02-08,2020-04-04,Health Region,Northern Region,Urgent Care,298,0,3041,10,0,0
2021-02-08,2020-12-26,Health Region,Eastern Region,Urgent Care,5783,0,11790,49,0,0
2021-02-08,2020-09-05,Health Region,Central Region,Urgent Care,1254,0,6508,19,0,0
2021-02-08,2020-06-20,Health Region,Central Region,Emergency Department,671,10860,0,6,273,41
2021-02-08,2020-05-23,Health Region,Northern Region,Urgent Care,2125,0,5376,40,0,0
2021-02-08,2020-03-07,Health Region,Northern Region,Emergency Department,690,12717,0,5,71,10
2021-02-08,2020-04-04,Health Region,Southwest Region,Emergency Department,541,6178,0,9,151,28
2021-02-08,2020-03-21,Health Region,Northern Region,Emergency Department,1413,10270,0,14,67,5
2021-02-08,2020-03-14,Health Region,Southwest Region,Urgent Care,241,0,2342,10,0,0
2021-02-08,2020-03-07,Health Region,Eastern Region,Emergency Department,1058,18694,0,6,233,22
2021-02-08,2020-04-04,Health Region,Northwest Region,Urgent Care,134,0,1586,8,0,0
2021-02-08,2020-07-25,Health Region,Northern Region,Urgent Care,1618,0,6443,25,0,0
2021-02-08,2020-06-06,Health Region,Northern Region,Urgent Care,2202,0,5988,37,0,0
2021-02-08,2020-06-06,Health Region,Northwest Region,Emergency Department,461,7699,0,6,142,31
2021-02-08,2020-07-25,Health Region,Northwest Region,Emergency Department,480,8765,0,5,134,28
2021-02-08,2020-10-24,Health Region,Eastern Region,Urgent Care,2136,0,9881,22,0,0
2021-02-08,2020-09-05,Health Region,Eastern Region,Urgent Care,1190,0,8783,14,0,0
2021-02-08,2020-12-26,Health Region,Central Region,Urgent Care,3849,0,8277,47,0,0
2021-02-08,2020-11-07,Health Region,Central Region,Urgent Care,1774,0,6557,27,0,0
2021-02-08,2020-05-23,Health Region,Northern Region,Emergency Department,1301,8148,0,16,154,12
2021-02-08,2020-08-08,Health Region,Northern Region,Urgent Care,1328,0,6104,22,0,0
2021-02-08,2020-06-06,Health Region,Eastern Region,Urgent Care,1144,0,7128,16,0,0
2021-02-08,2020-05-02,Health Region,Central Region,Urgent Care,749,0,3981,19,0,0
2021-02-08,2020-05-09,Health Region,Eastern Region,Emergency Department,609,11040,0,6,216,35
2021-02-08,2020-10-10,Health Region,Central Region,Emergency Department,996,12238,0,8,314,32
2021-02-08,2021-02-06,Health Region,Southwest Region,Urgent Care,113,0,1125,10,0,0
2021-02-08,2020-11-28,Health Region,Northwest Region,Urgent Care,1003,0,3071,33,0,0
2021-02-08,2020-12-12,Health Region,Southwest Region,Emergency Department,1695,9704,0,17,510,30
2021-02-08,2021-01-16,Health Region,Northern Region,Emergency Department,1585,9479,0,17,145,9
2021-02-08,2020-11-21,Health Region,Southwest Region,Urgent Care,190,0,1570,12,0,0
2021-02-08,2020-05-23,Health Region,Northwest Region,Emergency Department,655,7524,0,9,162,25
2021-02-08,2020-08-22,Health Region,Eastern Region,Urgent Care,974,0,8207,12,0,0
2021-02-08,2020-03-28,Health Region,Southwest Region,Urgent Care,136,0,1108,12,0,0
2021-02-08,2020-12-12,Health Region,Central Region,Emergency Department,1365,11393,0,12,414,30
2021-02-08,2020-09-26,Health Region,Northwest Region,Urgent Care,316,0,2680,12,0,0
2021-02-08,2020-10-10,Health Region,Northern Region,Urgent Care,2428,0,8041,30,0,0
2021-02-08,2020-12-26,Health Region,Central Region,Emergency Department,1639,10990,0,15,502,31
2021-02-08,2020-04-18,Health Region,Southwest Region,Emergency Department,392,6237,0,6,156,40
2021-02-08,2020-12-05,Health Region,Southwest Region,Urgent Care,176,0,1481,12,0,0
2021-02-08,2020-10-10,Health Region,Northwest Region,Emergency Department,569,8677,0,7,133,23
2021-02-08,2021-01-09,Health Region,Eastern Region,Urgent Care,7689,0,14940,51,0,0
2021-02-08,2020-07-04,Health Region,Central Region,Urgent Care,1630,0,6380,26,0,0
2021-02-08,2020-07-11,Health Region,Eastern Region,Emergency Department,1392,16570,0,8,257,18
2021-02-08,2020-04-18,Health Region,Central Region,Emergency Department,636,7863,0,8,253,40
2021-02-08,2020-03-21,Health Region,Northern Region,Urgent Care,393,0,5202,8,0,0
2021-02-08,2020-03-07,Health Region,Northern Region,Urgent Care,656,0,9522,7,0,0
2021-02-08,2020-12-12,Health Region,Northwest Region,Urgent Care,1200,0,3462,35,0,0
2021-02-08,2020-05-02,Health Region,Eastern Region,Urgent Care,543,0,5347,10,0,0
2021-02-08,2020-07-18,Health Region,Southwest Region,Urgent Care,169,0,2658,6,0,0
2021-02-08,2020-12-26,Health Region,Northwest Region,Emergency Department,1198,8421,0,14,302,25
2021-02-08,2020-04-18,Health Region,Central Region,Urgent Care,245,0,2984,8,0,0
2021-02-08,2020-07-25,Health Region,Northern Region,Emergency Department,541,8953,0,6,66,12
2021-02-08,2021-01-30,Health Region,Northwest Region,Urgent Care,1446,0,3781,38,0,0
2021-02-08,2021-01-16,Health Region,Eastern Region,Emergency Department,2871,15090,0,19,434,15
2021-02-08,2020-05-30,Health Region,Southwest Region,Urgent Care,30,0,1140,3,0,0
2021-02-08,2020-10-31,Health Region,Eastern Region,Emergency Department,876,14576,0,6,237,27
2021-02-08,2020-08-08,Health Region,Southwest Region,Emergency Department,676,9310,0,7,173,26
2021-02-08,2020-10-03,Health Region,Southwest Region,Urgent Care,150,0,1607,9,0,0
2021-02-08,2020-09-12,Health Region,Eastern Region,Emergency Department,841,14549,0,6,254,30
2021-02-08,2020-06-20,Health Region,Southwest Region,Emergency Department,382,8783,0,4,133,35
2021-02-08,2020-10-24,Health Region,Northwest Region,Emergency Department,514,8930,0,6,131,25
2021-02-08,2020-10-10,Health Region,Southwest Region,Emergency Department,883,9663,0,9,266,30
2021-02-08,2020-12-12,Health Region,Northwest Region,Emergency Department,1166,9010,0,13,298,26
2021-02-08,2020-12-12,Health Region,Northern Region,Urgent Care,3974,0,8767,45,0,0
2021-02-08,2020-04-04,Health Region,Eastern Region,Urgent Care,207,0,4825,4,0,0
2021-02-08,2020-10-10,Health Region,Northwest Region,Urgent Care,522,0,3107,17,0,0
2021-02-08,2021-01-09,Health Region,Central Region,Emergency Department,2455,12729,0,19,688,28
2021-02-08,2020-11-14,Health Region,Northern Region,Emergency Department,931,10023,0,9,102,11
2021-02-08,2021-01-30,Health Region,Northern Region,Urgent Care,3796,0,8560,44,0,0
2021-02-08,2020-09-19,Health Region,Southwest Region,Urgent Care,93,0,1505,6,0,0
2021-02-08,2020-09-26,Health Region,Northern Region,Emergency Department,563,9369,0,6,70,12
2021-02-08,2021-01-02,Health Region,Eastern Region,Emergency Department,2156,15196,0,14,377,17
2021-02-08,2020-08-22,Health Region,Southwest Region,Emergency Department,603,9578,0,6,177,29
2021-02-08,2020-08-01,Health Region,Southwest Region,Urgent Care,144,0,2586,6,0,0
2021-02-08,2020-10-10,State,Virginia,Urgent Care,6721,0,29417,23,0,0
2021-02-08,2020-10-31,State,Virginia,Emergency Department,3950,53561,0,7,1020,26
2021-02-08,2021-02-06,State,Virginia,Emergency Department,6846,52881,0,13,1543,23
2021-02-08,2020-08-15,State,Virginia,Emergency Department,3903,54721,0,7,981,25
2021-02-08,2020-05-23,State,Virginia,Urgent Care,5419,0,20615,26,0,0
2021-02-08,2020-07-25,State,Virginia,Urgent Care,4757,0,26825,18,0,0
2021-02-08,2020-12-26,State,Virginia,Urgent Care,16162,0,35233,46,0,0
2021-02-08,2021-01-02,State,Virginia,Emergency Department,9199,57027,0,16,2003,22
2021-02-08,2020-12-12,State,Virginia,Urgent Care,12648,0,32167,39,0,0
2021-02-08,2020-06-13,State,Virginia,Emergency Department,2477,50314,0,5,801,32
2021-02-08,2020-05-30,State,Virginia,Emergency Department,3211,47375,0,7,893,28
2021-02-08,2020-04-11,State,Virginia,Emergency Department,3821,36313,0,11,954,25
2021-02-08,2020-09-26,State,Virginia,Urgent Care,5337,0,27047,20,0,0
2021-02-08,2020-08-08,State,Virginia,Urgent Care,3821,0,24285,16,0,0
2021-02-08,2020-03-28,State,Virginia,Emergency Department,4957,44255,0,11,933,19
2021-02-08,2020-11-28,State,Virginia,Urgent Care,10398,0,29283,36,0,0
2021-02-08,2020-12-19,State,Virginia,Emergency Department,7579,53700,0,14,1810,24
2021-02-08,2020-04-04,State,Virginia,Urgent Care,809,0,13404,6,0,0
2021-02-08,2020-10-03,State,Virginia,Emergency Department,3801,55584,0,7,1012,27
2021-02-08,2021-01-30,State,Virginia,Urgent Care,13987,0,34164,41,0,0
2021-02-08,2020-06-06,State,Virginia,Urgent Care,5573,0,22687,25,0,0
2021-02-08,2020-08-01,State,Virginia,Emergency Department,4464,55830,0,8,1003,22
2021-02-08,2020-12-05,State,Virginia,Emergency Department,6470,55076,0,12,1453,22
2021-02-08,2020-10-17,State,Virginia,Emergency Department,3776,54562,0,7,1058,28
2021-02-08,2020-03-21,State,Virginia,Urgent Care,1769,0,22242,8,0,0
2021-02-08,2020-07-04,State,Virginia,Emergency Department,3171,53061,0,6,831,26
2021-02-08,2020-03-07,State,Virginia,Urgent Care,2508,0,36066,7,0,0
2021-02-08,2020-11-21,State,Virginia,Emergency Department,5583,54171,0,10,1204,22
2021-02-08,2020-08-29,State,Virginia,Urgent Care,3919,0,25119,16,0,0
2021-02-08,2020-09-19,State,Virginia,Emergency Department,3284,54250,0,6,899,27
2021-02-08,2020-05-02,State,Virginia,Emergency Department,3825,40675,0,9,861,23
2021-02-08,2020-10-31,State,Virginia,Urgent Care,7061,0,28193,25,0,0
2021-02-08,2021-01-02,State,Virginia,Urgent Care,19999,0,40799,49,0,0
2021-02-08,2020-11-14,State,Virginia,Urgent Care,8666,0,30268,29,0,0
2021-02-08,2020-09-05,State,Virginia,Emergency Department,3629,55171,0,7,981,27
2021-02-08,2020-07-18,State,Virginia,Emergency Department,4341,56588,0,8,994,23
2021-02-08,2021-01-16,State,Virginia,Urgent Care,18232,0,39813,46,0,0
2021-02-08,2020-05-16,State,Virginia,Emergency Department,3504,43216,0,8,946,27
2021-02-08,2020-04-25,State,Virginia,Urgent Care,1713,0,13982,12,0,0
2021-02-08,2020-07-11,State,Virginia,Urgent Care,7430,0,29744,25,0,0
2021-02-08,2021-01-09,State,Virginia,Emergency Department,11087,57728,0,19,2219,20
2021-02-08,2020-03-14,State,Virginia,Emergency Department,4995,70201,0,7,804,16
2021-02-08,2020-11-07,State,Virginia,Emergency Department,4186,53555,0,8,1091,26
2021-02-08,2020-09-12,State,Virginia,Urgent Care,5081,0,26725,19,0,0
2021-02-08,2020-05-09,State,Virginia,Urgent Care,3254,0,17024,19,0,0
2021-02-08,2021-01-23,State,Virginia,Emergency Department,9283,54969,0,17,2032,22
2021-02-08,2020-06-27,State,Virginia,Urgent Care,6014,0,24844,24,0,0
2021-02-08,2021-02-06,State,Virginia,Urgent Care,11513,0,30533,38,0,0
2021-02-08,2020-06-13,State,Virginia,Urgent Care,5471,0,24261,23,0,0
2021-02-08,2020-04-18,State,Virginia,Emergency Department,3431,36392,0,9,907,26
2021-02-08,2020-04-11,State,Virginia,Urgent Care,810,0,12873,6,0,0
2021-02-08,2020-12-26,State,Virginia,Emergency Department,7439,50911,0,15,1822,24
2021-02-08,2020-06-20,State,Virginia,Emergency Department,2468,49506,0,5,754,31
2021-02-08,2020-08-08,State,Virginia,Emergency Department,4185,54290,0,8,969,23
2021-02-08,2020-12-12,State,Virginia,Emergency Department,7145,54060,0,13,1675,23
2021-02-08,2020-10-24,State,Virginia,Emergency Department,3841,55308,0,7,1064,28
2021-02-08,2020-03-28,State,Virginia,Urgent Care,1153,0,15593,7,0,0
2021-02-08,2020-10-10,State,Virginia,Emergency Department,4056,55234,0,7,1056,26
2021-02-08,2020-08-01,State,Virginia,Urgent Care,4105,0,25854,16,0,0
2021-02-08,2020-08-22,State,Virginia,Emergency Department,3942,55152,0,7,975,25
2021-02-08,2020-03-14,State,Virginia,Urgent Care,2569,0,34531,7,0,0
2021-02-08,2020-06-06,State,Virginia,Emergency Department,2853,47553,0,6,873,31
2021-02-08,2020-05-30,State,Virginia,Urgent Care,5872,0,22051,27,0,0
2021-02-08,2020-12-19,State,Virginia,Urgent Care,14671,0,33923,43,0,0
2021-02-08,2020-03-21,State,Virginia,Emergency Department,6299,55501,0,11,875,14
2021-02-08,2020-12-05,State,Virginia,Urgent Care,12102,0,32565,37,0,0
2021-02-08,2020-10-17,State,Virginia,Urgent Care,6291,0,28102,22,0,0
2021-02-08,2020-08-15,State,Virginia,Urgent Care,4003,0,25124,16,0,0
2021-02-08,2020-04-04,State,Virginia,Emergency Department,4184,37695,0,11,929,22
2021-02-08,2020-10-03,State,Virginia,Urgent Care,6079,0,28768,21,0,0
2021-02-08,2020-07-25,State,Virginia,Emergency Department,4379,55109,0,8,944,22
2021-02-08,2020-09-19,State,Virginia,Urgent Care,5268,0,27351,19,0,0
2021-02-08,2020-04-18,State,Virginia,Urgent Care,890,0,12656,7,0,0
2021-02-08,2020-03-07,State,Virginia,Emergency Department,3695,70156,0,5,835,23
2021-02-08,2020-09-05,State,Virginia,Urgent Care,4631,0,26244,18,0,0
2021-02-08,2020-07-18,State,Virginia,Urgent Care,7468,0,29800,25,0,0
2021-02-08,2020-10-24,State,Virginia,Urgent Care,6724,0,28715,23,0,0
2021-02-08,2020-09-26,State,Virginia,Emergency Department,3341,53910,0,6,930,28
2021-02-08,2020-11-14,State,Virginia,Emergency Department,4844,57079,0,8,1148,24
2021-02-08,2021-01-16,State,Virginia,Emergency Department,9915,55266,0,18,2147,22
2021-02-08,2020-06-20,State,Virginia,Urgent Care,5771,0,24595,23,0,0
2021-02-08,2020-05-02,State,Virginia,Urgent Care,2387,0,15433,15,0,0
2021-02-08,2020-11-28,State,Virginia,Emergency Department,5786,53177,0,11,1288,22
2021-02-08,2020-07-04,State,Virginia,Urgent Care,6309,0,27023,23,0,0
2021-02-08,2020-05-16,State,Virginia,Urgent Care,4357,0,18560,23,0,0
2021-02-08,2020-09-12,State,Virginia,Emergency Department,3396,54852,0,6,850,25
2021-02-08,2020-08-22,State,Virginia,Urgent Care,3610,0,24607,15,0,0
2021-02-08,2021-01-30,State,Virginia,Emergency Department,8227,53267,0,15,1761,21
2021-02-08,2020-11-07,State,Virginia,Urgent Care,7494,0,28127,27,0,0
2021-02-08,2020-04-25,State,Virginia,Emergency Department,3626,38574,0,9,878,24
2021-02-08,2020-05-09,State,Virginia,Emergency Department,3916,42337,0,9,1099,28
2021-02-08,2020-06-27,State,Virginia,Emergency Department,2696,52477,0,5,845,31
2021-02-08,2021-01-23,State,Virginia,Urgent Care,15459,0,36446,42,0,0
2021-02-08,2020-11-21,State,Virginia,Urgent Care,10909,0,32021,34,0,0
2021-02-08,2020-07-11,State,Virginia,Emergency Department,3956,56886,0,7,930,24
2021-02-08,2020-05-23,State,Virginia,Emergency Department,3690,45263,0,8,1013,27
2021-02-08,2020-08-29,State,Virginia,Emergency Department,3675,55130,0,7,933,25
2021-02-08,2021-01-09,State,Virginia,Urgent Care,20743,0,42605,49,0,0
