Report Date,Week End Date,Geography Type,Geography Name,Facility Type,Count of CLI Visits,Count of ED Visits,Count of UC Visits,Percent of CLI Visits,Count of CLI Hospitalizations,Percent of  CLI Hospitalizations
12/28/2020,10/24/2020,Health Region,Southwest Region,Urgent Care,171,0,1654,10,0,0
12/28/2020,11/28/2020,Health Region,Eastern Region,Emergency Department,1207,14160,0,9,220,18
12/28/2020,06/06/2020,Health Region,Northern Region,Emergency Department,766,8283,0,9,82,11
12/28/2020,12/05/2020,Health Region,Central Region,Emergency Department,1357,11946,0,11,395,29
12/28/2020,03/14/2020,Health Region,Southwest Region,Emergency Department,722,11677,0,6,166,23
12/28/2020,05/02/2020,Health Region,Southwest Region,Emergency Department,351,7033,0,5,147,42
12/28/2020,07/25/2020,Health Region,Eastern Region,Emergency Department,1867,16096,0,12,329,18
12/28/2020,12/26/2020,Health Region,Southwest Region,Urgent Care,211,0,1282,16,0,0
12/28/2020,10/24/2020,Health Region,Northern Region,Urgent Care,2242,0,7368,30,0,0
12/28/2020,10/03/2020,Health Region,Central Region,Emergency Department,1007,12452,0,8,318,32
12/28/2020,08/08/2020,Health Region,Northern Region,Emergency Department,646,9400,0,7,68,11
12/28/2020,12/05/2020,Health Region,Eastern Region,Urgent Care,4189,0,11425,37,0,0
12/28/2020,09/05/2020,Health Region,Northwest Region,Emergency Department,428,8729,0,5,133,31
12/28/2020,11/21/2020,Health Region,Central Region,Emergency Department,1273,11889,0,11,355,28
12/28/2020,09/05/2020,Health Region,Northern Region,Urgent Care,1774,0,6743,26,0,0
12/28/2020,11/07/2020,Health Region,Northwest Region,Emergency Department,540,8560,0,6,156,29
12/28/2020,09/19/2020,Health Region,Northwest Region,Emergency Department,429,8791,0,5,132,31
12/28/2020,07/04/2020,Health Region,Southwest Region,Emergency Department,481,9321,0,5,140,29
12/28/2020,08/08/2020,Health Region,Eastern Region,Emergency Department,1452,15117,0,10,306,21
12/28/2020,05/16/2020,Health Region,Southwest Region,Emergency Department,320,7468,0,4,140,44
12/28/2020,11/07/2020,Health Region,Southwest Region,Urgent Care,169,0,1517,11,0,0
12/28/2020,09/26/2020,Health Region,Eastern Region,Emergency Department,828,14545,0,6,272,33
12/28/2020,06/20/2020,Health Region,Northern Region,Emergency Department,526,8290,0,6,67,13
12/28/2020,11/14/2020,Health Region,Eastern Region,Emergency Department,1067,15288,0,7,222,21
12/28/2020,05/23/2020,Health Region,Northwest Region,Urgent Care,374,0,2080,18,0,0
12/28/2020,08/22/2020,Health Region,Central Region,Emergency Department,964,12137,0,8,310,32
12/28/2020,09/26/2020,Health Region,Northern Region,Urgent Care,2041,0,7131,29,0,0
12/28/2020,07/11/2020,Health Region,Northern Region,Emergency Department,616,9158,0,7,68,11
12/28/2020,06/20/2020,Health Region,Central Region,Urgent Care,1959,0,6475,30,0,0
12/28/2020,04/18/2020,Health Region,Eastern Region,Urgent Care,138,0,4585,3,0,0
12/28/2020,10/24/2020,Health Region,Southwest Region,Emergency Department,920,9551,0,10,283,31
12/28/2020,06/27/2020,Health Region,Eastern Region,Emergency Department,610,14191,0,4,225,37
12/28/2020,07/04/2020,Health Region,Eastern Region,Urgent Care,1967,0,9062,22,0,0
12/28/2020,04/04/2020,Health Region,Northwest Region,Emergency Department,659,6228,0,11,161,24
12/28/2020,04/04/2020,Health Region,Central Region,Emergency Department,848,8312,0,10,268,32
12/28/2020,11/28/2020,Health Region,Northern Region,Emergency Department,1232,9505,0,13,121,10
12/28/2020,08/29/2020,Health Region,Eastern Region,Emergency Department,1074,15033,0,7,285,27
12/28/2020,09/12/2020,Health Region,Northern Region,Emergency Department,593,9545,0,6,54,9
12/28/2020,11/28/2020,Health Region,Northwest Region,Emergency Department,872,8810,0,10,220,25
12/28/2020,08/22/2020,Health Region,Central Region,Urgent Care,927,0,5857,16,0,0
12/28/2020,05/16/2020,Health Region,Southwest Region,Urgent Care,44,0,967,5,0,0
12/28/2020,11/28/2020,Health Region,Northern Region,Urgent Care,3589,0,8321,43,0,0
12/28/2020,08/08/2020,Health Region,Northwest Region,Urgent Care,298,0,2688,11,0,0
12/28/2020,12/26/2020,Health Region,Northwest Region,Urgent Care,1408,0,3535,40,0,0
12/28/2020,06/20/2020,Health Region,Eastern Region,Urgent Care,1248,0,7538,17,0,0
12/28/2020,03/21/2020,Health Region,Northwest Region,Emergency Department,991,8685,0,11,162,16
12/28/2020,08/22/2020,Health Region,Northwest Region,Emergency Department,470,8808,0,5,130,28
12/28/2020,06/06/2020,Health Region,Southwest Region,Emergency Department,358,8475,0,4,141,39
12/28/2020,05/09/2020,Health Region,Northern Region,Urgent Care,1104,0,3997,28,0,0
12/28/2020,06/06/2020,Health Region,Central Region,Emergency Department,750,10396,0,7,297,40
12/28/2020,12/26/2020,Health Region,Southwest Region,Emergency Department,1634,8937,0,18,543,33
12/28/2020,11/07/2020,Health Region,Eastern Region,Urgent Care,2436,0,9821,25,0,0
12/28/2020,08/08/2020,Health Region,Northwest Region,Emergency Department,496,8626,0,6,141,28
12/28/2020,04/25/2020,Health Region,Eastern Region,Emergency Department,735,10266,0,7,240,33
12/28/2020,06/06/2020,Health Region,Northwest Region,Urgent Care,308,0,2232,14,0,0
12/28/2020,05/09/2020,Health Region,Northern Region,Emergency Department,1565,8172,0,19,192,12
12/28/2020,07/25/2020,Health Region,Northwest Region,Urgent Care,330,0,2732,12,0,0
12/28/2020,08/08/2020,Health Region,Central Region,Emergency Department,916,11839,0,8,281,31
12/28/2020,10/24/2020,Health Region,Central Region,Urgent Care,1602,0,6733,24,0,0
12/28/2020,10/24/2020,Health Region,Central Region,Emergency Department,914,12244,0,7,331,36
12/28/2020,12/26/2020,Health Region,Eastern Region,Urgent Care,5766,0,11782,49,0,0
12/28/2020,04/04/2020,Health Region,Northern Region,Urgent Care,299,0,3042,10,0,0
12/28/2020,06/20/2020,Health Region,Northwest Region,Emergency Department,364,8035,0,5,98,27
12/28/2020,09/26/2020,Health Region,Northwest Region,Emergency Department,472,8568,0,6,135,29
12/28/2020,09/05/2020,Health Region,Central Region,Urgent Care,1254,0,6508,19,0,0
12/28/2020,06/20/2020,Health Region,Central Region,Emergency Department,671,10860,0,6,273,41
12/28/2020,03/21/2020,Health Region,Northwest Region,Urgent Care,187,0,2509,7,0,0
12/28/2020,05/23/2020,Health Region,Northern Region,Urgent Care,2125,0,5376,40,0,0
12/28/2020,03/07/2020,Health Region,Northern Region,Emergency Department,690,12719,0,5,71,10
12/28/2020,04/04/2020,Health Region,Southwest Region,Emergency Department,541,6178,0,9,151,28
12/28/2020,03/14/2020,Health Region,Southwest Region,Urgent Care,241,0,2342,10,0,0
12/28/2020,03/21/2020,Health Region,Northern Region,Emergency Department,1413,10270,0,14,67,5
12/28/2020,03/07/2020,Health Region,Eastern Region,Emergency Department,1058,18693,0,6,233,22
12/28/2020,06/06/2020,Health Region,Northern Region,Urgent Care,2202,0,5988,37,0,0
12/28/2020,04/04/2020,Health Region,Northwest Region,Urgent Care,134,0,1586,8,0,0
12/28/2020,07/25/2020,Health Region,Northern Region,Urgent Care,1618,0,6443,25,0,0
12/28/2020,10/24/2020,Health Region,Eastern Region,Urgent Care,2136,0,9881,22,0,0
12/28/2020,09/05/2020,Health Region,Eastern Region,Urgent Care,1190,0,8783,14,0,0
12/28/2020,06/06/2020,Health Region,Northwest Region,Emergency Department,461,7700,0,6,142,31
12/28/2020,07/25/2020,Health Region,Northwest Region,Emergency Department,479,8764,0,5,134,28
12/28/2020,11/07/2020,Health Region,Central Region,Urgent Care,1774,0,6557,27,0,0
12/28/2020,12/26/2020,Health Region,Central Region,Urgent Care,3848,0,8276,46,0,0
12/28/2020,06/06/2020,Health Region,Eastern Region,Urgent Care,1144,0,7128,16,0,0
12/28/2020,05/23/2020,Health Region,Northern Region,Emergency Department,1301,8145,0,16,154,12
12/28/2020,08/08/2020,Health Region,Northern Region,Urgent Care,1329,0,6107,22,0,0
12/28/2020,05/02/2020,Health Region,Central Region,Urgent Care,749,0,3981,19,0,0
12/28/2020,05/09/2020,Health Region,Eastern Region,Emergency Department,607,11041,0,5,216,36
12/28/2020,10/10/2020,Health Region,Central Region,Emergency Department,996,12237,0,8,314,32
12/28/2020,11/28/2020,Health Region,Northwest Region,Urgent Care,1003,0,3071,33,0,0
12/28/2020,12/12/2020,Health Region,Southwest Region,Emergency Department,1691,9699,0,17,509,30
12/28/2020,11/21/2020,Health Region,Southwest Region,Urgent Care,190,0,1570,12,0,0
12/28/2020,03/28/2020,Health Region,Southwest Region,Urgent Care,136,0,1108,12,0,0
12/28/2020,08/22/2020,Health Region,Eastern Region,Urgent Care,974,0,8207,12,0,0
12/28/2020,05/23/2020,Health Region,Northwest Region,Emergency Department,655,7524,0,9,162,25
12/28/2020,12/12/2020,Health Region,Central Region,Emergency Department,1348,11385,0,12,398,30
12/28/2020,10/10/2020,Health Region,Northern Region,Urgent Care,2428,0,8041,30,0,0
12/28/2020,09/26/2020,Health Region,Northwest Region,Urgent Care,316,0,2680,12,0,0
12/28/2020,12/26/2020,Health Region,Central Region,Emergency Department,1563,10922,0,14,452,29
12/28/2020,04/18/2020,Health Region,Southwest Region,Emergency Department,392,6237,0,6,156,40
12/28/2020,12/05/2020,Health Region,Southwest Region,Urgent Care,176,0,1481,12,0,0
12/28/2020,10/10/2020,Health Region,Northwest Region,Emergency Department,569,8677,0,7,133,23
12/28/2020,07/04/2020,Health Region,Central Region,Urgent Care,1630,0,6380,26,0,0
12/28/2020,07/11/2020,Health Region,Eastern Region,Emergency Department,1392,16568,0,8,257,18
12/28/2020,03/21/2020,Health Region,Northern Region,Urgent Care,393,0,5202,8,0,0
12/28/2020,04/18/2020,Health Region,Central Region,Emergency Department,636,7863,0,8,253,40
12/28/2020,03/07/2020,Health Region,Northern Region,Urgent Care,656,0,9522,7,0,0
12/28/2020,07/18/2020,Health Region,Southwest Region,Urgent Care,169,0,2657,6,0,0
12/28/2020,05/02/2020,Health Region,Eastern Region,Urgent Care,543,0,5347,10,0,0
12/28/2020,12/12/2020,Health Region,Northwest Region,Urgent Care,1199,0,3461,35,0,0
12/28/2020,12/26/2020,Health Region,Northwest Region,Emergency Department,1130,8409,0,13,286,25
12/28/2020,04/18/2020,Health Region,Central Region,Urgent Care,245,0,2984,8,0,0
12/28/2020,05/30/2020,Health Region,Southwest Region,Urgent Care,30,0,1140,3,0,0
12/28/2020,07/25/2020,Health Region,Northern Region,Emergency Department,541,8950,0,6,66,12
12/28/2020,08/08/2020,Health Region,Southwest Region,Emergency Department,676,9309,0,7,173,26
12/28/2020,10/03/2020,Health Region,Southwest Region,Urgent Care,150,0,1607,9,0,0
12/28/2020,06/20/2020,Health Region,Southwest Region,Emergency Department,382,8783,0,4,133,35
12/28/2020,10/31/2020,Health Region,Eastern Region,Emergency Department,876,14576,0,6,237,27
12/28/2020,09/12/2020,Health Region,Eastern Region,Emergency Department,841,14547,0,6,254,30
12/28/2020,10/10/2020,Health Region,Southwest Region,Emergency Department,883,9663,0,9,266,30
12/28/2020,10/24/2020,Health Region,Northwest Region,Emergency Department,514,8931,0,6,131,25
12/28/2020,12/12/2020,Health Region,Northern Region,Urgent Care,3972,0,8760,45,0,0
12/28/2020,12/12/2020,Health Region,Northwest Region,Emergency Department,1161,9010,0,13,296,25
12/28/2020,04/04/2020,Health Region,Eastern Region,Urgent Care,207,0,4825,4,0,0
12/28/2020,09/19/2020,Health Region,Southwest Region,Urgent Care,93,0,1505,6,0,0
12/28/2020,11/14/2020,Health Region,Northern Region,Emergency Department,930,10021,0,9,102,11
12/28/2020,10/10/2020,Health Region,Northwest Region,Urgent Care,522,0,3107,17,0,0
12/28/2020,08/01/2020,Health Region,Southwest Region,Urgent Care,144,0,2586,6,0,0
12/28/2020,08/22/2020,Health Region,Southwest Region,Emergency Department,603,9578,0,6,177,29
12/28/2020,09/26/2020,Health Region,Northern Region,Emergency Department,561,9367,0,6,69,12
12/28/2020,10/10/2020,State,Virginia,Urgent Care,6721,0,29417,23,0,0
12/28/2020,10/31/2020,State,Virginia,Emergency Department,3950,53553,0,7,1020,26
12/28/2020,08/15/2020,State,Virginia,Emergency Department,3903,54722,0,7,981,25
12/28/2020,05/23/2020,State,Virginia,Urgent Care,5419,0,20615,26,0,0
12/28/2020,07/25/2020,State,Virginia,Urgent Care,4757,0,26825,18,0,0
12/28/2020,12/26/2020,State,Virginia,Urgent Care,16139,0,35219,46,0,0
12/28/2020,12/12/2020,State,Virginia,Urgent Care,12645,0,32159,39,0,0
12/28/2020,06/13/2020,State,Virginia,Emergency Department,2477,50313,0,5,801,32
12/28/2020,04/11/2020,State,Virginia,Emergency Department,3821,36313,0,11,954,25
12/28/2020,05/30/2020,State,Virginia,Emergency Department,3210,47373,0,7,893,28
12/28/2020,08/08/2020,State,Virginia,Urgent Care,3822,0,24287,16,0,0
12/28/2020,09/26/2020,State,Virginia,Urgent Care,5337,0,27047,20,0,0
12/28/2020,03/28/2020,State,Virginia,Emergency Department,4957,44256,0,11,933,19
12/28/2020,11/28/2020,State,Virginia,Urgent Care,10397,0,29281,36,0,0
12/28/2020,12/19/2020,State,Virginia,Emergency Department,7546,53650,0,14,1785,24
12/28/2020,04/04/2020,State,Virginia,Urgent Care,810,0,13405,6,0,0
12/28/2020,10/03/2020,State,Virginia,Emergency Department,3800,55579,0,7,1012,27
12/28/2020,06/06/2020,State,Virginia,Urgent Care,5573,0,22687,25,0,0
12/28/2020,08/01/2020,State,Virginia,Emergency Department,4464,55825,0,8,1003,22
12/28/2020,12/05/2020,State,Virginia,Emergency Department,6462,55064,0,12,1445,22
12/28/2020,10/17/2020,State,Virginia,Emergency Department,3776,54559,0,7,1058,28
12/28/2020,03/21/2020,State,Virginia,Urgent Care,1769,0,22242,8,0,0
12/28/2020,07/04/2020,State,Virginia,Emergency Department,3171,53061,0,6,831,26
12/28/2020,03/07/2020,State,Virginia,Urgent Care,2508,0,36066,7,0,0
12/28/2020,11/21/2020,State,Virginia,Emergency Department,5582,54161,0,10,1203,22
12/28/2020,08/29/2020,State,Virginia,Urgent Care,3919,0,25119,16,0,0
12/28/2020,09/19/2020,State,Virginia,Emergency Department,3284,54248,0,6,899,27
12/28/2020,05/02/2020,State,Virginia,Emergency Department,3824,40674,0,9,861,23
12/28/2020,10/31/2020,State,Virginia,Urgent Care,7061,0,28192,25,0,0
12/28/2020,11/14/2020,State,Virginia,Urgent Care,8666,0,30266,29,0,0
12/28/2020,07/18/2020,State,Virginia,Emergency Department,4341,56586,0,8,994,23
12/28/2020,09/05/2020,State,Virginia,Emergency Department,3629,55168,0,7,981,27
12/28/2020,05/16/2020,State,Virginia,Emergency Department,3505,43218,0,8,946,27
12/28/2020,04/25/2020,State,Virginia,Urgent Care,1713,0,13982,12,0,0
12/28/2020,07/11/2020,State,Virginia,Urgent Care,7430,0,29744,25,0,0
12/28/2020,03/14/2020,State,Virginia,Emergency Department,4995,70199,0,7,804,16
12/28/2020,11/07/2020,State,Virginia,Emergency Department,4186,53552,0,8,1091,26
12/28/2020,09/12/2020,State,Virginia,Urgent Care,5081,0,26725,19,0,0
12/28/2020,05/09/2020,State,Virginia,Urgent Care,3244,0,17014,19,0,0
12/28/2020,06/27/2020,State,Virginia,Urgent Care,6014,0,24843,24,0,0
12/28/2020,06/13/2020,State,Virginia,Urgent Care,5471,0,24261,23,0,0
12/28/2020,04/18/2020,State,Virginia,Emergency Department,3431,36389,0,9,907,26
12/28/2020,04/11/2020,State,Virginia,Urgent Care,808,0,12870,6,0,0
12/28/2020,12/26/2020,State,Virginia,Emergency Department,7165,50757,0,14,1715,24
12/28/2020,08/08/2020,State,Virginia,Emergency Department,4186,54291,0,8,969,23
12/28/2020,06/20/2020,State,Virginia,Emergency Department,2468,49505,0,5,754,31
12/28/2020,12/12/2020,State,Virginia,Emergency Department,7117,54036,0,13,1655,23
12/28/2020,10/24/2020,State,Virginia,Emergency Department,3841,55305,0,7,1064,28
12/28/2020,03/28/2020,State,Virginia,Urgent Care,1151,0,15591,7,0,0
12/28/2020,10/10/2020,State,Virginia,Emergency Department,4056,55230,0,7,1056,26
12/28/2020,08/01/2020,State,Virginia,Urgent Care,4105,0,25856,16,0,0
12/28/2020,08/22/2020,State,Virginia,Emergency Department,3942,55151,0,7,975,25
12/28/2020,03/14/2020,State,Virginia,Urgent Care,2569,0,34531,7,0,0
12/28/2020,06/06/2020,State,Virginia,Emergency Department,2853,47555,0,6,873,31
12/28/2020,05/30/2020,State,Virginia,Urgent Care,5872,0,22051,27,0,0
12/28/2020,12/19/2020,State,Virginia,Urgent Care,14665,0,33914,43,0,0
12/28/2020,03/21/2020,State,Virginia,Emergency Department,6299,55501,0,11,875,14
12/28/2020,12/05/2020,State,Virginia,Urgent Care,12102,0,32564,37,0,0
12/28/2020,10/17/2020,State,Virginia,Urgent Care,6291,0,28101,22,0,0
12/28/2020,08/15/2020,State,Virginia,Urgent Care,4003,0,25124,16,0,0
12/28/2020,04/04/2020,State,Virginia,Emergency Department,4183,37695,0,11,929,22
12/28/2020,10/03/2020,State,Virginia,Urgent Care,6079,0,28767,21,0,0
12/28/2020,07/25/2020,State,Virginia,Emergency Department,4378,55106,0,8,944,22
12/28/2020,09/19/2020,State,Virginia,Urgent Care,5268,0,27351,19,0,0
12/28/2020,04/18/2020,State,Virginia,Urgent Care,890,0,12656,7,0,0
12/28/2020,03/07/2020,State,Virginia,Emergency Department,3695,70157,0,5,835,23
12/28/2020,09/05/2020,State,Virginia,Urgent Care,4631,0,26245,18,0,0
12/28/2020,10/24/2020,State,Virginia,Urgent Care,6724,0,28715,23,0,0
12/28/2020,07/18/2020,State,Virginia,Urgent Care,7468,0,29798,25,0,0
12/28/2020,11/14/2020,State,Virginia,Emergency Department,4841,57069,0,8,1147,24
12/28/2020,09/26/2020,State,Virginia,Emergency Department,3339,53907,0,6,929,28
12/28/2020,06/20/2020,State,Virginia,Urgent Care,5771,0,24595,23,0,0
12/28/2020,11/28/2020,State,Virginia,Emergency Department,5782,53172,0,11,1285,22
12/28/2020,05/02/2020,State,Virginia,Urgent Care,2374,0,15419,15,0,0
12/28/2020,05/16/2020,State,Virginia,Urgent Care,4357,0,18559,23,0,0
12/28/2020,07/04/2020,State,Virginia,Urgent Care,6310,0,27023,23,0,0
12/28/2020,09/12/2020,State,Virginia,Emergency Department,3396,54849,0,6,850,25
12/28/2020,08/22/2020,State,Virginia,Urgent Care,3610,0,24607,15,0,0
12/28/2020,11/07/2020,State,Virginia,Urgent Care,7494,0,28125,27,0,0
12/28/2020,04/25/2020,State,Virginia,Emergency Department,3627,38571,0,9,878,24
12/28/2020,05/09/2020,State,Virginia,Emergency Department,3914,42340,0,9,1099,28
12/28/2020,06/27/2020,State,Virginia,Emergency Department,2696,52478,0,5,845,31
12/28/2020,11/21/2020,State,Virginia,Urgent Care,10909,0,32021,34,0,0
12/28/2020,07/11/2020,State,Virginia,Emergency Department,3955,56879,0,7,930,24
12/28/2020,05/23/2020,State,Virginia,Emergency Department,3690,45260,0,8,1013,27
12/28/2020,08/29/2020,State,Virginia,Emergency Department,3674,55127,0,7,933,25
