"Report Date","Week End Date","Geography Type","Geography Name","VDH Health Region","Facility Type","Count of CLI Visits","Percent of CLI Visits"
08/03/2020,06/13/2020,"Health District",Hampton,"Eastern Region","Emergency Department",24,3
08/03/2020,06/13/2020,"Health District",Peninsula,"Eastern Region","Urgent Care",215,13
08/03/2020,06/20/2020,"Health District","Three Rivers","Eastern Region","Emergency Department",43,4
08/03/2020,05/02/2020,"Health District","Western Tidewater","Eastern Region","Emergency Department",92,9
08/03/2020,06/20/2020,"Health District","Western Tidewater","Eastern Region","Emergency Department",45,4
08/03/2020,04/11/2020,"Health District","Central Shenandoah","Northwest Region","Urgent Care",9,7
08/03/2020,05/02/2020,"Health District","Rappahannock Rapidan","Northwest Region","Emergency Department",102,11
08/03/2020,06/20/2020,"Health District","Rappahannock Rapidan","Northwest Region","Emergency Department",48,4
08/03/2020,07/25/2020,"Health District",Roanoke,"Southwest Region","Urgent Care",61,12
08/03/2020,05/09/2020,"Health District","West Piedmont","Southwest Region","Emergency Department",37,5
08/03/2020,06/13/2020,"Health District",Norfolk,"Eastern Region","Urgent Care",67,14
08/03/2020,07/11/2020,"Health District","Prince William","Northern Region","Emergency Department",132,5
08/03/2020,05/23/2020,"Health District","Central Virginia","Southwest Region","Emergency Department",20,2
08/03/2020,04/18/2020,"Health District","Mount Rogers","Southwest Region","Urgent Care",0,0
08/03/2020,06/13/2020,"Health District",Crater,"Central Region","Emergency Department",115,6
08/03/2020,08/01/2020,"Health District",Crater,"Central Region","Emergency Department",167,8
08/03/2020,04/11/2020,"Health District",Hampton,"Eastern Region","Urgent Care",16,3
08/03/2020,05/30/2020,"Health District",Hampton,"Eastern Region","Urgent Care",153,21
08/03/2020,07/18/2020,"Health District",Hampton,"Eastern Region","Urgent Care",279,28
08/03/2020,03/28/2020,"Health District",Peninsula,"Eastern Region","Emergency Department",301,14
08/03/2020,05/16/2020,"Health District",Peninsula,"Eastern Region","Emergency Department",90,4
08/03/2020,03/21/2020,"Health District",Norfolk,"Eastern Region","Urgent Care",26,5
08/03/2020,04/25/2020,"Health District","Three Rivers","Eastern Region","Urgent Care",37,12
08/03/2020,03/21/2020,"Health District","Central Shenandoah","Northwest Region","Urgent Care",23,10
08/03/2020,07/18/2020,"Health District",Roanoke,"Southwest Region","Emergency Department",88,8
08/03/2020,03/28/2020,"Health District",Crater,"Central Region","Urgent Care",21,5
08/03/2020,03/28/2020,"Health District",Fairfax,"Northern Region","Urgent Care",147,9
08/03/2020,03/14/2020,"Health District","West Piedmont","Southwest Region","Emergency Department",89,6
08/03/2020,05/23/2020,"Health District",Henrico,"Central Region","Urgent Care",458,30
08/03/2020,04/25/2020,"Health District",Chesapeake,"Eastern Region","Urgent Care",80,9
08/03/2020,06/27/2020,"Health District",Loudoun,"Northern Region","Urgent Care",519,41
08/03/2020,03/21/2020,"Health District","Rappahannock Rapidan","Northwest Region","Emergency Department",154,13
08/03/2020,04/25/2020,"Health District",Lenowisco,"Southwest Region","Urgent Care",0,0
08/03/2020,08/01/2020,"Health District","West Piedmont","Southwest Region","Emergency Department",81,7
08/03/2020,06/13/2020,"Health District",Chickahominy,"Central Region","Emergency Department",39,4
08/03/2020,08/01/2020,"Health District",Henrico,"Central Region","Emergency Department",190,7
08/03/2020,03/14/2020,"Health District",Portsmouth,"Eastern Region","Urgent Care",46,7
08/03/2020,03/28/2020,"Health District","Three Rivers","Eastern Region","Emergency Department",104,11
08/03/2020,05/16/2020,"Health District",Arlington,"Northern Region","Urgent Care",47,21
08/03/2020,05/02/2020,"Health District",Richmond,"Central Region","Urgent Care",117,19
08/03/2020,07/18/2020,"Health District",Richmond,"Central Region","Urgent Care",340,31
08/03/2020,08/01/2020,"Health District",Portsmouth,"Eastern Region","Urgent Care",54,11
08/03/2020,03/07/2020,"Health District","Virginia Beach","Eastern Region","Urgent Care",275,8
08/03/2020,05/16/2020,"Health District","Cumberland Plateau","Southwest Region","Emergency Department",34,4
08/03/2020,05/16/2020,"Health District",Henrico,"Central Region","Emergency Department",136,6
08/03/2020,03/28/2020,"Health District","Eastern Shore","Eastern Region","Urgent Care",0,0
08/03/2020,06/20/2020,"Health District","Prince William","Northern Region","Urgent Care",902,44
08/03/2020,04/18/2020,"Health District",Rappahannock,"Northwest Region","Emergency Department",135,9
08/03/2020,05/02/2020,"Health District",Alleghany,"Southwest Region","Emergency Department",68,8
08/03/2020,05/09/2020,"Health District",Alleghany,"Southwest Region","Urgent Care",18,5
08/03/2020,07/18/2020,"Health District",Pittsylvania-Danville,"Southwest Region","Urgent Care",1,8
08/03/2020,04/04/2020,"Health District",Chickahominy,"Central Region","Urgent Care",5,3
08/03/2020,04/11/2020,"Health District",Piedmont,"Central Region","Emergency Department",43,8
08/03/2020,07/04/2020,"Health District",Southside,"Central Region","Urgent Care",10,26
08/03/2020,06/20/2020,"Health District",Peninsula,"Eastern Region","Emergency Department",85,3
08/03/2020,03/21/2020,"Health District","Western Tidewater","Eastern Region","Emergency Department",115,9
08/03/2020,04/25/2020,"Health District",Loudoun,"Northern Region","Emergency Department",140,13
08/03/2020,03/21/2020,"Health District","Prince William","Northern Region","Emergency Department",314,11
08/03/2020,04/18/2020,"Health District",Rappahannock,"Northwest Region","Urgent Care",28,4
08/03/2020,05/02/2020,"Health District","Thomas Jefferson","Northwest Region","Emergency Department",59,6
08/03/2020,04/04/2020,"Health District","New River","Southwest Region","Emergency Department",76,9
08/03/2020,07/11/2020,"Health District","New River","Southwest Region","Emergency Department",89,6
08/03/2020,06/13/2020,"Health District",Richmond,"Central Region","Emergency Department",119,7
08/03/2020,07/18/2020,"Health District","Eastern Shore","Eastern Region","Emergency Department",21,5
08/03/2020,05/09/2020,"Health District",Hampton,"Eastern Region","Emergency Department",26,3
08/03/2020,05/23/2020,"Health District",Norfolk,"Eastern Region","Emergency Department",77,4
08/03/2020,07/04/2020,"Health District","Western Tidewater","Eastern Region","Urgent Care",76,23
08/03/2020,07/18/2020,"Health District","Lord Fairfax","Northwest Region","Urgent Care",92,11
08/03/2020,08/01/2020,"Health District",Pittsylvania-Danville,"Southwest Region","Emergency Department",62,8
08/03/2020,05/02/2020,"Health District",Pittsylvania-Danville,"Southwest Region","Urgent Care",0,0
08/03/2020,05/30/2020,"Health District","West Piedmont","Southwest Region","Urgent Care",6,4
08/03/2020,07/04/2020,"Health District",Rappahannock,"Northwest Region","Emergency Department",135,6
08/03/2020,05/09/2020,"Health District","Thomas Jefferson","Northwest Region","Urgent Care",12,20
08/03/2020,05/09/2020,"Health District","Central Virginia","Southwest Region","Emergency Department",20,2
08/03/2020,06/27/2020,"Health District",Lenowisco,"Southwest Region","Emergency Department",27,5
08/03/2020,07/18/2020,"Health District","New River","Southwest Region","Urgent Care",22,3
08/03/2020,04/25/2020,"Health District",Pittsylvania-Danville,"Southwest Region","Emergency Department",31,6
08/03/2020,04/11/2020,"Health District",Richmond,"Central Region","Emergency Department",108,9
08/03/2020,07/11/2020,"Health District",Hampton,"Eastern Region","Emergency Department",77,6
08/03/2020,06/13/2020,"Health District","Virginia Beach","Eastern Region","Urgent Care",232,12
08/03/2020,07/18/2020,"Health District",Arlington,"Northern Region","Urgent Care",111,26
08/03/2020,04/18/2020,"Health District","Prince William","Northern Region","Urgent Care",75,9
08/03/2020,07/11/2020,"Health District",Alleghany,"Southwest Region","Urgent Care",49,6
08/03/2020,03/21/2020,"Health District","Mount Rogers","Southwest Region","Urgent Care",1,10
08/03/2020,07/11/2020,"Health District",Piedmont,"Central Region","Urgent Care",33,32
08/03/2020,05/30/2020,"Health District",Portsmouth,"Eastern Region","Urgent Care",75,18
08/03/2020,04/25/2020,"Health District",Loudoun,"Northern Region","Urgent Care",86,17
08/03/2020,04/18/2020,"Health District",Southside,"Central Region","Urgent Care",0,0
08/03/2020,05/30/2020,"Health District","Three Rivers","Eastern Region","Emergency Department",61,6
08/03/2020,06/06/2020,"Health District","Prince William","Northern Region","Emergency Department",169,8
08/03/2020,07/04/2020,"Health District",Rappahannock,"Northwest Region","Urgent Care",229,18
08/03/2020,08/01/2020,"Health District",Chesterfield,"Central Region","Urgent Care",345,17
08/03/2020,05/23/2020,"Health District",Norfolk,"Eastern Region","Urgent Care",128,27
08/03/2020,04/25/2020,"Health District",Portsmouth,"Eastern Region","Emergency Department",57,7
08/03/2020,06/13/2020,"Health District",Fairfax,"Northern Region","Urgent Care",717,28
08/03/2020,05/23/2020,"Health District","Rappahannock Rapidan","Northwest Region","Emergency Department",183,16
08/03/2020,05/09/2020,"Health District",Roanoke,"Southwest Region","Urgent Care",14,8
08/03/2020,05/30/2020,"Health District","West Piedmont","Southwest Region","Emergency Department",36,4
08/03/2020,05/09/2020,"Health District",Piedmont,"Central Region","Urgent Care",10,22
08/03/2020,05/02/2020,"Health District","Western Tidewater","Eastern Region","Urgent Care",19,12
08/03/2020,06/27/2020,"Health District",Arlington,"Northern Region","Emergency Department",32,5
08/03/2020,04/25/2020,"Health District","Central Virginia","Southwest Region","Emergency Department",38,4
08/03/2020,05/16/2020,"Health District","New River","Southwest Region","Urgent Care",5,2
08/03/2020,03/28/2020,"Health District","West Piedmont","Southwest Region","Urgent Care",15,9
08/03/2020,03/21/2020,"Health District",Chesterfield,"Central Region","Emergency Department",330,12
08/03/2020,07/04/2020,"Health District",Crater,"Central Region","Emergency Department",111,6
08/03/2020,05/02/2020,"Health District",Hampton,"Eastern Region","Urgent Care",79,13
08/03/2020,06/27/2020,"Health District","Three Rivers","Eastern Region","Urgent Care",143,25
08/03/2020,06/27/2020,"Health District",Loudoun,"Northern Region","Emergency Department",115,8
08/03/2020,05/02/2020,"Health District",Crater,"Central Region","Urgent Care",41,9
08/03/2020,03/14/2020,"Health District",Henrico,"Central Region","Emergency Department",240,6
08/03/2020,07/11/2020,"Health District",Chesapeake,"Eastern Region","Urgent Care",500,26
08/03/2020,07/25/2020,"Health District",Norfolk,"Eastern Region","Emergency Department",349,14
08/03/2020,07/11/2020,"Health District","Central Shenandoah","Northwest Region","Emergency Department",116,5
08/03/2020,03/21/2020,"Health District","Rappahannock Rapidan","Northwest Region","Urgent Care",12,5
08/03/2020,07/11/2020,"Health District","Thomas Jefferson","Northwest Region","Urgent Care",17,22
08/03/2020,05/30/2020,"Health District","Mount Rogers","Southwest Region","Emergency Department",49,4
08/03/2020,07/18/2020,"Health District",Henrico,"Central Region","Emergency Department",209,7
08/03/2020,04/11/2020,"Health District","Eastern Shore","Eastern Region","Urgent Care",0,0
08/03/2020,07/04/2020,"Health District","Prince William","Northern Region","Urgent Care",782,37
08/03/2020,06/20/2020,"Health District",Rappahannock,"Northwest Region","Emergency Department",104,5
08/03/2020,04/18/2020,"Health District",Alleghany,"Southwest Region","Emergency Department",59,8
08/03/2020,04/25/2020,"Health District",Alleghany,"Southwest Region","Urgent Care",12,4
08/03/2020,07/04/2020,"Health District",Pittsylvania-Danville,"Southwest Region","Urgent Care",1,13
08/03/2020,04/18/2020,"Health District",Peninsula,"Eastern Region","Emergency Department",112,7
08/03/2020,08/01/2020,"Health District","Virginia Beach","Eastern Region","Emergency Department",268,9
08/03/2020,04/25/2020,"Health District",Arlington,"Northern Region","Emergency Department",132,25
08/03/2020,06/13/2020,"Health District",Arlington,"Northern Region","Emergency Department",34,6
08/03/2020,03/14/2020,"Health District","Lord Fairfax","Northwest Region","Urgent Care",99,8
08/03/2020,03/07/2020,"Health District","Rappahannock Rapidan","Northwest Region","Emergency Department",72,5
08/03/2020,03/14/2020,"Health District","Cumberland Plateau","Southwest Region","Emergency Department",88,7
08/03/2020,05/02/2020,"Health District","Cumberland Plateau","Southwest Region","Emergency Department",37,5
08/03/2020,06/27/2020,"Health District",Chickahominy,"Central Region","Emergency Department",54,5
08/03/2020,05/30/2020,"Health District",Henrico,"Central Region","Emergency Department",164,7
08/03/2020,03/07/2020,"Health District",Alleghany,"Southwest Region","Urgent Care",82,9
08/03/2020,07/25/2020,"Health District",Henrico,"Central Region","Urgent Care",325,19
08/03/2020,05/16/2020,"Health District",Peninsula,"Eastern Region","Urgent Care",163,12
08/03/2020,07/04/2020,"Health District",Peninsula,"Eastern Region","Urgent Care",471,24
08/03/2020,04/11/2020,"Health District","Virginia Beach","Eastern Region","Urgent Care",42,3
08/03/2020,04/25/2020,"Health District",Chesterfield,"Central Region","Emergency Department",136,8
08/03/2020,03/14/2020,"Health District",Crater,"Central Region","Emergency Department",208,7
08/03/2020,07/04/2020,"Health District","Central Virginia","Southwest Region","Urgent Care",9,7
08/03/2020,03/07/2020,"Health District","New River","Southwest Region","Emergency Department",101,6
08/03/2020,05/09/2020,"Health District",Chesapeake,"Eastern Region","Urgent Care",185,17
08/03/2020,07/25/2020,"Health District",Hampton,"Eastern Region","Emergency Department",85,8
08/03/2020,08/01/2020,"Health District",Arlington,"Northern Region","Emergency Department",45,7
08/03/2020,08/01/2020,"Health District",Arlington,"Northern Region","Urgent Care",86,23
08/03/2020,05/02/2020,"Health District","Lord Fairfax","Northwest Region","Urgent Care",78,14
08/03/2020,07/25/2020,"Health District","Thomas Jefferson","Northwest Region","Urgent Care",6,9
08/03/2020,03/28/2020,"Health District",Pittsylvania-Danville,"Southwest Region","Emergency Department",65,11
08/03/2020,03/07/2020,"Health District",Chesterfield,"Central Region","Emergency Department",146,4
08/03/2020,07/25/2020,"Health District","Central Shenandoah","Northwest Region","Urgent Care",25,8
08/03/2020,07/18/2020,"Health District","Thomas Jefferson","Northwest Region","Emergency Department",58,5
08/03/2020,08/01/2020,"Health District","Mount Rogers","Southwest Region","Emergency Department",44,3
08/03/2020,05/16/2020,"Health District","Virginia Beach","Eastern Region","Emergency Department",69,3
08/03/2020,04/18/2020,"Health District",Alexandria,"Northern Region","Urgent Care",15,15
08/03/2020,03/28/2020,"Health District",Arlington,"Northern Region","Emergency Department",96,18
08/03/2020,04/04/2020,"Health District","Rappahannock Rapidan","Northwest Region","Urgent Care",8,6
08/03/2020,05/23/2020,"Health District","Rappahannock Rapidan","Northwest Region","Urgent Care",58,26
08/03/2020,08/01/2020,"Health District",Roanoke,"Southwest Region","Emergency Department",98,10
08/03/2020,06/27/2020,"Health District","Eastern Shore","Eastern Region","Urgent Care",4,36
08/03/2020,03/21/2020,"Health District",Norfolk,"Eastern Region","Emergency Department",217,10
08/03/2020,06/06/2020,"Health District","Central Shenandoah","Northwest Region","Urgent Care",8,4
08/03/2020,07/04/2020,"Health District","Lord Fairfax","Northwest Region","Urgent Care",52,7
08/03/2020,04/11/2020,"Health District",Pittsylvania-Danville,"Southwest Region","Emergency Department",35,7
08/03/2020,04/25/2020,"Health District",Roanoke,"Southwest Region","Urgent Care",9,6
08/03/2020,03/28/2020,"Health District",Henrico,"Central Region","Emergency Department",275,11
08/03/2020,05/02/2020,"Health District",Southside,"Central Region","Urgent Care",3,8
08/03/2020,06/27/2020,"Health District",Chesapeake,"Eastern Region","Urgent Care",323,22
08/03/2020,03/07/2020,"Health District","Western Tidewater","Eastern Region","Emergency Department",85,5
08/03/2020,07/11/2020,"Health District","Central Shenandoah","Northwest Region","Urgent Care",31,9
08/03/2020,05/02/2020,"Health District",Crater,"Central Region","Emergency Department",147,10
08/03/2020,07/18/2020,"Health District",Crater,"Central Region","Urgent Care",223,27
08/03/2020,07/25/2020,"Health District",Norfolk,"Eastern Region","Urgent Care",91,15
08/03/2020,03/14/2020,"Health District",Peninsula,"Eastern Region","Urgent Care",259,9
08/03/2020,07/04/2020,"Health District","Cumberland Plateau","Southwest Region","Emergency Department",40,4
08/03/2020,03/07/2020,"Health District",Roanoke,"Southwest Region","Urgent Care",31,9
08/03/2020,05/16/2020,"Health District","West Piedmont","Southwest Region","Emergency Department",43,5
08/03/2020,06/13/2020,"Health District","Eastern Shore","Eastern Region","Urgent Care",0,0
08/03/2020,05/02/2020,"Health District",Fairfax,"Northern Region","Emergency Department",715,20
08/03/2020,06/20/2020,"Health District",Fairfax,"Northern Region","Emergency Department",229,6
08/03/2020,07/18/2020,"Health District","Cumberland Plateau","Southwest Region","Emergency Department",63,7
08/03/2020,05/30/2020,"Health District",Crater,"Central Region","Urgent Care",246,35
08/03/2020,05/02/2020,"Health District",Peninsula,"Eastern Region","Urgent Care",95,8
08/03/2020,05/30/2020,"Health District","Virginia Beach","Eastern Region","Emergency Department",76,3
08/03/2020,07/18/2020,"Health District","Western Tidewater","Eastern Region","Urgent Care",76,22
08/03/2020,06/20/2020,"Health District",Alexandria,"Northern Region","Urgent Care",76,40
08/03/2020,04/11/2020,"Health District",Arlington,"Northern Region","Emergency Department",110,22
08/03/2020,05/09/2020,"Health District","Rappahannock Rapidan","Northwest Region","Emergency Department",155,15
08/03/2020,07/25/2020,"Health District","Rappahannock Rapidan","Northwest Region","Urgent Care",47,17
08/03/2020,03/28/2020,"Health District","West Piedmont","Southwest Region","Emergency Department",80,10
08/03/2020,06/13/2020,"Health District","West Piedmont","Southwest Region","Urgent Care",6,3
08/03/2020,06/20/2020,"Health District",Southside,"Central Region","Urgent Care",9,29
08/03/2020,08/01/2020,"Health District","Three Rivers","Eastern Region","Emergency Department",95,8
08/03/2020,04/04/2020,"Health District","Central Shenandoah","Northwest Region","Urgent Care",9,6
08/03/2020,05/23/2020,"Health District","Central Shenandoah","Northwest Region","Urgent Care",6,4
08/03/2020,04/11/2020,"Health District",Lenowisco,"Southwest Region","Urgent Care",0,0
08/03/2020,07/18/2020,"Health District","Virginia Beach","Eastern Region","Emergency Department",330,9
08/03/2020,05/02/2020,"Health District",Alexandria,"Northern Region","Urgent Care",27,22
08/03/2020,05/30/2020,"Health District",Arlington,"Northern Region","Emergency Department",72,11
08/03/2020,05/16/2020,"Health District","Lord Fairfax","Northwest Region","Urgent Care",109,18
08/03/2020,05/02/2020,"Health District",Rappahannock,"Northwest Region","Emergency Department",155,9
08/03/2020,06/06/2020,"Health District","Rappahannock Rapidan","Northwest Region","Urgent Care",57,24
08/03/2020,05/30/2020,"Health District",Pittsylvania-Danville,"Southwest Region","Emergency Department",15,2
08/03/2020,05/16/2020,"Health District",Pittsylvania-Danville,"Southwest Region","Urgent Care",1,25
08/03/2020,08/01/2020,"Health District","West Piedmont","Southwest Region","Urgent Care",27,8
08/03/2020,03/21/2020,"Health District",Chickahominy,"Central Region","Urgent Care",19,5
08/03/2020,04/11/2020,"Health District","Three Rivers","Eastern Region","Urgent Care",15,5
08/03/2020,03/28/2020,"Health District","Thomas Jefferson","Northwest Region","Emergency Department",106,10
08/03/2020,05/16/2020,"Health District","Thomas Jefferson","Northwest Region","Emergency Department",39,5
08/03/2020,07/04/2020,"Health District","Thomas Jefferson","Northwest Region","Emergency Department",52,5
08/03/2020,05/02/2020,"Health District","Central Virginia","Southwest Region","Urgent Care",2,3
08/03/2020,06/20/2020,"Health District","Central Virginia","Southwest Region","Urgent Care",3,3
08/03/2020,03/21/2020,"Health District","New River","Southwest Region","Emergency Department",107,9
08/03/2020,05/09/2020,"Health District","New River","Southwest Region","Emergency Department",58,6
08/03/2020,07/11/2020,"Health District",Henrico,"Central Region","Urgent Care",492,27
08/03/2020,03/07/2020,"Health District",Chesapeake,"Eastern Region","Urgent Care",195,9
08/03/2020,04/18/2020,"Health District",Hampton,"Eastern Region","Urgent Care",14,3
08/03/2020,05/09/2020,"Health District","Prince William","Northern Region","Emergency Department",404,18
08/03/2020,06/06/2020,"Health District",Rappahannock,"Northwest Region","Urgent Care",164,15
08/03/2020,03/14/2020,"Health District","Thomas Jefferson","Northwest Region","Emergency Department",124,7
08/03/2020,05/09/2020,"Health District",Chesterfield,"Central Region","Emergency Department",183,9
08/03/2020,03/28/2020,"Health District",Chesterfield,"Central Region","Urgent Care",51,5
08/03/2020,05/16/2020,"Health District",Crater,"Central Region","Urgent Care",115,21
08/03/2020,07/25/2020,"Health District",Southside,"Central Region","Emergency Department",47,6
08/03/2020,03/14/2020,"Health District",Alleghany,"Southwest Region","Emergency Department",110,8
08/03/2020,05/09/2020,"Health District",Norfolk,"Eastern Region","Urgent Care",68,17
08/03/2020,04/11/2020,"Health District",Portsmouth,"Eastern Region","Emergency Department",61,8
08/03/2020,04/18/2020,"Health District",Fairfax,"Northern Region","Emergency Department",499,17
08/03/2020,05/09/2020,"Health District","Central Shenandoah","Northwest Region","Urgent Care",4,3
08/03/2020,04/25/2020,"Health District",Chickahominy,"Central Region","Emergency Department",38,6
08/03/2020,04/25/2020,"Health District","Eastern Shore","Eastern Region","Urgent Care",0,0
08/03/2020,05/16/2020,"Health District","Three Rivers","Eastern Region","Emergency Department",58,6
08/03/2020,07/11/2020,"Health District",Alexandria,"Northern Region","Emergency Department",45,7
08/03/2020,03/28/2020,"Health District",Arlington,"Northern Region","Urgent Care",30,11
08/03/2020,06/27/2020,"Health District",Roanoke,"Southwest Region","Urgent Care",13,5
08/03/2020,05/23/2020,"Health District",Chickahominy,"Central Region","Urgent Care",135,29
08/03/2020,05/30/2020,"Health District",Piedmont,"Central Region","Emergency Department",63,8
08/03/2020,05/02/2020,"Health District",Peninsula,"Eastern Region","Emergency Department",90,5
08/03/2020,07/18/2020,"Health District",Peninsula,"Eastern Region","Urgent Care",580,27
08/03/2020,05/09/2020,"Health District","Western Tidewater","Eastern Region","Emergency Department",57,5
08/03/2020,07/25/2020,"Health District","Western Tidewater","Eastern Region","Emergency Department",151,9
08/03/2020,03/07/2020,"Health District",Loudoun,"Northern Region","Emergency Department",108,5
08/03/2020,04/18/2020,"Health District","Central Virginia","Southwest Region","Urgent Care",1,2
08/03/2020,03/07/2020,"Health District",Lenowisco,"Southwest Region","Urgent Care",0,0
08/03/2020,05/23/2020,"Health District","New River","Southwest Region","Emergency Department",50,5
08/03/2020,06/13/2020,"Health District","West Piedmont","Southwest Region","Emergency Department",35,4
08/03/2020,06/20/2020,"Health District",Norfolk,"Eastern Region","Emergency Department",91,4
08/03/2020,05/02/2020,"Health District","Prince William","Northern Region","Urgent Care",352,29
08/03/2020,06/06/2020,"Health District",Rappahannock,"Northwest Region","Emergency Department",134,7
08/03/2020,06/20/2020,"Health District",Alleghany,"Southwest Region","Emergency Department",66,6
08/03/2020,06/27/2020,"Health District",Alleghany,"Southwest Region","Urgent Care",30,5
08/03/2020,03/07/2020,"Health District","Mount Rogers","Southwest Region","Urgent Care",0,0
08/03/2020,06/20/2020,"Health District","New River","Southwest Region","Urgent Care",5,1
08/03/2020,07/18/2020,"Health District",Crater,"Central Region","Emergency Department",147,7
08/03/2020,03/14/2020,"Health District",Richmond,"Central Region","Urgent Care",59,6
08/03/2020,07/18/2020,"Health District",Chesapeake,"Eastern Region","Emergency Department",274,15
08/03/2020,03/07/2020,"Health District","Three Rivers","Eastern Region","Urgent Care",69,7
08/03/2020,04/18/2020,"Health District","Cumberland Plateau","Southwest Region","Emergency Department",49,8
08/03/2020,08/01/2020,"Health District",Richmond,"Central Region","Emergency Department",128,7
08/03/2020,05/09/2020,"Health District",Southside,"Central Region","Emergency Department",27,5
08/03/2020,03/21/2020,"Health District",Hampton,"Eastern Region","Emergency Department",121,10
08/03/2020,04/04/2020,"Health District",Norfolk,"Eastern Region","Emergency Department",99,6
08/03/2020,03/28/2020,"Health District","Virginia Beach","Eastern Region","Emergency Department",246,10
08/03/2020,05/16/2020,"Health District","Western Tidewater","Eastern Region","Urgent Care",21,10
08/03/2020,06/27/2020,"Health District","Thomas Jefferson","Northwest Region","Urgent Care",8,11
08/03/2020,06/13/2020,"Health District",Pittsylvania-Danville,"Southwest Region","Emergency Department",29,4
08/03/2020,03/14/2020,"Health District",Pittsylvania-Danville,"Southwest Region","Urgent Care",0,0
08/03/2020,04/11/2020,"Health District","West Piedmont","Southwest Region","Urgent Care",12,9
08/03/2020,07/04/2020,"Health District",Hampton,"Eastern Region","Urgent Care",254,27
08/03/2020,07/18/2020,"Health District","Three Rivers","Eastern Region","Emergency Department",78,6
08/03/2020,07/25/2020,"Health District","Prince William","Northern Region","Emergency Department",131,6
08/03/2020,04/04/2020,"Health District",Rappahannock,"Northwest Region","Emergency Department",196,13
08/03/2020,05/30/2020,"Health District","Thomas Jefferson","Northwest Region","Emergency Department",48,5
08/03/2020,05/16/2020,"Health District",Crater,"Central Region","Emergency Department",108,7
08/03/2020,07/18/2020,"Health District",Portsmouth,"Eastern Region","Urgent Care",83,16
08/03/2020,07/04/2020,"Health District",Alexandria,"Northern Region","Urgent Care",101,40
08/03/2020,05/09/2020,"Health District",Loudoun,"Northern Region","Emergency Department",170,14
08/03/2020,05/30/2020,"Health District",Chesterfield,"Central Region","Urgent Care",659,33
08/03/2020,06/27/2020,"Health District",Piedmont,"Central Region","Urgent Care",16,21
08/03/2020,04/25/2020,"Health District","Virginia Beach","Eastern Region","Urgent Care",53,4
08/03/2020,05/30/2020,"Health District",Arlington,"Northern Region","Urgent Care",57,21
08/03/2020,07/04/2020,"Health District",Fairfax,"Northern Region","Emergency Department",219,6
08/03/2020,06/27/2020,"Health District",Fairfax,"Northern Region","Urgent Care",743,29
08/03/2020,06/13/2020,"Health District",Chesterfield,"Central Region","Urgent Care",733,32
08/03/2020,08/01/2020,"Health District",Crater,"Central Region","Urgent Care",166,22
08/03/2020,07/11/2020,"Health District",Norfolk,"Eastern Region","Urgent Care",148,22
08/03/2020,06/13/2020,"Health District",Portsmouth,"Eastern Region","Emergency Department",44,4
08/03/2020,04/25/2020,"Health District",Fairfax,"Northern Region","Urgent Care",220,16
08/03/2020,07/11/2020,"Health District","Rappahannock Rapidan","Northwest Region","Emergency Department",67,5
08/03/2020,04/11/2020,"Health District","West Piedmont","Southwest Region","Emergency Department",36,5
08/03/2020,07/18/2020,"Health District","West Piedmont","Southwest Region","Emergency Department",83,8
08/03/2020,03/14/2020,"Health District",Crater,"Central Region","Urgent Care",71,8
08/03/2020,03/07/2020,"Health District",Southside,"Central Region","Emergency Department",21,2
08/03/2020,03/14/2020,"Health District","Virginia Beach","Eastern Region","Emergency Department",234,7
08/03/2020,06/20/2020,"Health District",Hampton,"Eastern Region","Urgent Care",145,20
08/03/2020,05/09/2020,"Health District","Three Rivers","Eastern Region","Urgent Care",116,25
08/03/2020,08/01/2020,"Health District","Thomas Jefferson","Northwest Region","Emergency Department",74,6
08/03/2020,06/20/2020,"Health District","Cumberland Plateau","Southwest Region","Emergency Department",24,3
08/03/2020,05/30/2020,"Health District",Richmond,"Central Region","Emergency Department",186,12
08/03/2020,05/23/2020,"Health District",Hampton,"Eastern Region","Emergency Department",26,3
08/03/2020,04/18/2020,"Health District",Norfolk,"Eastern Region","Emergency Department",65,4
08/03/2020,03/14/2020,"Health District","Western Tidewater","Eastern Region","Urgent Care",27,8
08/03/2020,03/07/2020,"Health District","Central Virginia","Southwest Region","Emergency Department",33,2
08/03/2020,05/09/2020,"Health District","Mount Rogers","Southwest Region","Urgent Care",1,17
08/03/2020,07/04/2020,"Health District","New River","Southwest Region","Urgent Care",11,2
08/03/2020,05/30/2020,"Health District",Roanoke,"Southwest Region","Emergency Department",63,7
08/03/2020,03/28/2020,"Health District",Piedmont,"Central Region","Emergency Department",47,8
08/03/2020,05/23/2020,"Health District","Western Tidewater","Eastern Region","Emergency Department",52,5
08/03/2020,07/11/2020,"Health District","Western Tidewater","Eastern Region","Emergency Department",120,8
08/03/2020,03/07/2020,"Health District","Prince William","Northern Region","Emergency Department",176,5
08/03/2020,03/21/2020,"Health District","Lord Fairfax","Northwest Region","Emergency Department",169,9
08/03/2020,04/04/2020,"Health District",Rappahannock,"Northwest Region","Urgent Care",21,3
08/03/2020,07/18/2020,"Health District","Mount Rogers","Southwest Region","Emergency Department",61,4
08/03/2020,03/14/2020,"Health District",Chesapeake,"Eastern Region","Emergency Department",144,7
08/03/2020,06/06/2020,"Health District",Norfolk,"Eastern Region","Emergency Department",55,3
