Report Date,Week End Date,Geography Type,Geography Name,VDH Health Region,Facility Type,Count of CLI Visits,Percent of CLI Visits
02/08/2021,09/12/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,69,5
02/08/2021,11/14/2020,Health District,Chesapeake,Eastern Region,Emergency Department,162,10
02/08/2021,06/13/2020,Health District,Prince William,Northern Region,Urgent Care,888,43
02/08/2021,03/21/2020,Health District,Western Tidewater,Eastern Region,Urgent Care,22,9
02/08/2021,03/28/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,15,10
02/08/2021,04/11/2020,Health District,Chickahominy,Central Region,Urgent Care,6,3
02/08/2021,03/14/2020,Health District,Chesterfield,Central Region,Emergency Department,210,6
02/08/2021,01/16/2021,Health District,Crater,Central Region,Emergency Department,440,22
02/08/2021,09/05/2020,Health District,Henrico,Central Region,Urgent Care,326,17
02/08/2021,11/21/2020,Health District,Three Rivers,Eastern Region,Urgent Care,527,56
02/08/2021,06/06/2020,Health District,Richmond,Central Region,Emergency Department,140,9
02/08/2021,01/02/2021,Health District,Cumberland Plateau,Southwest Region,Emergency Department,178,19
02/08/2021,07/18/2020,Health District,Blue Ridge,Northwest Region,Emergency Department,58,5
02/08/2021,11/14/2020,Health District,Western Tidewater,Eastern Region,Urgent Care,104,31
02/08/2021,05/23/2020,Health District,Crater,Central Region,Emergency Department,118,7
02/08/2021,06/13/2020,Health District,Peninsula,Eastern Region,Emergency Department,82,3
02/08/2021,09/19/2020,Health District,Southside,Central Region,Emergency Department,66,9
02/08/2021,07/25/2020,Health District,Portsmouth,Eastern Region,Urgent Care,67,13
02/08/2021,09/19/2020,Health District,Central Virginia,Southwest Region,Emergency Department,58,5
02/08/2021,01/23/2021,Health District,Chesapeake,Eastern Region,Urgent Care,1127,45
02/08/2021,10/10/2020,Health District,West Piedmont,Southwest Region,Urgent Care,29,10
02/08/2021,07/25/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,1,6
02/08/2021,06/20/2020,Health District,Loudoun,Northern Region,Urgent Care,405,36
02/08/2021,05/09/2020,Health District,Hampton,Eastern Region,Urgent Care,106,17
02/08/2021,01/30/2021,Health District,Richmond,Central Region,Emergency Department,263,15
02/08/2021,09/26/2020,Health District,Virginia Beach,Eastern Region,Emergency Department,132,5
02/08/2021,08/29/2020,Health District,Alexandria,Northern Region,Urgent Care,91,31
02/08/2021,06/20/2020,Health District,Arlington,Northern Region,Emergency Department,35,6
02/08/2021,11/21/2020,Health District,Mount Rogers,Southwest Region,Urgent Care,3,30
02/08/2021,04/25/2020,Health District,Alleghany,Southwest Region,Emergency Department,72,9
02/08/2021,08/29/2020,Health District,Rappahannock,Northwest Region,Urgent Care,151,12
02/08/2021,04/11/2020,Health District,Rappahannock,Northwest Region,Emergency Department,181,12
02/08/2021,10/03/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,118,6
02/08/2021,01/23/2021,Health District,Western Tidewater,Eastern Region,Emergency Department,273,21
02/08/2021,07/25/2020,Health District,Chesterfield,Central Region,Urgent Care,357,18
02/08/2021,11/21/2020,Health District,Loudoun,Northern Region,Emergency Department,224,15
02/08/2021,07/25/2020,Health District,Arlington,Northern Region,Urgent Care,68,19
02/08/2021,03/07/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,1,25
02/08/2021,02/06/2021,Health District,New River,Southwest Region,Emergency Department,130,12
02/08/2021,02/06/2021,Health District,Chickahominy,Central Region,Urgent Care,238,38
02/08/2021,11/28/2020,Health District,Piedmont,Central Region,Emergency Department,104,13
02/08/2021,05/16/2020,Health District,Piedmont,Central Region,Urgent Care,17,26
02/08/2021,07/04/2020,Health District,Norfolk,Eastern Region,Urgent Care,121,19
02/08/2021,06/06/2020,Health District,Portsmouth,Eastern Region,Emergency Department,69,7
02/08/2021,08/01/2020,Health District,Prince William,Northern Region,Emergency Department,157,7
02/08/2021,03/14/2020,Health District,Central Shenandoah,Northwest Region,Urgent Care,44,9
02/08/2021,07/11/2020,Health District,Three Rivers,Eastern Region,Emergency Department,57,4
02/08/2021,05/30/2020,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,117,11
02/08/2021,06/20/2020,Health District,Chickahominy,Central Region,Emergency Department,50,6
02/08/2021,11/14/2020,Health District,Crater,Central Region,Urgent Care,187,23
02/08/2021,08/08/2020,Health District,Henrico,Central Region,Emergency Department,201,7
02/08/2021,08/22/2020,Health District,Roanoke,Southwest Region,Urgent Care,13,5
02/08/2021,07/25/2020,Health District,West Piedmont,Southwest Region,Emergency Department,65,6
02/08/2021,05/16/2020,Health District,Roanoke,Southwest Region,Urgent Care,12,6
02/08/2021,04/25/2020,Health District,Chesapeake,Eastern Region,Emergency Department,108,9
02/08/2021,12/05/2020,Health District,Hampton,Eastern Region,Emergency Department,99,9
02/08/2021,08/29/2020,Health District,Peninsula,Eastern Region,Urgent Care,215,12
02/08/2021,12/19/2020,Health District,Norfolk,Eastern Region,Emergency Department,224,10
02/08/2021,08/08/2020,Health District,Fairfax,Northern Region,Urgent Care,510,20
02/08/2021,09/05/2020,Health District,Alexandria,Northern Region,Emergency Department,36,6
02/08/2021,05/23/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,88,15
02/08/2021,02/06/2021,Health District,Chesterfield,Central Region,Emergency Department,417,16
02/08/2021,07/04/2020,Health District,Piedmont,Central Region,Urgent Care,21,27
02/08/2021,03/21/2020,Health District,Henrico,Central Region,Emergency Department,345,12
02/08/2021,01/16/2021,Health District,Chesapeake,Eastern Region,Emergency Department,388,24
02/08/2021,12/12/2020,Health District,Portsmouth,Eastern Region,Urgent Care,229,37
02/08/2021,03/07/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
02/08/2021,03/14/2020,Health District,Roanoke,Southwest Region,Urgent Care,26,7
02/08/2021,12/26/2020,Health District,Fairfax,Northern Region,Urgent Care,1988,46
02/08/2021,08/15/2020,Health District,Alexandria,Northern Region,Urgent Care,66,27
02/08/2021,05/02/2020,Health District,Loudoun,Northern Region,Emergency Department,171,15
02/08/2021,07/11/2020,Health District,Cumberland Plateau,Southwest Region,Emergency Department,54,5
02/08/2021,11/21/2020,Health District,Central Virginia,Southwest Region,Emergency Department,56,5
02/08/2021,06/13/2020,Health District,Central Virginia,Southwest Region,Urgent Care,5,4
02/08/2021,02/06/2021,Health District,Prince William,Northern Region,Emergency Department,240,10
02/08/2021,01/23/2021,Health District,Three Rivers,Eastern Region,Urgent Care,486,53
02/08/2021,08/22/2020,Health District,Alleghany,Southwest Region,Urgent Care,23,4
02/08/2021,03/14/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,100,6
02/08/2021,09/05/2020,Health District,Chickahominy,Central Region,Emergency Department,77,8
02/08/2021,10/24/2020,Health District,Richmond,Central Region,Emergency Department,111,6
02/08/2021,07/04/2020,Health District,Alleghany,Southwest Region,Urgent Care,28,5
02/08/2021,10/10/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,80,6
02/08/2021,05/02/2020,Health District,Mount Rogers,Southwest Region,Urgent Care,0,0
02/08/2021,03/14/2020,Health District,Mount Rogers,Southwest Region,Urgent Care,1,7
02/08/2021,11/07/2020,Health District,Lenowisco,Southwest Region,Emergency Department,80,14
02/08/2021,09/12/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
02/08/2021,11/28/2020,Health District,Eastern Shore,Eastern Region,Emergency Department,27,8
02/08/2021,01/16/2021,Health District,Eastern Shore,Eastern Region,Emergency Department,68,21
02/08/2021,01/16/2021,Health District,Hampton,Eastern Region,Urgent Care,637,51
02/08/2021,01/02/2021,Health District,Peninsula,Eastern Region,Emergency Department,369,13
02/08/2021,03/07/2020,Health District,Peninsula,Eastern Region,Urgent Care,253,9
02/08/2021,12/26/2020,Health District,Lenowisco,Southwest Region,Emergency Department,95,22
02/08/2021,07/11/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,59,8
02/08/2021,01/02/2021,Health District,Alleghany,Southwest Region,Emergency Department,257,19
02/08/2021,01/16/2021,Health District,Three Rivers,Eastern Region,Emergency Department,229,18
02/08/2021,05/09/2020,Health District,Henrico,Central Region,Emergency Department,158,8
02/08/2021,03/28/2020,Health District,Norfolk,Eastern Region,Emergency Department,138,8
02/08/2021,11/28/2020,Health District,Chesapeake,Eastern Region,Emergency Department,189,12
02/08/2021,04/18/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,22,4
02/08/2021,10/10/2020,Health District,Roanoke,Southwest Region,Emergency Department,131,12
02/08/2021,01/30/2021,Health District,Portsmouth,Eastern Region,Urgent Care,230,35
02/08/2021,06/27/2020,Health District,Alexandria,Northern Region,Urgent Care,78,39
02/08/2021,06/20/2020,Health District,Loudoun,Northern Region,Emergency Department,103,7
02/08/2021,08/01/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,31,11
02/08/2021,04/25/2020,Health District,Central Virginia,Southwest Region,Urgent Care,4,7
02/08/2021,04/25/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
02/08/2021,10/31/2020,Health District,Prince William,Northern Region,Urgent Care,788,35
02/08/2021,08/29/2020,Health District,Rappahannock,Northwest Region,Emergency Department,164,7
02/08/2021,01/09/2021,Health District,Portsmouth,Eastern Region,Emergency Department,271,20
02/08/2021,10/17/2020,Health District,Rappahannock,Northwest Region,Emergency Department,120,5
02/08/2021,12/26/2020,Health District,Virginia Beach,Eastern Region,Urgent Care,1567,46
02/08/2021,03/28/2020,Health District,Chickahominy,Central Region,Urgent Care,8,3
02/08/2021,03/28/2020,Health District,New River,Southwest Region,Emergency Department,82,8
02/08/2021,11/28/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,1,50
02/08/2021,10/31/2020,Health District,New River,Southwest Region,Urgent Care,28,8
02/08/2021,09/12/2020,Health District,New River,Southwest Region,Urgent Care,17,4
02/08/2021,05/23/2020,Health District,Virginia Beach,Eastern Region,Emergency Department,90,4
02/08/2021,04/04/2020,Health District,Arlington,Northern Region,Emergency Department,81,16
02/08/2021,12/19/2020,Health District,Prince William,Northern Region,Urgent Care,1402,50
02/08/2021,09/12/2020,Health District,Prince William,Northern Region,Urgent Care,585,27
02/08/2021,01/16/2021,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
02/08/2021,01/23/2021,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
02/08/2021,05/16/2020,Health District,New River,Southwest Region,Emergency Department,55,6
02/08/2021,05/16/2020,Health District,Chickahominy,Central Region,Urgent Care,176,36
02/08/2021,01/09/2021,Health District,Piedmont,Central Region,Urgent Care,85,47
02/08/2021,11/21/2020,Health District,Piedmont,Central Region,Urgent Care,16,19
02/08/2021,03/07/2020,Health District,Richmond,Central Region,Urgent Care,55,5
02/08/2021,01/30/2021,Health District,Peninsula,Eastern Region,Urgent Care,1019,42
02/08/2021,11/07/2020,Health District,Virginia Beach,Eastern Region,Urgent Care,625,24
02/08/2021,08/01/2020,Health District,Central Shenandoah,Northwest Region,Urgent Care,13,4
02/08/2021,01/09/2021,Health District,Central Shenandoah,Northwest Region,Emergency Department,405,18
02/08/2021,11/28/2020,Health District,Three Rivers,Eastern Region,Emergency Department,150,12
02/08/2021,05/16/2020,Health District,Central Shenandoah,Northwest Region,Urgent Care,7,5
02/08/2021,03/28/2020,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,128,13
02/08/2021,06/13/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,75,25
02/08/2021,11/28/2020,Health District,Roanoke,Southwest Region,Emergency Department,142,14
02/08/2021,06/20/2020,Health District,Roanoke,Southwest Region,Urgent Care,9,4
02/08/2021,11/14/2020,Health District,Alleghany,Southwest Region,Emergency Department,186,15
02/08/2021,03/07/2020,Health District,Central Virginia,Southwest Region,Urgent Care,12,7
02/08/2021,11/21/2020,Health District,Hampton,Eastern Region,Emergency Department,63,6
02/08/2021,10/10/2020,Health District,Loudoun,Northern Region,Urgent Care,548,34
02/08/2021,11/07/2020,Health District,Blue Ridge,Northwest Region,Emergency Department,72,6
02/08/2021,12/26/2020,Health District,Loudoun,Northern Region,Urgent Care,1062,49
02/08/2021,11/14/2020,Health District,Peninsula,Eastern Region,Emergency Department,199,7
02/08/2021,01/30/2021,Health District,Richmond,Central Region,Urgent Care,566,42
02/08/2021,11/21/2020,Health District,Norfolk,Eastern Region,Urgent Care,152,20
02/08/2021,08/08/2020,Health District,Arlington,Northern Region,Urgent Care,80,21
02/08/2021,04/18/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
02/08/2021,11/28/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,169,13
02/08/2021,11/21/2020,Health District,Central Shenandoah,Northwest Region,Emergency Department,215,10
02/08/2021,03/28/2020,Health District,Central Shenandoah,Northwest Region,Urgent Care,25,16
02/08/2021,02/06/2021,Health District,Southside,Central Region,Emergency Department,95,14
02/08/2021,08/22/2020,Health District,Loudoun,Northern Region,Urgent Care,280,24
02/08/2021,01/09/2021,Health District,Central Virginia,Southwest Region,Emergency Department,428,25
02/08/2021,05/16/2020,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,125,12
02/08/2021,11/07/2020,Health District,Loudoun,Northern Region,Urgent Care,533,39
02/08/2021,12/05/2020,Health District,Mount Rogers,Southwest Region,Urgent Care,0,0
02/08/2021,10/03/2020,Health District,Hampton,Eastern Region,Emergency Department,55,5
02/08/2021,04/25/2020,Health District,Hampton,Eastern Region,Urgent Care,42,8
02/08/2021,05/02/2020,Health District,Roanoke,Southwest Region,Urgent Care,9,6
02/08/2021,11/21/2020,Health District,Prince William,Northern Region,Emergency Department,254,10
02/08/2021,12/19/2020,Health District,Rappahannock,Northwest Region,Urgent Care,590,37
02/08/2021,09/26/2020,Health District,Chesterfield,Central Region,Urgent Care,474,21
02/08/2021,08/08/2020,Health District,Chesterfield,Central Region,Urgent Care,356,18
02/08/2021,02/06/2021,Health District,Western Tidewater,Eastern Region,Emergency Department,180,14
02/08/2021,10/10/2020,Health District,Fairfax,Northern Region,Urgent Care,967,29
02/08/2021,06/06/2020,Health District,Henrico,Central Region,Emergency Department,147,6
02/08/2021,09/19/2020,Health District,Piedmont,Central Region,Urgent Care,18,19
02/08/2021,12/26/2020,Health District,Piedmont,Central Region,Emergency Department,198,23
02/08/2021,06/27/2020,Health District,Peninsula,Eastern Region,Urgent Care,307,18
02/08/2021,07/25/2020,Health District,Virginia Beach,Eastern Region,Emergency Department,345,10
02/08/2021,05/23/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
02/08/2021,09/26/2020,Health District,Portsmouth,Eastern Region,Urgent Care,99,18
02/08/2021,06/06/2020,Health District,Arlington,Northern Region,Emergency Department,57,9
02/08/2021,08/15/2020,Health District,Prince William,Northern Region,Urgent Care,389,21
02/08/2021,03/14/2020,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,108,7
02/08/2021,06/27/2020,Health District,Prince William,Northern Region,Urgent Care,833,42
02/08/2021,09/26/2020,Health District,Three Rivers,Eastern Region,Emergency Department,117,9
02/08/2021,06/13/2020,Health District,Rappahannock,Northwest Region,Emergency Department,119,6
02/08/2021,11/14/2020,Health District,Three Rivers,Eastern Region,Emergency Department,109,8
02/08/2021,09/19/2020,Health District,Hampton,Eastern Region,Emergency Department,50,5
02/08/2021,07/11/2020,Health District,Henrico,Central Region,Emergency Department,189,7
02/08/2021,04/04/2020,Health District,Portsmouth,Eastern Region,Emergency Department,101,12
02/08/2021,09/26/2020,Health District,Arlington,Northern Region,Urgent Care,78,20
02/08/2021,11/14/2020,Health District,Arlington,Northern Region,Urgent Care,105,24
02/08/2021,01/23/2021,Health District,Loudoun,Northern Region,Emergency Department,298,19
02/08/2021,01/23/2021,Health District,Virginia Beach,Eastern Region,Urgent Care,1669,45
02/08/2021,06/27/2020,Health District,Rappahannock,Northwest Region,Emergency Department,110,5
02/08/2021,11/07/2020,Health District,Piedmont,Central Region,Urgent Care,21,24
02/08/2021,11/14/2020,Health District,Portsmouth,Eastern Region,Urgent Care,119,20
02/08/2021,09/12/2020,Health District,Virginia Beach,Eastern Region,Emergency Department,119,4
02/08/2021,10/10/2020,Health District,Arlington,Northern Region,Urgent Care,105,22
02/08/2021,04/18/2020,Health District,Arlington,Northern Region,Emergency Department,89,18
02/08/2021,07/11/2020,Health District,Prince William,Northern Region,Urgent Care,792,36
02/08/2021,09/19/2020,Health District,Blue Ridge,Northwest Region,Emergency Department,52,4
02/08/2021,07/11/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
02/08/2021,07/18/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,84,26
02/08/2021,04/11/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,6,5
02/08/2021,05/30/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,84,33
02/08/2021,04/18/2020,Health District,Three Rivers,Eastern Region,Urgent Care,21,7
02/08/2021,08/08/2020,Health District,Richmond,Central Region,Emergency Department,153,9
02/08/2021,05/23/2020,Health District,Western Tidewater,Eastern Region,Urgent Care,52,21
02/08/2021,06/27/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
02/08/2021,09/26/2020,Health District,Richmond,Central Region,Emergency Department,132,7
02/08/2021,07/11/2020,Health District,Virginia Beach,Eastern Region,Emergency Department,271,8
02/08/2021,05/09/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
02/08/2021,10/10/2020,Health District,Portsmouth,Eastern Region,Urgent Care,113,20
02/08/2021,07/11/2020,Health District,Western Tidewater,Eastern Region,Urgent Care,73,21
02/08/2021,06/13/2020,Health District,Alexandria,Northern Region,Urgent Care,89,42
02/08/2021,04/25/2020,Health District,Alexandria,Northern Region,Urgent Care,17,16
02/08/2021,06/06/2020,Health District,West Piedmont,Southwest Region,Urgent Care,7,4
02/08/2021,04/18/2020,Health District,West Piedmont,Southwest Region,Urgent Care,2,2
02/08/2021,08/15/2020,Health District,Rappahannock,Northwest Region,Emergency Department,165,7
02/08/2021,12/05/2020,Health District,Prince William,Northern Region,Emergency Department,331,13
02/08/2021,06/20/2020,Health District,Alleghany,Southwest Region,Urgent Care,10,2
02/08/2021,02/06/2021,Health District,Lord Fairfax,Northwest Region,Emergency Department,212,12
02/08/2021,01/02/2021,Health District,Rappahannock,Northwest Region,Urgent Care,1016,44
02/08/2021,11/28/2020,Health District,Chesterfield,Central Region,Urgent Care,628,30
02/08/2021,08/01/2020,Health District,Norfolk,Eastern Region,Urgent Care,88,15
02/08/2021,01/09/2021,Health District,Virginia Beach,Eastern Region,Urgent Care,2253,51
02/08/2021,05/02/2020,Health District,Chesapeake,Eastern Region,Urgent Care,130,13
02/08/2021,11/21/2020,Health District,Henrico,Central Region,Urgent Care,643,31
02/08/2021,04/25/2020,Health District,Fairfax,Northern Region,Emergency Department,688,21
02/08/2021,08/29/2020,Health District,Prince William,Northern Region,Urgent Care,506,26
02/08/2021,11/28/2020,Health District,Arlington,Northern Region,Urgent Care,155,34
02/08/2021,08/08/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,66,5
02/08/2021,06/06/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,18,3
02/08/2021,12/12/2020,Health District,Fairfax,Northern Region,Urgent Care,1577,44
02/08/2021,09/19/2020,Health District,Central Shenandoah,Northwest Region,Emergency Department,92,4
02/08/2021,10/24/2020,Health District,Chickahominy,Central Region,Emergency Department,93,9
02/08/2021,07/11/2020,Health District,Crater,Central Region,Urgent Care,227,27
02/08/2021,05/23/2020,Health District,Crater,Central Region,Urgent Care,176,29
02/08/2021,05/23/2020,Health District,Henrico,Central Region,Emergency Department,163,7
02/08/2021,10/24/2020,Health District,Fairfax,Northern Region,Urgent Care,861,28
02/08/2021,03/21/2020,Health District,West Piedmont,Southwest Region,Emergency Department,100,10
02/08/2021,04/04/2020,Health District,Henrico,Central Region,Emergency Department,221,11
02/08/2021,06/27/2020,Health District,Southside,Central Region,Urgent Care,10,33
02/08/2021,05/09/2020,Health District,Southside,Central Region,Urgent Care,2,10
02/08/2021,08/01/2020,Health District,Hampton,Eastern Region,Emergency Department,88,7
02/08/2021,04/25/2020,Health District,Peninsula,Eastern Region,Urgent Care,54,5
02/08/2021,11/21/2020,Health District,Alexandria,Northern Region,Emergency Department,57,9
02/08/2021,01/09/2021,Health District,Alexandria,Northern Region,Emergency Department,121,20
02/08/2021,01/23/2021,Health District,Prince William,Northern Region,Emergency Department,315,13
02/08/2021,12/19/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,256,15
02/08/2021,05/02/2020,Health District,Alleghany,Southwest Region,Urgent Care,16,5
02/08/2021,10/10/2020,Health District,Chesterfield,Central Region,Urgent Care,496,22
02/08/2021,01/09/2021,Health District,Henrico,Central Region,Urgent Care,1246,44
02/08/2021,10/03/2020,Health District,Henrico,Central Region,Urgent Care,404,22
02/08/2021,01/16/2021,Health District,Peninsula,Eastern Region,Emergency Department,426,15
02/08/2021,06/20/2020,Health District,Chesapeake,Eastern Region,Urgent Care,299,20
02/08/2021,06/13/2020,Health District,Fairfax,Northern Region,Emergency Department,280,8
02/08/2021,04/11/2020,Health District,Blue Ridge,Northwest Region,Urgent Care,0,0
02/08/2021,08/29/2020,Health District,Cumberland Plateau,Southwest Region,Emergency Department,49,5
02/08/2021,09/19/2020,Health District,Norfolk,Eastern Region,Urgent Care,55,10
02/08/2021,01/23/2021,Health District,Central Virginia,Southwest Region,Emergency Department,278,19
02/08/2021,03/07/2020,Health District,Crater,Central Region,Emergency Department,156,5
02/08/2021,04/25/2020,Health District,Crater,Central Region,Emergency Department,122,8
02/08/2021,12/05/2020,Health District,Southside,Central Region,Emergency Department,68,10
02/08/2021,01/23/2021,Health District,Southside,Central Region,Emergency Department,111,15
02/08/2021,06/20/2020,Health District,Eastern Shore,Eastern Region,Urgent Care,0,0
02/08/2021,08/08/2020,Health District,Eastern Shore,Eastern Region,Urgent Care,2,22
02/08/2021,10/24/2020,Health District,Loudoun,Northern Region,Urgent Care,455,32
02/08/2021,09/05/2020,Health District,Loudoun,Northern Region,Urgent Care,338,28
02/08/2021,12/12/2020,Health District,Loudoun,Northern Region,Urgent Care,814,48
02/08/2021,02/06/2021,Health District,Mount Rogers,Southwest Region,Urgent Care,1,14
02/08/2021,11/21/2020,Health District,Rappahannock,Northwest Region,Emergency Department,228,10
02/08/2021,05/30/2020,Health District,Alleghany,Southwest Region,Urgent Care,9,2
02/08/2021,12/19/2020,Health District,Henrico,Central Region,Emergency Department,340,13
02/08/2021,08/15/2020,Health District,Chesapeake,Eastern Region,Emergency Department,283,16
02/08/2021,10/24/2020,Health District,Eastern Shore,Eastern Region,Emergency Department,19,5
02/08/2021,07/25/2020,Health District,Fairfax,Northern Region,Urgent Care,645,24
02/08/2021,12/05/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
02/08/2021,11/28/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,77,11
02/08/2021,12/12/2020,Health District,Roanoke,Southwest Region,Urgent Care,30,13
02/08/2021,03/21/2020,Health District,Arlington,Northern Region,Emergency Department,133,17
02/08/2021,10/03/2020,Health District,Loudoun,Northern Region,Emergency Department,103,7
02/08/2021,11/14/2020,Health District,Prince William,Northern Region,Emergency Department,210,8
02/08/2021,01/30/2021,Health District,Lenowisco,Southwest Region,Emergency Department,50,9
02/08/2021,06/06/2020,Health District,Mount Rogers,Southwest Region,Urgent Care,1,3
02/08/2021,06/20/2020,Health District,Central Virginia,Southwest Region,Emergency Department,25,2
02/08/2021,08/01/2020,Health District,Peninsula,Eastern Region,Emergency Department,227,8
02/08/2021,06/27/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,56,8
02/08/2021,11/07/2020,Health District,Chickahominy,Central Region,Urgent Care,216,35
02/08/2021,02/06/2021,Health District,Chickahominy,Central Region,Emergency Department,127,13
02/08/2021,05/02/2020,Health District,Norfolk,Eastern Region,Emergency Department,65,4
02/08/2021,11/07/2020,Health District,Portsmouth,Eastern Region,Urgent Care,104,19
02/08/2021,11/14/2020,Health District,Arlington,Northern Region,Emergency Department,61,8
02/08/2021,07/18/2020,Health District,Central Virginia,Southwest Region,Urgent Care,3,2
02/08/2021,10/03/2020,Health District,Cumberland Plateau,Southwest Region,Emergency Department,89,9
02/08/2021,06/06/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
02/08/2021,04/11/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
02/08/2021,01/23/2021,Health District,Prince William,Northern Region,Urgent Care,1278,45
02/08/2021,12/19/2020,Health District,Blue Ridge,Northwest Region,Urgent Care,20,24
02/08/2021,03/28/2020,Health District,Rappahannock,Northwest Region,Urgent Care,36,5
02/08/2021,06/20/2020,Health District,Chickahominy,Central Region,Urgent Care,199,33
02/08/2021,01/16/2021,Health District,Richmond,Central Region,Emergency Department,270,16
02/08/2021,12/26/2020,Health District,Richmond,Central Region,Urgent Care,689,52
02/08/2021,01/02/2021,Health District,Mount Rogers,Southwest Region,Emergency Department,213,16
02/08/2021,09/26/2020,Health District,West Piedmont,Southwest Region,Urgent Care,25,10
02/08/2021,12/05/2020,Health District,New River,Southwest Region,Urgent Care,47,14
02/08/2021,12/12/2020,Health District,Virginia Beach,Eastern Region,Urgent Care,1068,37
02/08/2021,05/30/2020,Health District,Peninsula,Eastern Region,Urgent Care,185,13
02/08/2021,09/19/2020,Health District,Norfolk,Eastern Region,Emergency Department,93,4
02/08/2021,10/31/2020,Health District,Western Tidewater,Eastern Region,Urgent Care,58,19
02/08/2021,10/24/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
02/08/2021,04/04/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
02/08/2021,02/06/2021,Health District,Alleghany,Southwest Region,Emergency Department,163,14
02/08/2021,01/02/2021,Health District,Crater,Central Region,Emergency Department,445,20
02/08/2021,04/25/2020,Health District,Henrico,Central Region,Emergency Department,132,7
02/08/2021,02/06/2021,Health District,Southside,Central Region,Urgent Care,7,23
02/08/2021,01/02/2021,Health District,Chesapeake,Eastern Region,Emergency Department,323,19
02/08/2021,06/06/2020,Health District,Eastern Shore,Eastern Region,Emergency Department,25,8
02/08/2021,10/24/2020,Health District,Arlington,Northern Region,Urgent Care,91,20
02/08/2021,10/24/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,81,6
02/08/2021,03/07/2020,Health District,Eastern Shore,Eastern Region,Urgent Care,1,7
02/08/2021,03/07/2020,Health District,Fairfax,Northern Region,Urgent Care,292,7
02/08/2021,10/24/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,59,20
02/08/2021,10/24/2020,Health District,Mount Rogers,Southwest Region,Urgent Care,0,0
02/08/2021,05/23/2020,Health District,Alexandria,Northern Region,Emergency Department,82,15
02/08/2021,04/04/2020,Health District,Portsmouth,Eastern Region,Urgent Care,11,3
02/08/2021,12/26/2020,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,134,12
02/08/2021,04/04/2020,Health District,Three Rivers,Eastern Region,Urgent Care,20,6
02/08/2021,09/19/2020,Health District,Chickahominy,Central Region,Emergency Department,76,8
02/08/2021,08/15/2020,Health District,Crater,Central Region,Emergency Department,163,7
02/08/2021,05/30/2020,Health District,Crater,Central Region,Emergency Department,120,7
02/08/2021,08/15/2020,Health District,Crater,Central Region,Urgent Care,154,22
02/08/2021,10/31/2020,Health District,Crater,Central Region,Urgent Care,199,25
02/08/2021,06/27/2020,Health District,Southside,Central Region,Emergency Department,35,5
02/08/2021,06/20/2020,Health District,Portsmouth,Eastern Region,Urgent Care,47,11
