Report Date,Week End Date,Geography Type,Geography Name,VDH Health Region,Facility Type,Count of CLI Visits,Percent of CLI Visits
7/13/2020,6/27/2020,Health District,Henrico,Central Region,Emergency Department,138,5
7/13/2020,6/20/2020,Health District,Henrico,Central Region,Emergency Department,113,5
7/13/2020,6/13/2020,Health District,Henrico,Central Region,Emergency Department,142,5
7/13/2020,6/6/2020,Health District,Henrico,Central Region,Emergency Department,146,6
7/13/2020,5/30/2020,Health District,Henrico,Central Region,Emergency Department,164,7
7/13/2020,5/23/2020,Health District,Henrico,Central Region,Emergency Department,163,7
7/13/2020,5/16/2020,Health District,Henrico,Central Region,Emergency Department,136,6
7/13/2020,5/9/2020,Health District,Henrico,Central Region,Emergency Department,158,8
7/13/2020,5/2/2020,Health District,Henrico,Central Region,Emergency Department,135,7
7/13/2020,4/25/2020,Health District,Henrico,Central Region,Emergency Department,132,7
7/13/2020,4/18/2020,Health District,Henrico,Central Region,Emergency Department,161,9
7/13/2020,4/11/2020,Health District,Henrico,Central Region,Emergency Department,193,11
7/13/2020,4/4/2020,Health District,Henrico,Central Region,Emergency Department,221,11
7/13/2020,3/28/2020,Health District,Henrico,Central Region,Emergency Department,275,11
7/13/2020,3/21/2020,Health District,Henrico,Central Region,Emergency Department,345,12
7/13/2020,3/14/2020,Health District,Henrico,Central Region,Emergency Department,240,6
7/13/2020,3/7/2020,Health District,Henrico,Central Region,Emergency Department,167,5
7/13/2020,7/11/2020,Health District,Chesterfield,Central Region,Urgent Care,613,27
7/13/2020,7/4/2020,Health District,Chesterfield,Central Region,Urgent Care,565,26
7/13/2020,6/27/2020,Health District,Chesterfield,Central Region,Urgent Care,595,29
7/13/2020,6/20/2020,Health District,Chesterfield,Central Region,Urgent Care,723,32
7/13/2020,6/13/2020,Health District,Chesterfield,Central Region,Urgent Care,733,32
7/13/2020,6/6/2020,Health District,Chesterfield,Central Region,Urgent Care,703,34
7/13/2020,5/30/2020,Health District,Chesterfield,Central Region,Urgent Care,659,33
7/13/2020,5/23/2020,Health District,Chesterfield,Central Region,Urgent Care,619,32
7/13/2020,5/16/2020,Health District,Chesterfield,Central Region,Urgent Care,503,30
7/13/2020,5/9/2020,Health District,Chesterfield,Central Region,Urgent Care,367,24
7/13/2020,5/2/2020,Health District,Chesterfield,Central Region,Urgent Care,249,19
7/13/2020,4/25/2020,Health District,Chesterfield,Central Region,Urgent Care,244,19
7/13/2020,4/18/2020,Health District,Chesterfield,Central Region,Urgent Care,93,9
7/13/2020,4/11/2020,Health District,Chesterfield,Central Region,Urgent Care,33,3
7/13/2020,4/4/2020,Health District,Chesterfield,Central Region,Urgent Care,32,3
7/13/2020,3/28/2020,Health District,Chesterfield,Central Region,Urgent Care,51,5
7/13/2020,3/21/2020,Health District,Chesterfield,Central Region,Urgent Care,109,7
7/13/2020,3/14/2020,Health District,Chesterfield,Central Region,Urgent Care,121,5
7/13/2020,3/7/2020,Health District,Chesterfield,Central Region,Urgent Care,110,4
7/13/2020,7/11/2020,Health District,Chesterfield,Central Region,Emergency Department,197,7
7/13/2020,7/4/2020,Health District,Chesterfield,Central Region,Emergency Department,179,7
7/13/2020,6/27/2020,Health District,Chesterfield,Central Region,Emergency Department,169,7
7/13/2020,6/20/2020,Health District,Chesterfield,Central Region,Emergency Department,188,8
7/13/2020,6/13/2020,Health District,Chesterfield,Central Region,Emergency Department,197,8
7/13/2020,6/6/2020,Health District,Chesterfield,Central Region,Emergency Department,221,9
7/13/2020,5/30/2020,Health District,Chesterfield,Central Region,Emergency Department,218,9
7/13/2020,5/23/2020,Health District,Chesterfield,Central Region,Emergency Department,237,11
7/13/2020,5/16/2020,Health District,Chesterfield,Central Region,Emergency Department,180,8
7/13/2020,5/9/2020,Health District,Chesterfield,Central Region,Emergency Department,183,9
7/13/2020,5/2/2020,Health District,Chesterfield,Central Region,Emergency Department,155,8
7/13/2020,4/25/2020,Health District,Chesterfield,Central Region,Emergency Department,136,8
7/13/2020,4/18/2020,Health District,Chesterfield,Central Region,Emergency Department,162,9
7/13/2020,4/11/2020,Health District,Chesterfield,Central Region,Emergency Department,202,11
7/13/2020,4/4/2020,Health District,Chesterfield,Central Region,Emergency Department,208,11
7/13/2020,3/28/2020,Health District,Chesterfield,Central Region,Emergency Department,248,12
7/13/2020,3/21/2020,Health District,Chesterfield,Central Region,Emergency Department,330,12
7/13/2020,3/14/2020,Health District,Chesterfield,Central Region,Emergency Department,210,6
7/13/2020,3/7/2020,Health District,Chesterfield,Central Region,Emergency Department,146,4
7/13/2020,7/11/2020,Health District,Central Virginia,Southwest Region,Urgent Care,11,8
7/13/2020,7/4/2020,Health District,Central Virginia,Southwest Region,Urgent Care,9,7
7/13/2020,6/27/2020,Health District,Central Virginia,Southwest Region,Urgent Care,15,11
7/13/2020,6/20/2020,Health District,Central Virginia,Southwest Region,Urgent Care,3,3
7/13/2020,6/13/2020,Health District,Central Virginia,Southwest Region,Urgent Care,5,4
7/13/2020,6/6/2020,Health District,Central Virginia,Southwest Region,Urgent Care,6,6
7/13/2020,5/30/2020,Health District,Central Virginia,Southwest Region,Urgent Care,3,3
7/13/2020,5/23/2020,Health District,Central Virginia,Southwest Region,Urgent Care,1,1
7/13/2020,5/16/2020,Health District,Central Virginia,Southwest Region,Urgent Care,1,2
7/13/2020,5/9/2020,Health District,Central Virginia,Southwest Region,Urgent Care,4,6
7/13/2020,5/2/2020,Health District,Central Virginia,Southwest Region,Urgent Care,2,3
7/13/2020,4/25/2020,Health District,Central Virginia,Southwest Region,Urgent Care,4,7
7/13/2020,4/18/2020,Health District,Central Virginia,Southwest Region,Urgent Care,1,2
7/13/2020,4/11/2020,Health District,Central Virginia,Southwest Region,Urgent Care,3,5
7/13/2020,4/4/2020,Health District,Central Virginia,Southwest Region,Urgent Care,2,3
7/13/2020,3/28/2020,Health District,Central Virginia,Southwest Region,Urgent Care,3,5
7/13/2020,3/21/2020,Health District,Central Virginia,Southwest Region,Urgent Care,10,8
7/13/2020,3/14/2020,Health District,Central Virginia,Southwest Region,Urgent Care,17,10
7/13/2020,3/7/2020,Health District,Central Virginia,Southwest Region,Urgent Care,12,7
7/13/2020,7/11/2020,Health District,Central Virginia,Southwest Region,Emergency Department,49,4
7/13/2020,7/4/2020,Health District,Central Virginia,Southwest Region,Emergency Department,28,2
7/13/2020,6/27/2020,Health District,Central Virginia,Southwest Region,Emergency Department,24,2
7/13/2020,6/20/2020,Health District,Central Virginia,Southwest Region,Emergency Department,25,2
7/13/2020,6/13/2020,Health District,Central Virginia,Southwest Region,Emergency Department,13,1
7/13/2020,6/6/2020,Health District,Central Virginia,Southwest Region,Emergency Department,26,2
7/13/2020,5/30/2020,Health District,Central Virginia,Southwest Region,Emergency Department,15,1
7/13/2020,5/23/2020,Health District,Central Virginia,Southwest Region,Emergency Department,20,2
7/13/2020,5/16/2020,Health District,Central Virginia,Southwest Region,Emergency Department,17,2
7/13/2020,5/9/2020,Health District,Central Virginia,Southwest Region,Emergency Department,20,2
7/13/2020,5/2/2020,Health District,Central Virginia,Southwest Region,Emergency Department,23,2
7/13/2020,4/25/2020,Health District,Central Virginia,Southwest Region,Emergency Department,38,4
7/13/2020,4/18/2020,Health District,Central Virginia,Southwest Region,Emergency Department,27,3
7/13/2020,4/11/2020,Health District,Central Virginia,Southwest Region,Emergency Department,42,5
7/13/2020,4/4/2020,Health District,Central Virginia,Southwest Region,Emergency Department,49,6
7/13/2020,3/28/2020,Health District,Central Virginia,Southwest Region,Emergency Department,50,5
7/13/2020,3/21/2020,Health District,Central Virginia,Southwest Region,Emergency Department,98,8
7/13/2020,3/14/2020,Health District,Central Virginia,Southwest Region,Emergency Department,66,4
7/13/2020,3/7/2020,Health District,Central Virginia,Southwest Region,Emergency Department,33,2
7/13/2020,7/11/2020,Health District,New River,Southwest Region,Urgent Care,15,2
7/13/2020,7/4/2020,Health District,New River,Southwest Region,Urgent Care,11,2
7/13/2020,6/27/2020,Health District,New River,Southwest Region,Urgent Care,13,2
7/13/2020,6/20/2020,Health District,New River,Southwest Region,Urgent Care,5,1
7/13/2020,6/13/2020,Health District,New River,Southwest Region,Urgent Care,9,2
7/13/2020,6/6/2020,Health District,New River,Southwest Region,Urgent Care,3,1
7/13/2020,5/30/2020,Health District,New River,Southwest Region,Urgent Care,7,3
7/13/2020,5/23/2020,Health District,New River,Southwest Region,Urgent Care,4,2
7/13/2020,5/16/2020,Health District,New River,Southwest Region,Urgent Care,5,2
7/13/2020,5/9/2020,Health District,New River,Southwest Region,Urgent Care,8,4
7/13/2020,5/2/2020,Health District,New River,Southwest Region,Urgent Care,2,1
7/13/2020,4/25/2020,Health District,New River,Southwest Region,Urgent Care,6,4
7/13/2020,4/18/2020,Health District,New River,Southwest Region,Urgent Care,7,4
7/13/2020,4/11/2020,Health District,New River,Southwest Region,Urgent Care,13,8
7/13/2020,4/4/2020,Health District,New River,Southwest Region,Urgent Care,20,10
7/13/2020,3/28/2020,Health District,New River,Southwest Region,Urgent Care,40,14
7/13/2020,3/21/2020,Health District,New River,Southwest Region,Urgent Care,49,11
7/13/2020,3/14/2020,Health District,New River,Southwest Region,Urgent Care,58,10
7/13/2020,3/7/2020,Health District,New River,Southwest Region,Urgent Care,54,8
7/13/2020,7/11/2020,Health District,New River,Southwest Region,Emergency Department,88,6
7/13/2020,7/4/2020,Health District,New River,Southwest Region,Emergency Department,51,4
7/13/2020,6/27/2020,Health District,New River,Southwest Region,Emergency Department,69,5
7/13/2020,6/20/2020,Health District,New River,Southwest Region,Emergency Department,57,5
7/13/2020,6/13/2020,Health District,New River,Southwest Region,Emergency Department,51,4
7/13/2020,6/6/2020,Health District,New River,Southwest Region,Emergency Department,46,4
7/13/2020,5/30/2020,Health District,New River,Southwest Region,Emergency Department,46,4
7/13/2020,5/23/2020,Health District,New River,Southwest Region,Emergency Department,50,5
7/13/2020,5/16/2020,Health District,New River,Southwest Region,Emergency Department,55,6
7/13/2020,5/9/2020,Health District,New River,Southwest Region,Emergency Department,58,6
7/13/2020,5/2/2020,Health District,New River,Southwest Region,Emergency Department,48,5
7/13/2020,4/25/2020,Health District,New River,Southwest Region,Emergency Department,55,6
7/13/2020,4/18/2020,Health District,New River,Southwest Region,Emergency Department,60,8
7/13/2020,4/11/2020,Health District,New River,Southwest Region,Emergency Department,80,10
7/13/2020,4/4/2020,Health District,New River,Southwest Region,Emergency Department,76,9
7/13/2020,3/28/2020,Health District,New River,Southwest Region,Emergency Department,82,8
7/13/2020,3/21/2020,Health District,New River,Southwest Region,Emergency Department,107,9
7/13/2020,3/14/2020,Health District,New River,Southwest Region,Emergency Department,109,7
7/13/2020,3/7/2020,Health District,New River,Southwest Region,Emergency Department,101,6
7/13/2020,7/11/2020,Health District,Chickahominy,Central Region,Urgent Care,165,27
7/13/2020,7/4/2020,Health District,Chickahominy,Central Region,Urgent Care,135,25
7/13/2020,6/27/2020,Health District,Chickahominy,Central Region,Urgent Care,167,29
7/13/2020,6/20/2020,Health District,Chickahominy,Central Region,Urgent Care,199,33
7/13/2020,6/13/2020,Health District,Chickahominy,Central Region,Urgent Care,150,27
7/13/2020,6/6/2020,Health District,Chickahominy,Central Region,Urgent Care,161,31
7/13/2020,5/30/2020,Health District,Chickahominy,Central Region,Urgent Care,131,27
7/13/2020,5/23/2020,Health District,Chickahominy,Central Region,Urgent Care,135,29
7/13/2020,5/16/2020,Health District,Chickahominy,Central Region,Urgent Care,176,36
7/13/2020,5/9/2020,Health District,Chickahominy,Central Region,Urgent Care,100,24
7/13/2020,5/2/2020,Health District,Chickahominy,Central Region,Urgent Care,98,26
7/13/2020,4/25/2020,Health District,Chickahominy,Central Region,Urgent Care,63,19
7/13/2020,4/18/2020,Health District,Chickahominy,Central Region,Urgent Care,19,9
7/13/2020,4/11/2020,Health District,Chickahominy,Central Region,Urgent Care,6,3
7/13/2020,4/4/2020,Health District,Chickahominy,Central Region,Urgent Care,5,3
7/13/2020,3/28/2020,Health District,Chickahominy,Central Region,Urgent Care,8,3
7/13/2020,3/21/2020,Health District,Chickahominy,Central Region,Urgent Care,19,5
7/13/2020,3/14/2020,Health District,Chickahominy,Central Region,Urgent Care,33,5
7/13/2020,3/7/2020,Health District,Chickahominy,Central Region,Urgent Care,43,6
7/13/2020,7/11/2020,Health District,Chickahominy,Central Region,Emergency Department,45,4
7/13/2020,7/4/2020,Health District,Chickahominy,Central Region,Emergency Department,47,5
7/13/2020,6/27/2020,Health District,Chickahominy,Central Region,Emergency Department,52,5
7/13/2020,6/20/2020,Health District,Chickahominy,Central Region,Emergency Department,49,5
7/13/2020,6/13/2020,Health District,Chickahominy,Central Region,Emergency Department,39,4
7/13/2020,6/6/2020,Health District,Chickahominy,Central Region,Emergency Department,47,6
7/13/2020,5/30/2020,Health District,Chickahominy,Central Region,Emergency Department,51,6
7/13/2020,5/23/2020,Health District,Chickahominy,Central Region,Emergency Department,40,5
7/13/2020,5/16/2020,Health District,Chickahominy,Central Region,Emergency Department,52,7
7/13/2020,5/9/2020,Health District,Chickahominy,Central Region,Emergency Department,65,8
7/13/2020,5/2/2020,Health District,Chickahominy,Central Region,Emergency Department,62,9
7/13/2020,4/25/2020,Health District,Chickahominy,Central Region,Emergency Department,38,6
7/13/2020,4/18/2020,Health District,Chickahominy,Central Region,Emergency Department,53,8
7/13/2020,4/11/2020,Health District,Chickahominy,Central Region,Emergency Department,63,10
7/13/2020,4/4/2020,Health District,Chickahominy,Central Region,Emergency Department,79,13
7/13/2020,3/28/2020,Health District,Chickahominy,Central Region,Emergency Department,105,14
7/13/2020,3/21/2020,Health District,Chickahominy,Central Region,Emergency Department,118,13
7/13/2020,3/14/2020,Health District,Chickahominy,Central Region,Emergency Department,89,8
7/13/2020,3/7/2020,Health District,Chickahominy,Central Region,Emergency Department,83,7
7/13/2020,7/11/2020,Health District,Alleghany,Southwest Region,Urgent Care,49,6
7/13/2020,7/4/2020,Health District,Alleghany,Southwest Region,Urgent Care,28,6
7/13/2020,6/27/2020,Health District,Alleghany,Southwest Region,Urgent Care,30,5
7/13/2020,6/20/2020,Health District,Alleghany,Southwest Region,Urgent Care,10,2
7/13/2020,6/13/2020,Health District,Alleghany,Southwest Region,Urgent Care,9,2
7/13/2020,6/6/2020,Health District,Alleghany,Southwest Region,Urgent Care,8,2
7/13/2020,5/30/2020,Health District,Alleghany,Southwest Region,Urgent Care,9,2
7/13/2020,5/23/2020,Health District,Alleghany,Southwest Region,Urgent Care,13,3
7/13/2020,5/16/2020,Health District,Alleghany,Southwest Region,Urgent Care,16,5
7/13/2020,5/9/2020,Health District,Alleghany,Southwest Region,Urgent Care,18,5
7/13/2020,5/2/2020,Health District,Alleghany,Southwest Region,Urgent Care,16,5
7/13/2020,4/25/2020,Health District,Alleghany,Southwest Region,Urgent Care,12,4
7/13/2020,4/18/2020,Health District,Alleghany,Southwest Region,Urgent Care,30,9
7/13/2020,4/11/2020,Health District,Alleghany,Southwest Region,Urgent Care,20,7
7/13/2020,4/4/2020,Health District,Alleghany,Southwest Region,Urgent Care,29,8
7/13/2020,3/28/2020,Health District,Alleghany,Southwest Region,Urgent Care,49,11
7/13/2020,3/21/2020,Health District,Alleghany,Southwest Region,Urgent Care,83,13
7/13/2020,3/14/2020,Health District,Alleghany,Southwest Region,Urgent Care,106,13
7/13/2020,3/7/2020,Health District,Alleghany,Southwest Region,Urgent Care,82,9
7/13/2020,7/11/2020,Health District,Alleghany,Southwest Region,Emergency Department,86,7
7/13/2020,7/4/2020,Health District,Alleghany,Southwest Region,Emergency Department,83,7
7/13/2020,6/27/2020,Health District,Alleghany,Southwest Region,Emergency Department,90,8
7/13/2020,6/20/2020,Health District,Alleghany,Southwest Region,Emergency Department,66,6
7/13/2020,6/13/2020,Health District,Alleghany,Southwest Region,Emergency Department,55,5
7/13/2020,6/6/2020,Health District,Alleghany,Southwest Region,Emergency Department,71,7
7/13/2020,5/30/2020,Health District,Alleghany,Southwest Region,Emergency Department,50,5
7/13/2020,5/23/2020,Health District,Alleghany,Southwest Region,Emergency Department,44,5
7/13/2020,5/16/2020,Health District,Alleghany,Southwest Region,Emergency Department,43,5
7/13/2020,5/9/2020,Health District,Alleghany,Southwest Region,Emergency Department,81,9
7/13/2020,5/2/2020,Health District,Alleghany,Southwest Region,Emergency Department,68,8
7/13/2020,4/25/2020,Health District,Alleghany,Southwest Region,Emergency Department,72,9
7/13/2020,4/18/2020,Health District,Alleghany,Southwest Region,Emergency Department,59,8
7/13/2020,4/11/2020,Health District,Alleghany,Southwest Region,Emergency Department,61,8
7/13/2020,4/4/2020,Health District,Alleghany,Southwest Region,Emergency Department,76,11
7/13/2020,3/28/2020,Health District,Alleghany,Southwest Region,Emergency Department,117,13
7/13/2020,3/21/2020,Health District,Alleghany,Southwest Region,Emergency Department,113,11
7/13/2020,3/14/2020,Health District,Alleghany,Southwest Region,Emergency Department,110,8
7/13/2020,3/7/2020,Health District,Alleghany,Southwest Region,Emergency Department,72,5
7/13/2020,7/11/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
7/13/2020,7/4/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
7/13/2020,6/27/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
7/13/2020,6/20/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
7/13/2020,6/13/2020,Health District,Lenowisco,Southwest Region,Urgent Care,1,50
7/13/2020,6/6/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
7/13/2020,5/30/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
7/13/2020,5/23/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
7/13/2020,5/16/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
7/13/2020,5/9/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
7/13/2020,5/2/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
7/13/2020,4/25/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
7/13/2020,4/18/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
7/13/2020,4/11/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
7/13/2020,4/4/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
7/13/2020,3/28/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
7/13/2020,3/21/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
7/13/2020,3/14/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
7/13/2020,3/7/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
7/13/2020,7/11/2020,Health District,Lenowisco,Southwest Region,Emergency Department,15,2
7/13/2020,7/4/2020,Health District,Lenowisco,Southwest Region,Emergency Department,16,3
7/13/2020,6/27/2020,Health District,Lenowisco,Southwest Region,Emergency Department,27,5
7/13/2020,6/20/2020,Health District,Lenowisco,Southwest Region,Emergency Department,15,3
7/13/2020,6/13/2020,Health District,Lenowisco,Southwest Region,Emergency Department,21,4
7/13/2020,6/6/2020,Health District,Lenowisco,Southwest Region,Emergency Department,13,3
7/13/2020,5/30/2020,Health District,Lenowisco,Southwest Region,Emergency Department,21,4
7/13/2020,5/23/2020,Health District,Lenowisco,Southwest Region,Emergency Department,15,3
7/13/2020,5/16/2020,Health District,Lenowisco,Southwest Region,Emergency Department,19,4
7/13/2020,5/9/2020,Health District,Lenowisco,Southwest Region,Emergency Department,28,6
7/13/2020,5/2/2020,Health District,Lenowisco,Southwest Region,Emergency Department,21,6
7/13/2020,4/25/2020,Health District,Lenowisco,Southwest Region,Emergency Department,31,9
7/13/2020,4/18/2020,Health District,Lenowisco,Southwest Region,Emergency Department,29,7
7/13/2020,4/11/2020,Health District,Lenowisco,Southwest Region,Emergency Department,41,11
7/13/2020,4/4/2020,Health District,Lenowisco,Southwest Region,Emergency Department,43,10
7/13/2020,3/28/2020,Health District,Lenowisco,Southwest Region,Emergency Department,36,7
7/13/2020,3/21/2020,Health District,Lenowisco,Southwest Region,Emergency Department,69,12
7/13/2020,3/14/2020,Health District,Lenowisco,Southwest Region,Emergency Department,55,7
7/13/2020,3/7/2020,Health District,Lenowisco,Southwest Region,Emergency Department,59,8
7/13/2020,7/11/2020,Health District,Chesapeake,Eastern Region,Urgent Care,500,26
7/13/2020,7/4/2020,Health District,Chesapeake,Eastern Region,Urgent Care,359,21
7/13/2020,6/27/2020,Health District,Chesapeake,Eastern Region,Urgent Care,323,22
7/13/2020,6/20/2020,Health District,Chesapeake,Eastern Region,Urgent Care,299,20
7/13/2020,6/13/2020,Health District,Chesapeake,Eastern Region,Urgent Care,281,19
7/13/2020,6/6/2020,Health District,Chesapeake,Eastern Region,Urgent Care,255,19
7/13/2020,5/30/2020,Health District,Chesapeake,Eastern Region,Urgent Care,259,20
7/13/2020,5/23/2020,Health District,Chesapeake,Eastern Region,Urgent Care,265,22
7/13/2020,5/16/2020,Health District,Chesapeake,Eastern Region,Urgent Care,254,21
7/13/2020,5/9/2020,Health District,Chesapeake,Eastern Region,Urgent Care,185,17
7/13/2020,5/2/2020,Health District,Chesapeake,Eastern Region,Urgent Care,130,13
7/13/2020,4/25/2020,Health District,Chesapeake,Eastern Region,Urgent Care,80,9
7/13/2020,4/18/2020,Health District,Chesapeake,Eastern Region,Urgent Care,18,2
7/13/2020,4/11/2020,Health District,Chesapeake,Eastern Region,Urgent Care,25,3
7/13/2020,4/4/2020,Health District,Chesapeake,Eastern Region,Urgent Care,37,5
7/13/2020,3/28/2020,Health District,Chesapeake,Eastern Region,Urgent Care,75,7
7/13/2020,3/21/2020,Health District,Chesapeake,Eastern Region,Urgent Care,119,8
7/13/2020,3/14/2020,Health District,Chesapeake,Eastern Region,Urgent Care,150,7
7/13/2020,3/7/2020,Health District,Chesapeake,Eastern Region,Urgent Care,195,9
7/13/2020,7/11/2020,Health District,Chesapeake,Eastern Region,Emergency Department,221,12
7/13/2020,7/4/2020,Health District,Chesapeake,Eastern Region,Emergency Department,168,10
7/13/2020,6/27/2020,Health District,Chesapeake,Eastern Region,Emergency Department,92,6
7/13/2020,6/20/2020,Health District,Chesapeake,Eastern Region,Emergency Department,76,5
7/13/2020,6/13/2020,Health District,Chesapeake,Eastern Region,Emergency Department,77,5
7/13/2020,6/6/2020,Health District,Chesapeake,Eastern Region,Emergency Department,73,5
7/13/2020,5/30/2020,Health District,Chesapeake,Eastern Region,Emergency Department,88,6
7/13/2020,5/23/2020,Health District,Chesapeake,Eastern Region,Emergency Department,95,7
7/13/2020,5/16/2020,Health District,Chesapeake,Eastern Region,Emergency Department,86,7
7/13/2020,5/9/2020,Health District,Chesapeake,Eastern Region,Emergency Department,91,7
7/13/2020,5/2/2020,Health District,Chesapeake,Eastern Region,Emergency Department,92,8
7/13/2020,4/25/2020,Health District,Chesapeake,Eastern Region,Emergency Department,108,9
7/13/2020,4/18/2020,Health District,Chesapeake,Eastern Region,Emergency Department,114,10
7/13/2020,4/11/2020,Health District,Chesapeake,Eastern Region,Emergency Department,132,11
7/13/2020,4/4/2020,Health District,Chesapeake,Eastern Region,Emergency Department,181,14
7/13/2020,3/28/2020,Health District,Chesapeake,Eastern Region,Emergency Department,193,13
7/13/2020,3/21/2020,Health District,Chesapeake,Eastern Region,Emergency Department,205,12
7/13/2020,3/14/2020,Health District,Chesapeake,Eastern Region,Emergency Department,144,7
7/13/2020,3/7/2020,Health District,Chesapeake,Eastern Region,Emergency Department,128,6
7/13/2020,7/11/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
7/13/2020,7/4/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,1,13
7/13/2020,6/27/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
7/13/2020,6/20/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,1,14
7/13/2020,6/13/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,1,13
7/13/2020,6/6/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,1,33
7/13/2020,5/30/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
7/13/2020,5/23/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
7/13/2020,5/16/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,1,25
7/13/2020,5/9/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
7/13/2020,5/2/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
7/13/2020,4/25/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
7/13/2020,4/18/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
7/13/2020,4/11/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
7/13/2020,4/4/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
7/13/2020,3/28/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
7/13/2020,3/21/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
7/13/2020,3/14/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
7/13/2020,3/7/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
7/13/2020,7/11/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,61,8
7/13/2020,7/4/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,52,7
7/13/2020,6/27/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,35,5
7/13/2020,6/20/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,26,4
7/13/2020,6/13/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,29,4
7/13/2020,6/6/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,18,3
7/13/2020,5/30/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,15,2
7/13/2020,5/23/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,30,6
7/13/2020,5/16/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,20,3
7/13/2020,5/9/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,19,3
7/13/2020,5/2/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,24,4
7/13/2020,4/25/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,31,6
7/13/2020,4/18/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,22,4
7/13/2020,4/11/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,35,7
7/13/2020,4/4/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,29,6
7/13/2020,3/28/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,65,11
7/13/2020,3/21/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,70,9
7/13/2020,3/14/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,46,5
7/13/2020,3/7/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,46,5
7/13/2020,7/11/2020,Health District,Peninsula,Eastern Region,Urgent Care,699,30
7/13/2020,7/4/2020,Health District,Peninsula,Eastern Region,Urgent Care,471,24
7/13/2020,6/27/2020,Health District,Peninsula,Eastern Region,Urgent Care,307,18
7/13/2020,6/20/2020,Health District,Peninsula,Eastern Region,Urgent Care,252,15
7/13/2020,6/13/2020,Health District,Peninsula,Eastern Region,Urgent Care,215,13
7/13/2020,6/6/2020,Health District,Peninsula,Eastern Region,Urgent Care,215,14
7/13/2020,5/30/2020,Health District,Peninsula,Eastern Region,Urgent Care,185,13
7/13/2020,5/23/2020,Health District,Peninsula,Eastern Region,Urgent Care,204,15
