Report Date,Week End Date,Geography Type,Geography Name,VDH Health Region,Facility Type,Count of CLI Visits,Percent of CLI Visits
01/18/2021,01/02/2021,Health District,Lord Fairfax,Northwest Region,Emergency Department,328,17
01/18/2021,10/03/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,77,9
01/18/2021,03/28/2020,Health District,Southside,Central Region,Urgent Care,0,0
01/18/2021,09/19/2020,Health District,Southside,Central Region,Urgent Care,14,30
01/18/2021,07/25/2020,Health District,Eastern Shore,Eastern Region,Urgent Care,0,0
01/18/2021,03/14/2020,Health District,Peninsula,Eastern Region,Emergency Department,341,9
01/18/2021,05/16/2020,Health District,Hampton,Eastern Region,Urgent Care,98,15
01/18/2021,04/18/2020,Health District,Three Rivers,Eastern Region,Emergency Department,71,9
01/18/2021,04/18/2020,Health District,Blue Ridge,Northwest Region,Emergency Department,94,10
01/18/2021,07/11/2020,Health District,West Piedmont,Southwest Region,Emergency Department,66,6
01/18/2021,12/26/2020,Health District,Roanoke,Southwest Region,Emergency Department,131,14
01/18/2021,06/06/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,50,4
01/18/2021,11/28/2020,Health District,Alexandria,Northern Region,Urgent Care,148,45
01/18/2021,10/10/2020,Health District,Alexandria,Northern Region,Emergency Department,48,7
01/18/2021,12/26/2020,Health District,Alexandria,Northern Region,Emergency Department,88,15
01/18/2021,10/10/2020,Health District,Blue Ridge,Northwest Region,Emergency Department,64,5
01/18/2021,07/25/2020,Health District,Blue Ridge,Northwest Region,Emergency Department,69,6
01/18/2021,11/14/2020,Health District,Chesterfield,Central Region,Urgent Care,554,24
01/18/2021,12/26/2020,Health District,Henrico,Central Region,Urgent Care,1061,46
01/18/2021,07/18/2020,Health District,Piedmont,Central Region,Emergency Department,34,4
01/18/2021,09/26/2020,Health District,Piedmont,Central Region,Urgent Care,10,11
01/18/2021,08/08/2020,Health District,Richmond,Central Region,Urgent Care,152,17
01/18/2021,04/11/2020,Health District,Norfolk,Eastern Region,Urgent Care,11,3
01/18/2021,04/11/2020,Health District,New River,Southwest Region,Urgent Care,13,8
01/18/2021,03/07/2020,Health District,Richmond,Central Region,Emergency Department,101,4
01/18/2021,07/11/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,101,5
01/18/2021,03/28/2020,Health District,Rappahannock,Northwest Region,Emergency Department,214,12
01/18/2021,04/11/2020,Health District,Alleghany,Southwest Region,Emergency Department,61,8
01/18/2021,08/01/2020,Health District,Blue Ridge,Northwest Region,Urgent Care,5,7
01/18/2021,11/28/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
01/18/2021,10/17/2020,Health District,New River,Southwest Region,Emergency Department,119,9
01/18/2021,06/06/2020,Health District,Chesapeake,Eastern Region,Urgent Care,255,19
01/18/2021,09/26/2020,Health District,Portsmouth,Eastern Region,Emergency Department,64,5
01/18/2021,03/28/2020,Health District,Western Tidewater,Eastern Region,Urgent Care,12,6
01/18/2021,10/03/2020,Health District,Fairfax,Northern Region,Emergency Department,251,6
01/18/2021,06/27/2020,Health District,Prince William,Northern Region,Emergency Department,140,6
01/18/2021,05/30/2020,Health District,Prince William,Northern Region,Urgent Care,1118,52
01/18/2021,12/19/2020,Health District,Southside,Central Region,Emergency Department,83,12
01/18/2021,08/08/2020,Health District,Eastern Shore,Eastern Region,Emergency Department,17,4
01/18/2021,05/16/2020,Health District,Fairfax,Northern Region,Emergency Department,615,16
01/18/2021,05/09/2020,Health District,Fairfax,Northern Region,Urgent Care,369,22
01/18/2021,08/22/2020,Health District,Mount Rogers,Southwest Region,Urgent Care,1,11
01/18/2021,12/19/2020,Health District,New River,Southwest Region,Emergency Department,245,20
01/18/2021,10/31/2020,Health District,Chesapeake,Eastern Region,Emergency Department,104,6
01/18/2021,12/26/2020,Health District,Virginia Beach,Eastern Region,Emergency Department,234,9
01/18/2021,03/28/2020,Health District,Crater,Central Region,Emergency Department,192,11
01/18/2021,10/17/2020,Health District,Crater,Central Region,Emergency Department,184,9
01/18/2021,11/28/2020,Health District,Chesapeake,Eastern Region,Urgent Care,620,33
01/18/2021,04/25/2020,Health District,Southside,Central Region,Emergency Department,20,4
01/18/2021,05/23/2020,Health District,Eastern Shore,Eastern Region,Urgent Care,1,20
01/18/2021,01/02/2021,Health District,Western Tidewater,Eastern Region,Urgent Care,252,51
01/18/2021,11/28/2020,Health District,West Piedmont,Southwest Region,Urgent Care,22,12
01/18/2021,05/02/2020,Health District,Virginia Beach,Eastern Region,Emergency Department,109,5
01/18/2021,03/14/2020,Health District,Prince William,Northern Region,Urgent Care,162,7
01/18/2021,01/09/2021,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,154,38
01/18/2021,05/23/2020,Health District,Blue Ridge,Northwest Region,Emergency Department,42,5
01/18/2021,05/16/2020,Health District,Blue Ridge,Northwest Region,Urgent Care,15,23
01/18/2021,10/03/2020,Health District,New River,Southwest Region,Urgent Care,23,6
01/18/2021,04/25/2020,Health District,New River,Southwest Region,Emergency Department,55,6
01/18/2021,09/05/2020,Health District,Chickahominy,Central Region,Urgent Care,104,20
01/18/2021,10/31/2020,Health District,Richmond,Central Region,Emergency Department,123,7
01/18/2021,08/29/2020,Health District,Norfolk,Eastern Region,Urgent Care,62,10
01/18/2021,07/04/2020,Health District,Three Rivers,Eastern Region,Emergency Department,61,5
01/18/2021,08/15/2020,Health District,Western Tidewater,Eastern Region,Urgent Care,39,12
01/18/2021,08/22/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,125,9
01/18/2021,04/25/2020,Health District,West Piedmont,Southwest Region,Emergency Department,35,5
01/18/2021,03/21/2020,Health District,Loudoun,Northern Region,Urgent Care,58,6
01/18/2021,06/06/2020,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,61,6
01/18/2021,08/22/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,29,10
01/18/2021,10/17/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,108,7
01/18/2021,08/08/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
01/18/2021,07/11/2020,Health District,West Piedmont,Southwest Region,Urgent Care,22,7
01/18/2021,04/25/2020,Health District,Chesterfield,Central Region,Urgent Care,244,19
01/18/2021,11/21/2020,Health District,Chickahominy,Central Region,Emergency Department,108,10
01/18/2021,06/13/2020,Health District,Crater,Central Region,Urgent Care,200,27
01/18/2021,09/05/2020,Health District,Three Rivers,Eastern Region,Emergency Department,82,6
01/18/2021,11/28/2020,Health District,Central Shenandoah,Northwest Region,Emergency Department,229,11
01/18/2021,06/27/2020,Health District,Central Shenandoah,Northwest Region,Urgent Care,11,4
01/18/2021,12/19/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,511,46
01/18/2021,05/30/2020,Health District,Rappahannock,Northwest Region,Urgent Care,198,19
01/18/2021,11/28/2020,Health District,Lenowisco,Southwest Region,Emergency Department,73,13
01/18/2021,09/26/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,63,9
01/18/2021,07/18/2020,Health District,Norfolk,Eastern Region,Emergency Department,341,12
01/18/2021,09/12/2020,Health District,Chesterfield,Central Region,Urgent Care,479,22
01/18/2021,12/19/2020,Health District,Peninsula,Eastern Region,Emergency Department,303,11
01/18/2021,09/05/2020,Health District,Portsmouth,Eastern Region,Urgent Care,63,12
01/18/2021,05/09/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,147,10
01/18/2021,05/30/2020,Health District,Rappahannock,Northwest Region,Emergency Department,140,7
01/18/2021,03/14/2020,Health District,Blue Ridge,Northwest Region,Urgent Care,4,5
01/18/2021,06/13/2020,Health District,Alleghany,Southwest Region,Emergency Department,55,5
01/18/2021,12/05/2020,Health District,Central Virginia,Southwest Region,Urgent Care,16,14
01/18/2021,08/01/2020,Health District,Cumberland Plateau,Southwest Region,Emergency Department,82,9
01/18/2021,06/13/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,1,13
01/18/2021,04/18/2020,Health District,Chickahominy,Central Region,Urgent Care,19,9
01/18/2021,10/03/2020,Health District,Hampton,Eastern Region,Urgent Care,195,22
01/18/2021,08/08/2020,Health District,Virginia Beach,Eastern Region,Emergency Department,238,8
01/18/2021,01/09/2021,Health District,Virginia Beach,Eastern Region,Emergency Department,638,21
01/18/2021,04/04/2020,Health District,Alexandria,Northern Region,Urgent Care,10,10
01/18/2021,11/14/2020,Health District,Loudoun,Northern Region,Urgent Care,575,37
01/18/2021,10/17/2020,Health District,Alleghany,Southwest Region,Urgent Care,47,8
01/18/2021,12/12/2020,Health District,Blue Ridge,Northwest Region,Emergency Department,125,9
01/18/2021,12/26/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,1,100
01/18/2021,10/24/2020,Health District,Roanoke,Southwest Region,Emergency Department,137,14
01/18/2021,06/27/2020,Health District,Chesterfield,Central Region,Emergency Department,169,7
01/18/2021,10/03/2020,Health District,Chesterfield,Central Region,Emergency Department,218,8
01/18/2021,08/22/2020,Health District,Piedmont,Central Region,Emergency Department,47,5
01/18/2021,11/28/2020,Health District,Piedmont,Central Region,Urgent Care,34,32
01/18/2021,05/16/2020,Health District,Piedmont,Central Region,Emergency Department,32,5
01/18/2021,08/22/2020,Health District,Piedmont,Central Region,Urgent Care,8,10
01/18/2021,05/09/2020,Health District,Pittsylvania-Danville,Southwest Region,Emergency Department,19,3
01/18/2021,09/12/2020,Health District,Portsmouth,Eastern Region,Emergency Department,68,6
01/18/2021,04/04/2020,Health District,Central Shenandoah,Northwest Region,Emergency Department,170,11
01/18/2021,11/14/2020,Health District,Central Shenandoah,Northwest Region,Urgent Care,25,10
01/18/2021,08/01/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,65,8
01/18/2021,10/03/2020,Health District,Blue Ridge,Northwest Region,Urgent Care,6,7
01/18/2021,09/26/2020,Health District,Lenowisco,Southwest Region,Urgent Care,0,0
01/18/2021,07/11/2020,Health District,Lenowisco,Southwest Region,Emergency Department,27,4
01/18/2021,10/10/2020,Health District,Richmond,Central Region,Urgent Care,343,31
01/18/2021,04/04/2020,Health District,Chesapeake,Eastern Region,Urgent Care,37,5
01/18/2021,10/24/2020,Health District,Henrico,Central Region,Urgent Care,413,22
01/18/2021,04/25/2020,Health District,Prince William,Northern Region,Emergency Department,308,16
01/18/2021,12/05/2020,Health District,Fairfax,Northern Region,Emergency Department,572,13
01/18/2021,08/01/2020,Health District,Prince William,Northern Region,Urgent Care,433,24
01/18/2021,01/02/2021,Health District,Crater,Central Region,Urgent Care,541,52
01/18/2021,11/14/2020,Health District,Henrico,Central Region,Emergency Department,212,7
01/18/2021,12/26/2020,Health District,Eastern Shore,Eastern Region,Emergency Department,38,13
01/18/2021,10/17/2020,Health District,Peninsula,Eastern Region,Urgent Care,417,21
01/18/2021,06/13/2020,Health District,Chesapeake,Eastern Region,Emergency Department,77,5
01/18/2021,04/04/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,123,12
01/18/2021,10/17/2020,Health District,Hampton,Eastern Region,Emergency Department,48,4
01/18/2021,10/24/2020,Health District,Alexandria,Northern Region,Emergency Department,39,6
01/18/2021,09/26/2020,Health District,Fairfax,Northern Region,Urgent Care,751,26
01/18/2021,07/25/2020,Health District,Virginia Beach,Eastern Region,Urgent Care,431,18
01/18/2021,10/24/2020,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,68,5
01/18/2021,10/10/2020,Health District,Roanoke,Southwest Region,Urgent Care,17,7
01/18/2021,09/12/2020,Health District,West Piedmont,Southwest Region,Emergency Department,60,6
01/18/2021,06/27/2020,Health District,Richmond,Central Region,Emergency Department,148,8
01/18/2021,12/12/2020,Health District,Henrico,Central Region,Urgent Care,758,37
01/18/2021,05/23/2020,Health District,Eastern Shore,Eastern Region,Emergency Department,36,14
01/18/2021,10/31/2020,Health District,Hampton,Eastern Region,Emergency Department,57,5
01/18/2021,11/07/2020,Health District,Three Rivers,Eastern Region,Emergency Department,100,8
01/18/2021,04/11/2020,Health District,Western Tidewater,Eastern Region,Urgent Care,5,4
01/18/2021,06/13/2020,Health District,Prince William,Northern Region,Emergency Department,153,7
01/18/2021,10/10/2020,Health District,Virginia Beach,Eastern Region,Emergency Department,157,5
01/18/2021,06/06/2020,Health District,Alexandria,Northern Region,Emergency Department,38,7
01/18/2021,03/07/2020,Health District,West Piedmont,Southwest Region,Urgent Care,32,8
01/18/2021,06/13/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,39,3
01/18/2021,11/07/2020,Health District,Arlington,Northern Region,Urgent Care,70,18
01/18/2021,07/11/2020,Health District,Chesterfield,Central Region,Urgent Care,613,27
01/18/2021,08/29/2020,Health District,Chesterfield,Central Region,Urgent Care,295,15
01/18/2021,03/14/2020,Health District,Hampton,Eastern Region,Urgent Care,102,8
01/18/2021,06/06/2020,Health District,Central Shenandoah,Northwest Region,Emergency Department,110,6
01/18/2021,10/31/2020,Health District,Central Shenandoah,Northwest Region,Urgent Care,18,8
01/18/2021,07/25/2020,Health District,Central Shenandoah,Northwest Region,Emergency Department,114,5
01/18/2021,12/19/2020,Health District,Central Shenandoah,Northwest Region,Urgent Care,66,25
01/18/2021,03/07/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,131,6
01/18/2021,04/25/2020,Health District,Lord Fairfax,Northwest Region,Emergency Department,100,7
01/18/2021,01/09/2021,Health District,Rappahannock Rapidan,Northwest Region,Emergency Department,208,16
01/18/2021,12/19/2020,Health District,Central Virginia,Southwest Region,Urgent Care,21,21
01/18/2021,08/15/2020,Health District,Alleghany,Southwest Region,Emergency Department,84,7
01/18/2021,12/19/2020,Health District,Crater,Central Region,Emergency Department,320,16
01/18/2021,04/11/2020,Health District,Crater,Central Region,Urgent Care,18,5
01/18/2021,04/04/2020,Health District,Eastern Shore,Eastern Region,Emergency Department,33,16
01/18/2021,08/15/2020,Health District,Peninsula,Eastern Region,Emergency Department,148,6
01/18/2021,12/26/2020,Health District,Three Rivers,Eastern Region,Emergency Department,169,14
01/18/2021,11/07/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,72,6
01/18/2021,04/18/2020,Health District,Alexandria,Northern Region,Emergency Department,113,24
01/18/2021,07/25/2020,Health District,Alexandria,Northern Region,Emergency Department,47,7
01/18/2021,12/26/2020,Health District,Arlington,Northern Region,Urgent Care,140,32
01/18/2021,09/19/2020,Health District,Rappahannock,Northwest Region,Urgent Care,192,14
01/18/2021,12/26/2020,Health District,Mount Rogers,Southwest Region,Urgent Care,2,29
01/18/2021,06/06/2020,Health District,Henrico,Central Region,Urgent Care,436,28
01/18/2021,04/18/2020,Health District,Henrico,Central Region,Urgent Care,69,8
01/18/2021,12/19/2020,Health District,Norfolk,Eastern Region,Urgent Care,276,33
01/18/2021,03/28/2020,Health District,Peninsula,Eastern Region,Urgent Care,95,7
01/18/2021,10/31/2020,Health District,Norfolk,Eastern Region,Urgent Care,81,13
01/18/2021,03/14/2020,Health District,Fairfax,Northern Region,Emergency Department,491,9
01/18/2021,05/23/2020,Health District,Loudoun,Northern Region,Urgent Care,376,39
01/18/2021,07/11/2020,Health District,Loudoun,Northern Region,Urgent Care,469,36
01/18/2021,06/13/2020,Health District,Alleghany,Southwest Region,Urgent Care,9,2
01/18/2021,01/16/2021,Health District,Lenowisco,Southwest Region,Emergency Department,99,19
01/18/2021,10/31/2020,Health District,Crater,Central Region,Emergency Department,201,10
01/18/2021,04/11/2020,Health District,Southside,Central Region,Emergency Department,25,6
01/18/2021,03/21/2020,Health District,Eastern Shore,Eastern Region,Urgent Care,2,25
01/18/2021,10/03/2020,Health District,Peninsula,Eastern Region,Emergency Department,148,5
01/18/2021,12/19/2020,Health District,Peninsula,Eastern Region,Urgent Care,1348,52
01/18/2021,07/04/2020,Health District,Virginia Beach,Eastern Region,Emergency Department,169,6
01/18/2021,08/08/2020,Health District,Virginia Beach,Eastern Region,Urgent Care,261,12
01/18/2021,11/28/2020,Health District,Arlington,Northern Region,Emergency Department,88,13
01/18/2021,12/12/2020,Health District,Central Virginia,Southwest Region,Emergency Department,230,18
01/18/2021,11/14/2020,Health District,West Piedmont,Southwest Region,Emergency Department,129,12
01/18/2021,07/25/2020,Health District,Alexandria,Northern Region,Urgent Care,74,32
01/18/2021,03/14/2020,Health District,Piedmont,Central Region,Emergency Department,46,4
01/18/2021,04/04/2020,Health District,Piedmont,Central Region,Urgent Care,0,0
01/18/2021,03/21/2020,Health District,Chesapeake,Eastern Region,Urgent Care,119,8
01/18/2021,12/12/2020,Health District,Portsmouth,Eastern Region,Emergency Department,133,12
01/18/2021,03/07/2020,Health District,Arlington,Northern Region,Emergency Department,44,5
01/18/2021,09/12/2020,Health District,Central Shenandoah,Northwest Region,Urgent Care,8,4
01/18/2021,06/20/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,57,20
01/18/2021,05/02/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,18,13
01/18/2021,12/05/2020,Health District,Blue Ridge,Northwest Region,Urgent Care,19,23
01/18/2021,10/03/2020,Health District,Alleghany,Southwest Region,Emergency Department,101,9
01/18/2021,12/19/2020,Health District,Hampton,Eastern Region,Emergency Department,103,11
01/18/2021,08/22/2020,Health District,Virginia Beach,Eastern Region,Emergency Department,182,6
01/18/2021,06/06/2020,Health District,Alexandria,Northern Region,Urgent Care,76,40
01/18/2021,01/16/2021,Health District,Arlington,Northern Region,Emergency Department,101,14
01/18/2021,11/07/2020,Health District,Virginia Beach,Eastern Region,Emergency Department,144,5
01/18/2021,05/16/2020,Health District,Central Virginia,Southwest Region,Urgent Care,1,2
01/18/2021,04/25/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,41,4
01/18/2021,01/02/2021,Health District,West Piedmont,Southwest Region,Emergency Department,163,15
01/18/2021,09/26/2020,Health District,Virginia Beach,Eastern Region,Urgent Care,341,14
01/18/2021,08/01/2020,Health District,Chesterfield,Central Region,Emergency Department,238,9
01/18/2021,06/13/2020,Health District,Chesterfield,Central Region,Emergency Department,198,8
01/18/2021,04/04/2020,Health District,Arlington,Northern Region,Urgent Care,21,10
01/18/2021,09/19/2020,Health District,Loudoun,Northern Region,Emergency Department,100,7
01/18/2021,08/01/2020,Health District,Loudoun,Northern Region,Emergency Department,109,7
01/18/2021,06/13/2020,Health District,Loudoun,Northern Region,Emergency Department,100,7
01/18/2021,04/11/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,61,12
01/18/2021,12/12/2020,Health District,Three Rivers,Eastern Region,Urgent Care,468,54
01/18/2021,12/05/2020,Health District,Hampton,Eastern Region,Urgent Care,415,37
01/18/2021,10/10/2020,Health District,Portsmouth,Eastern Region,Emergency Department,90,7
01/18/2021,08/22/2020,Health District,Alexandria,Northern Region,Emergency Department,40,6
01/18/2021,07/18/2020,Health District,Loudoun,Northern Region,Emergency Department,114,8
01/18/2021,12/05/2020,Health District,Alleghany,Southwest Region,Emergency Department,164,13
01/18/2021,08/15/2020,Health District,Alleghany,Southwest Region,Urgent Care,16,3
01/18/2021,11/14/2020,Health District,Lenowisco,Southwest Region,Emergency Department,66,11
01/18/2021,06/20/2020,Health District,Piedmont,Central Region,Emergency Department,35,4
01/18/2021,05/02/2020,Health District,Piedmont,Central Region,Emergency Department,25,4
01/18/2021,08/22/2020,Health District,Henrico,Central Region,Urgent Care,253,15
01/18/2021,03/14/2020,Health District,Southside,Central Region,Urgent Care,2,6
01/18/2021,10/10/2020,Health District,Virginia Beach,Eastern Region,Urgent Care,551,20
01/18/2021,01/09/2021,Health District,Western Tidewater,Eastern Region,Emergency Department,340,23
01/18/2021,09/26/2020,Health District,Alexandria,Northern Region,Emergency Department,48,7
01/18/2021,10/17/2020,Health District,Blue Ridge,Northwest Region,Urgent Care,9,14
01/18/2021,12/05/2020,Health District,Chesapeake,Eastern Region,Emergency Department,185,11
01/18/2021,05/09/2020,Health District,Chesterfield,Central Region,Urgent Care,367,24
01/18/2021,08/08/2020,Health District,Henrico,Central Region,Urgent Care,231,15
01/18/2021,11/21/2020,Health District,Peninsula,Eastern Region,Emergency Department,217,8
01/18/2021,05/09/2020,Health District,Eastern Shore,Eastern Region,Urgent Care,2,29
01/18/2021,10/17/2020,Health District,Hampton,Eastern Region,Urgent Care,165,19
01/18/2021,09/26/2020,Health District,Central Shenandoah,Northwest Region,Emergency Department,126,6
01/18/2021,08/29/2020,Health District,Central Shenandoah,Northwest Region,Urgent Care,14,6
01/18/2021,09/12/2020,Health District,Loudoun,Northern Region,Urgent Care,400,29
01/18/2021,10/24/2020,Health District,Central Virginia,Southwest Region,Emergency Department,81,6
01/18/2021,10/17/2020,Health District,Alleghany,Southwest Region,Emergency Department,107,9
01/18/2021,10/03/2020,Health District,Alleghany,Southwest Region,Urgent Care,31,5
01/18/2021,09/26/2020,Health District,Lenowisco,Southwest Region,Emergency Department,35,6
01/18/2021,10/17/2020,Health District,Peninsula,Eastern Region,Emergency Department,157,6
01/18/2021,12/05/2020,Health District,Peninsula,Eastern Region,Emergency Department,234,8
01/18/2021,01/16/2021,Health District,Prince William,Northern Region,Emergency Department,395,16
01/18/2021,05/30/2020,Health District,Cumberland Plateau,Southwest Region,Emergency Department,19,2
01/18/2021,04/11/2020,Health District,Cumberland Plateau,Southwest Region,Emergency Department,52,8
01/18/2021,08/01/2020,Health District,Alleghany,Southwest Region,Urgent Care,60,8
01/18/2021,10/10/2020,Health District,Central Virginia,Southwest Region,Emergency Department,69,5
01/18/2021,08/22/2020,Health District,Central Virginia,Southwest Region,Emergency Department,80,6
01/18/2021,12/19/2020,Health District,Hampton,Eastern Region,Urgent Care,462,47
01/18/2021,05/30/2020,Health District,Chesterfield,Central Region,Emergency Department,219,9
01/18/2021,01/09/2021,Health District,Chickahominy,Central Region,Urgent Care,544,51
01/18/2021,06/27/2020,Health District,Chesterfield,Central Region,Urgent Care,595,29
01/18/2021,12/05/2020,Health District,Chickahominy,Central Region,Emergency Department,104,10
01/18/2021,04/11/2020,Health District,Henrico,Central Region,Emergency Department,193,11
01/18/2021,04/18/2020,Health District,Piedmont,Central Region,Emergency Department,26,5
01/18/2021,04/04/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
01/18/2021,08/01/2020,Health District,New River,Southwest Region,Urgent Care,19,2
01/18/2021,06/27/2020,Health District,New River,Southwest Region,Emergency Department,69,5
01/18/2021,03/28/2020,Health District,Pittsylvania-Danville,Southwest Region,Urgent Care,0,0
01/18/2021,08/08/2020,Health District,Central Shenandoah,Northwest Region,Emergency Department,106,5
01/18/2021,10/17/2020,Health District,Central Shenandoah,Northwest Region,Urgent Care,28,10
01/18/2021,03/28/2020,Health District,Prince William,Northern Region,Urgent Care,83,8
01/18/2021,03/28/2020,Health District,Lord Fairfax,Northwest Region,Urgent Care,83,13
01/18/2021,03/14/2020,Health District,Rappahannock,Northwest Region,Emergency Department,228,8
01/18/2021,08/01/2020,Health District,Rappahannock,Northwest Region,Urgent Care,198,15
01/18/2021,07/25/2020,Health District,Piedmont,Central Region,Urgent Care,20,21
01/18/2021,06/20/2020,Health District,Henrico,Central Region,Urgent Care,448,26
01/18/2021,01/16/2021,Health District,Portsmouth,Eastern Region,Emergency Department,245,20
01/18/2021,06/06/2020,Health District,Richmond,Central Region,Urgent Care,297,31
01/18/2021,12/26/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,145,11
01/18/2021,04/11/2020,Health District,Loudoun,Northern Region,Emergency Department,128,14
01/18/2021,01/02/2021,Health District,Hampton,Eastern Region,Emergency Department,140,12
01/18/2021,10/17/2020,Health District,Chesapeake,Eastern Region,Emergency Department,147,9
01/18/2021,01/09/2021,Health District,Norfolk,Eastern Region,Emergency Department,442,18
01/18/2021,11/21/2020,Health District,Norfolk,Eastern Region,Emergency Department,134,6
01/18/2021,11/28/2020,Health District,Virginia Beach,Eastern Region,Urgent Care,768,29
01/18/2021,08/08/2020,Health District,Alexandria,Northern Region,Emergency Department,48,8
01/18/2021,12/26/2020,Health District,Roanoke,Southwest Region,Urgent Care,24,12
01/18/2021,01/09/2021,Health District,Arlington,Northern Region,Urgent Care,200,42
01/18/2021,06/20/2020,Health District,Alexandria,Northern Region,Emergency Department,27,5
01/18/2021,05/23/2020,Health District,Fairfax,Northern Region,Urgent Care,766,36
01/18/2021,07/11/2020,Health District,Fairfax,Northern Region,Urgent Care,853,28
01/18/2021,08/15/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,66,4
01/18/2021,06/27/2020,Health District,Mount Rogers,Southwest Region,Emergency Department,55,4
01/18/2021,04/11/2020,Health District,Chesterfield,Central Region,Emergency Department,202,11
01/18/2021,11/21/2020,Health District,Chickahominy,Central Region,Urgent Care,204,32
01/18/2021,06/06/2020,Health District,Piedmont,Central Region,Urgent Care,38,39
01/18/2021,05/09/2020,Health District,Richmond,Central Region,Emergency Department,132,9
01/18/2021,04/18/2020,Health District,Richmond,Central Region,Urgent Care,38,8
01/18/2021,01/09/2021,Health District,Portsmouth,Eastern Region,Urgent Care,338,42
01/18/2021,06/13/2020,Health District,New River,Southwest Region,Urgent Care,9,2
01/18/2021,04/25/2020,Health District,West Piedmont,Southwest Region,Urgent Care,5,4
01/18/2021,11/28/2020,Health District,Portsmouth,Eastern Region,Emergency Department,84,8
01/18/2021,05/30/2020,Health District,Western Tidewater,Eastern Region,Urgent Care,38,16
01/18/2021,05/16/2020,Health District,Prince William,Northern Region,Urgent Care,647,43
01/18/2021,05/30/2020,Health District,Loudoun,Northern Region,Emergency Department,167,13
01/18/2021,12/12/2020,Health District,Lenowisco,Southwest Region,Urgent Care,1,100
01/18/2021,08/15/2020,Health District,New River,Southwest Region,Emergency Department,63,5
01/18/2021,10/24/2020,Health District,Virginia Beach,Eastern Region,Emergency Department,130,4
01/18/2021,08/08/2020,Health District,Alexandria,Northern Region,Urgent Care,50,21
01/18/2021,09/05/2020,Health District,Virginia Beach,Eastern Region,Emergency Department,152,5
01/18/2021,09/26/2020,Health District,Alexandria,Northern Region,Urgent Care,104,35
01/18/2021,06/20/2020,Health District,Blue Ridge,Northwest Region,Emergency Department,46,5
01/18/2021,08/08/2020,Health District,Blue Ridge,Northwest Region,Emergency Department,70,6
01/18/2021,03/14/2020,Health District,Central Virginia,Southwest Region,Urgent Care,17,10
01/18/2021,01/09/2021,Health District,Roanoke,Southwest Region,Emergency Department,225,20
01/18/2021,05/02/2020,Health District,Chickahominy,Central Region,Urgent Care,98,26
01/18/2021,09/12/2020,Health District,Eastern Shore,Eastern Region,Urgent Care,1,6
01/18/2021,11/07/2020,Health District,Norfolk,Eastern Region,Emergency Department,115,5
01/18/2021,04/11/2020,Health District,Peninsula,Eastern Region,Urgent Care,46,4
01/18/2021,06/06/2020,Health District,Three Rivers,Eastern Region,Emergency Department,49,5
01/18/2021,04/18/2020,Health District,Western Tidewater,Eastern Region,Emergency Department,90,9
01/18/2021,12/05/2020,Health District,Prince William,Northern Region,Urgent Care,1350,48
01/18/2021,04/18/2020,Health District,Rappahannock Rapidan,Northwest Region,Urgent Care,7,5
01/18/2021,12/12/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,5,100
01/18/2021,12/26/2020,Health District,Chickahominy,Central Region,Urgent Care,362,46
01/18/2021,08/15/2020,Health District,Hampton,Eastern Region,Urgent Care,154,18
01/18/2021,03/14/2020,Health District,Norfolk,Eastern Region,Emergency Department,157,5
01/18/2021,09/19/2020,Health District,Peninsula,Eastern Region,Emergency Department,143,5
01/18/2021,05/23/2020,Health District,Alexandria,Northern Region,Urgent Care,59,33
01/18/2021,03/28/2020,Health District,Loudoun,Northern Region,Emergency Department,179,16
01/18/2021,06/06/2020,Health District,Roanoke,Southwest Region,Urgent Care,4,2
01/18/2021,04/18/2020,Health District,Cumberland Plateau,Southwest Region,Urgent Care,0,0
