FIPS,District,Region,Value,Class,Measure,Week
NULL,Central Virginia,Southwest,0,Correctional Facility,Congregate Setting,NULL
NULL,Central Virginia,Southwest,0,Daycare/Pre-K,OBFacility,1/18/2020
NULL,Central Virginia,Southwest,0,Daycare/Pre-K,OBFacility,2/1/2020
NULL,Central Virginia,Southwest,0,Daycare/Pre-K,OBFacility,2/8/2020
NULL,Central Virginia,Southwest,0,Daycare/Pre-K,OBFacility,2/22/2020
NULL,Central Virginia,Southwest,0,Daycare/Pre-K,OBFacility,2/29/2020
NULL,Central Virginia,Southwest,0,Daycare/Pre-K,OBFacility,3/14/2020
NULL,Central Virginia,Southwest,0,Daycare/Pre-K,OBFacility,4/4/2020
NULL,Central Virginia,Southwest,0,Hispanic or Latino,Fatalities Race,NULL
NULL,Central Virginia,Southwest,0,Hispanic or Latino,Hospitalizations Race,NULL
NULL,Central Virginia,Southwest,0,Medical Facility,OBFacility,1/4/2020
NULL,Central Virginia,Southwest,0,Medical Facility,OBFacility,1/11/2020
NULL,Central Virginia,Southwest,0,Medical Facility,OBFacility,1/25/2020
NULL,Central Virginia,Southwest,0,Medical Facility,OBFacility,2/1/2020
NULL,Central Virginia,Southwest,0,Medical Facility,OBFacility,2/15/2020
NULL,Central Virginia,Southwest,0,Medical Facility,OBFacility,3/7/2020
NULL,Central Virginia,Southwest,0,Medical Facility,OBFacility,3/28/2020
NULL,Central Virginia,Southwest,0,Medical Facility,OBFacility,4/11/2020
NULL,Central Virginia,Southwest,0,Medical Facility,OBFacility,4/18/2020
NULL,Central Virginia,Southwest,0,NH Black,Hospitalizations Race,NULL
NULL,Central Virginia,Southwest,0,Not Reported,Age Group,NULL
NULL,Central Virginia,Southwest,0,Not Reported,Fatalities Age Group,NULL
NULL,Central Virginia,Southwest,0,Not Reported,Fatalities Sex,NULL
NULL,Central Virginia,Southwest,0,Not Reported,Hospitalizations Age Group,NULL
NULL,Central Virginia,Southwest,0,Not Reported,Hospitalizations Sex,NULL
NULL,Central Virginia,Southwest,0,Not Reported,OBFacility,1/18/2020
NULL,Central Virginia,Southwest,0,Not Reported,OBFacility,2/8/2020
NULL,Central Virginia,Southwest,0,Not Reported,OBFacility,2/22/2020
NULL,Central Virginia,Southwest,0,Not Reported,OBFacility,2/29/2020
NULL,Central Virginia,Southwest,0,Not Reported,OBFacility,3/14/2020
NULL,Central Virginia,Southwest,0,Not Reported,OBFacility,3/21/2020
NULL,Central Virginia,Southwest,0,Not Reported,OBFacility,4/4/2020
NULL,Central Virginia,Southwest,0,Not Reported,Sex,NULL
NULL,Central Virginia,Southwest,0,Nursing Home,OBFacility,1/4/2020
NULL,Central Virginia,Southwest,0,Nursing Home,OBFacility,1/11/2020
NULL,Central Virginia,Southwest,0,Nursing Home,OBFacility,1/25/2020
NULL,Central Virginia,Southwest,0,Nursing Home,OBFacility,2/1/2020
NULL,Central Virginia,Southwest,0,Nursing Home,OBFacility,2/15/2020
NULL,Central Virginia,Southwest,0,Nursing Home,OBFacility,3/7/2020
NULL,Central Virginia,Southwest,0,Nursing Home,OBFacility,3/28/2020
NULL,Chesapeake,Eastern,0,Daycare/Pre-K,OBFacility,4/11/2020
NULL,Chesapeake,Eastern,0,Daycare/Pre-K,OBFacility,4/18/2020
NULL,Chesapeake,Eastern,0,Medical Facility,OBFacility,1/4/2020
NULL,Chesapeake,Eastern,0,Medical Facility,OBFacility,1/11/2020
NULL,Chesapeake,Eastern,0,Medical Facility,OBFacility,1/25/2020
NULL,Chesapeake,Eastern,0,Medical Facility,OBFacility,2/1/2020
NULL,Chesapeake,Eastern,0,Medical Facility,OBFacility,2/15/2020
NULL,Chesapeake,Eastern,0,Medical Facility,OBFacility,3/7/2020
NULL,Chesapeake,Eastern,0,Medical Facility,OBFacility,3/28/2020
NULL,Chesapeake,Eastern,0,Medical Facility,OBFacility,4/11/2020
NULL,Chesapeake,Eastern,0,Medical Facility,OBFacility,4/18/2020
NULL,Chesapeake,Eastern,0,NH White,Fatalities Race,NULL
NULL,Chesapeake,Eastern,0,Not Reported,OBFacility,1/4/2020
NULL,Chesapeake,Eastern,0,Not Reported,OBFacility,1/11/2020
NULL,Chesapeake,Eastern,0,Not Reported,OBFacility,1/25/2020
NULL,Chesapeake,Eastern,0,Not Reported,OBFacility,2/1/2020
NULL,Chesapeake,Eastern,0,Not Reported,OBFacility,2/15/2020
NULL,Chesapeake,Eastern,0,Not Reported,OBFacility,3/7/2020
NULL,Chesapeake,Eastern,0,Not Reported,OBFacility,3/28/2020
NULL,Chesapeake,Eastern,0,Not Reported,OBFacility,4/11/2020
NULL,Chesapeake,Eastern,0,Not Reported,OBFacility,4/18/2020
NULL,Chesapeake,Eastern,0,Nursing Home,OBFacility,1/18/2020
NULL,Chesapeake,Eastern,0,Nursing Home,OBFacility,2/8/2020
NULL,Chesapeake,Eastern,0,Nursing Home,OBFacility,2/22/2020
NULL,Chesapeake,Eastern,0,Nursing Home,OBFacility,2/29/2020
NULL,Chesapeake,Eastern,0,Nursing Home,OBFacility,3/14/2020
NULL,Chesapeake,Eastern,0,Nursing Home,OBFacility,3/21/2020
NULL,Chesapeake,Eastern,0,Nursing Home,OBFacility,4/4/2020
NULL,Chesapeake,Eastern,0,Other - Medical,OBFacility,1/11/2020
NULL,Chesapeake,Eastern,0,Other - Medical,OBFacility,2/1/2020
NULL,Chesapeake,Eastern,0,Other - Medical,OBFacility,2/22/2020
NULL,Chesapeake,Eastern,0,Other - Medical,OBFacility,3/7/2020
NULL,Chesapeake,Eastern,0,Other - Medical,OBFacility,3/14/2020
NULL,Chesapeake,Eastern,0,Other - Medical,OBFacility,3/28/2020
NULL,Chesapeake,Eastern,0,Other - Medical,OBFacility,4/4/2020
NULL,Chesapeake,Eastern,0,Other - Medical,OBFacility,4/18/2020
NULL,Chesapeake,Eastern,0,Other - Misc,OBFacility,1/18/2020
NULL,Chesapeake,Eastern,0,Other - Misc,OBFacility,2/8/2020
NULL,Chesapeake,Eastern,0,Other - Misc,OBFacility,2/22/2020
NULL,Chesapeake,Eastern,0,Other - Misc,OBFacility,2/29/2020
NULL,Chesapeake,Eastern,0,Other - Misc,OBFacility,3/14/2020
NULL,Chesapeake,Eastern,0,Other - Misc,OBFacility,3/21/2020
NULL,Chesapeake,Eastern,0,Other - Misc,OBFacility,4/4/2020
NULL,Chesapeake,Eastern,0,School (K-12),OBFacility,1/11/2020
NULL,Chesapeake,Eastern,0,School (K-12),OBFacility,1/18/2020
NULL,Chesapeake,Eastern,0,School (K-12),OBFacility,2/1/2020
NULL,Chesapeake,Eastern,0,School (K-12),OBFacility,2/8/2020
NULL,Chesapeake,Eastern,0,School (K-12),OBFacility,2/22/2020
NULL,Chesapeake,Eastern,0,School (K-12),OBFacility,3/14/2020
NULL,Chesapeake,Eastern,0,School (K-12),OBFacility,4/4/2020
NULL,Chesapeake,Eastern,0,School (K-12),OBFacility,4/18/2020
NULL,Chesapeake,Eastern,1,0-9,Age Group,NULL
NULL,Chesapeake,Eastern,1,0-9,Hospitalizations Age Group,NULL
NULL,Chesapeake,Eastern,1,Assisted Living,OBFacility,4/18/2020
NULL,Chesapeake,Eastern,1,Not Reported,Hospitalizations Race,NULL
NULL,Chesapeake,Eastern,1,Other,Fatalities Race,NULL
NULL,Chesapeake,Eastern,2,80+,Fatalities Age Group,NULL
NULL,Chesapeake,Eastern,2,Nursing Home,OBFacility,4/18/2020
NULL,Chesapeake,Eastern,3,Hispanic or Latino,Hospitalizations Race,NULL
NULL,Chesapeake,Eastern,3,NH Black,Fatalities Race,NULL
NULL,Chesapeake,Eastern,5,80+,Hospitalizations Age Group,NULL
NULL,Chesapeake,Eastern,6,40-49,Hospitalizations Age Group,NULL
NULL,Central Virginia,Southwest,0,Nursing Home,OBFacility,4/11/2020
NULL,Central Virginia,Southwest,0,Nursing Home,OBFacility,4/18/2020
NULL,Central Virginia,Southwest,0,Other,Fatalities Race,NULL
NULL,Central Virginia,Southwest,0,Other,Hospitalizations Race,NULL
NULL,Central Virginia,Southwest,0,Other - Medical,OBFacility,1/4/2020
NULL,Central Virginia,Southwest,0,Other - Medical,OBFacility,1/18/2020
NULL,Central Virginia,Southwest,0,Other - Medical,OBFacility,1/25/2020
NULL,Central Virginia,Southwest,0,Other - Medical,OBFacility,2/8/2020
NULL,Central Virginia,Southwest,0,Other - Medical,OBFacility,2/15/2020
NULL,Central Virginia,Southwest,0,Other - Medical,OBFacility,2/29/2020
NULL,Central Virginia,Southwest,0,Other - Medical,OBFacility,3/21/2020
NULL,Central Virginia,Southwest,0,Other - Medical,OBFacility,4/11/2020
NULL,Central Virginia,Southwest,0,Other - Misc,OBFacility,1/11/2020
NULL,Central Virginia,Southwest,0,Other - Misc,OBFacility,1/25/2020
NULL,Central Virginia,Southwest,0,Other - Misc,OBFacility,2/1/2020
NULL,Central Virginia,Southwest,0,Other - Misc,OBFacility,2/15/2020
NULL,Central Virginia,Southwest,0,Other - Misc,OBFacility,2/22/2020
NULL,Central Virginia,Southwest,0,Other - Misc,OBFacility,3/7/2020
NULL,Central Virginia,Southwest,0,Other - Misc,OBFacility,3/28/2020
NULL,Central Virginia,Southwest,0,Other - Misc,OBFacility,4/18/2020
NULL,Central Virginia,Southwest,0,School (K-12),OBFacility,1/4/2020
NULL,Central Virginia,Southwest,0,School (K-12),OBFacility,1/25/2020
NULL,Central Virginia,Southwest,0,School (K-12),OBFacility,2/15/2020
NULL,Central Virginia,Southwest,0,School (K-12),OBFacility,2/29/2020
NULL,Central Virginia,Southwest,0,School (K-12),OBFacility,3/7/2020
NULL,Central Virginia,Southwest,0,School (K-12),OBFacility,3/21/2020
NULL,Central Virginia,Southwest,0,School (K-12),OBFacility,3/28/2020
NULL,Central Virginia,Southwest,0,School (K-12),OBFacility,4/11/2020
NULL,Central Virginia,Southwest,0,Yes,HCW,NULL
NULL,Central Virginia,Southwest,1,30-39,Hospitalizations Age Group,NULL
NULL,Central Virginia,Southwest,1,60-69,Fatalities Age Group,NULL
NULL,Central Virginia,Southwest,1,60-69,Hospitalizations Age Group,NULL
NULL,Central Virginia,Southwest,1,80+,Fatalities Age Group,NULL
NULL,Central Virginia,Southwest,1,LTCF,Congregate Setting,NULL
NULL,Central Virginia,Southwest,1,Minimum,Age Group,NULL
NULL,Central Virginia,Southwest,1,Not Reported,Fatalities Race,NULL
NULL,Central Virginia,Southwest,1,Other - Misc,OBFacility,3/28/2020
NULL,Central Virginia,Southwest,2,10-19,Age Group,NULL
NULL,Central Virginia,Southwest,2,Male,Fatalities Sex,NULL
NULL,Central Virginia,Southwest,3,NH Black,Race,NULL
NULL,Central Virginia,Southwest,4,80+,Age Group,NULL
NULL,Central Virginia,Southwest,5,Male,Hospitalizations Sex,NULL
NULL,Central Virginia,Southwest,6,No,HCW,NULL
NULL,Central Virginia,Southwest,16,60-69,Age Group,NULL
NULL,Central Virginia,Southwest,19,NH White,Race,NULL
NULL,Central Virginia,Southwest,48,Mean,Age Group,NULL
NULL,Central Virginia,Southwest,50,Median,Age Group,NULL
NULL,Central Virginia,Southwest,52,Male,Sex,NULL
NULL,Central Virginia,Southwest,83,Not Reported,Congregate Setting,NULL
NULL,Central Virginia,Southwest,83,Not Reported,HCW,NULL
NULL,Central Virginia,Southwest,90,Maximum,Age Group,NULL
NULL,Chesapeake,Eastern,0,0-9,Fatalities Age Group,NULL
NULL,Chesapeake,Eastern,0,10-19,Fatalities Age Group,NULL
NULL,Chesapeake,Eastern,0,30-39,Fatalities Age Group,NULL
NULL,Chesapeake,Eastern,0,70-79,Fatalities Age Group,NULL
NULL,Chesapeake,Eastern,0,Assisted Living,OBFacility,1/4/2020
NULL,Chesapeake,Eastern,0,Assisted Living,OBFacility,1/25/2020
NULL,Chesapeake,Eastern,0,Assisted Living,OBFacility,2/8/2020
NULL,Chesapeake,Eastern,6,LTCF,Congregate Setting,NULL
NULL,Chesapeake,Eastern,8,70-79,Hospitalizations Age Group,NULL
NULL,Chesapeake,Eastern,9,50-59,Hospitalizations Age Group,NULL
NULL,Chesapeake,Eastern,9,60-69,Hospitalizations Age Group,NULL
NULL,Chesapeake,Eastern,9,Hispanic or Latino,Race,NULL
NULL,Chesapeake,Eastern,11,80+,Age Group,NULL
NULL,Chesapeake,Eastern,13,NH White,Hospitalizations Race,NULL
NULL,Chesapeake,Eastern,13,Yes,HCW,NULL
NULL,Chesapeake,Eastern,15,70-79,Age Group,NULL
NULL,Chesapeake,Eastern,21,Male,Hospitalizations Sex,NULL
NULL,Chesapeake,Eastern,21,NH Black,Hospitalizations Race,NULL
NULL,Chesapeake,Eastern,28,30-39,Age Group,NULL
NULL,Chesapeake,Eastern,30,40-49,Age Group,NULL
NULL,Chesapeake,Eastern,39,Not Reported,Race,NULL
NULL,Chesapeake,Eastern,45,50-59,Age Group,NULL
NULL,Chesapeake,Eastern,59,No,HCW,NULL
NULL,Chesapeake,Eastern,100,Female,Sex,NULL
NULL,Chesterfield,Central,0,0-9,Fatalities Age Group,NULL
NULL,Chesterfield,Central,0,0-9,Hospitalizations Age Group,NULL
NULL,Chesterfield,Central,0,10-19,Hospitalizations Age Group,NULL
NULL,Chesterfield,Central,0,30-39,Fatalities Age Group,NULL
NULL,Chesterfield,Central,0,70-79,Fatalities Age Group,NULL
NULL,Chesterfield,Central,0,Assisted Living,OBFacility,1/11/2020
NULL,Chesterfield,Central,0,Assisted Living,OBFacility,2/1/2020
NULL,Chesterfield,Central,0,Assisted Living,OBFacility,2/22/2020
NULL,Chesterfield,Central,0,Assisted Living,OBFacility,3/7/2020
NULL,Chesterfield,Central,0,Assisted Living,OBFacility,3/14/2020
NULL,Chesterfield,Central,0,Assisted Living,OBFacility,3/28/2020
NULL,Chesterfield,Central,0,Assisted Living,OBFacility,4/4/2020
NULL,Chesterfield,Central,0,Assisted Living,OBFacility,4/18/2020
NULL,Chesterfield,Central,0,Daycare/Pre-K,OBFacility,1/11/2020
NULL,Chesterfield,Central,0,Daycare/Pre-K,OBFacility,1/18/2020
NULL,Chesterfield,Central,0,Daycare/Pre-K,OBFacility,2/1/2020
NULL,Chesterfield,Central,0,Daycare/Pre-K,OBFacility,2/8/2020
NULL,Chesterfield,Central,0,Daycare/Pre-K,OBFacility,2/22/2020
NULL,Chesterfield,Central,0,Daycare/Pre-K,OBFacility,3/14/2020
NULL,Chesterfield,Central,0,Daycare/Pre-K,OBFacility,4/4/2020
NULL,Chesterfield,Central,0,Daycare/Pre-K,OBFacility,4/18/2020
NULL,Chesterfield,Central,0,Medical Facility,OBFacility,1/4/2020
NULL,Chesterfield,Central,0,Medical Facility,OBFacility,1/11/2020
NULL,Chesterfield,Central,0,Medical Facility,OBFacility,1/25/2020
NULL,Chesterfield,Central,0,Medical Facility,OBFacility,2/15/2020
NULL,Chesterfield,Central,0,Medical Facility,OBFacility,3/7/2020
NULL,Chesterfield,Central,0,Medical Facility,OBFacility,3/21/2020
NULL,Chesterfield,Central,0,Medical Facility,OBFacility,3/28/2020
NULL,Chesterfield,Central,0,Medical Facility,OBFacility,4/11/2020
NULL,Chesterfield,Central,0,Medical Facility,OBFacility,4/18/2020
NULL,Chesterfield,Central,0,Not Reported,Fatalities Age Group,NULL
NULL,Chesterfield,Central,0,Not Reported,Fatalities Sex,NULL
NULL,Chesterfield,Central,0,Not Reported,OBFacility,1/18/2020
NULL,Chesterfield,Central,0,Not Reported,OBFacility,2/1/2020
NULL,Chesterfield,Central,0,Not Reported,OBFacility,2/8/2020
NULL,Chesterfield,Central,0,Not Reported,OBFacility,2/22/2020
NULL,Chesterfield,Central,0,Not Reported,OBFacility,2/29/2020
NULL,Chesterfield,Central,0,Not Reported,OBFacility,3/14/2020
NULL,Chesterfield,Central,0,Not Reported,OBFacility,4/4/2020
NULL,Chesterfield,Central,0,Nursing Home,OBFacility,1/18/2020
NULL,Chesterfield,Central,0,Nursing Home,OBFacility,2/1/2020
NULL,Chesterfield,Central,0,Nursing Home,OBFacility,2/8/2020
NULL,Chesterfield,Central,0,Nursing Home,OBFacility,2/22/2020
NULL,Chesterfield,Central,0,Nursing Home,OBFacility,2/29/2020
NULL,Chesterfield,Central,0,Nursing Home,OBFacility,3/14/2020
NULL,Chesapeake,Eastern,0,Assisted Living,OBFacility,2/15/2020
NULL,Chesapeake,Eastern,0,Assisted Living,OBFacility,2/29/2020
NULL,Chesapeake,Eastern,0,Assisted Living,OBFacility,3/7/2020
NULL,Chesapeake,Eastern,0,Assisted Living,OBFacility,3/21/2020
NULL,Chesapeake,Eastern,0,Assisted Living,OBFacility,4/11/2020
NULL,Chesapeake,Eastern,0,Correctional Facility,Congregate Setting,NULL
NULL,Chesapeake,Eastern,0,Daycare/Pre-K,OBFacility,1/18/2020
NULL,Chesapeake,Eastern,0,Daycare/Pre-K,OBFacility,2/1/2020
NULL,Chesapeake,Eastern,0,Daycare/Pre-K,OBFacility,2/8/2020
NULL,Chesapeake,Eastern,0,Daycare/Pre-K,OBFacility,2/22/2020
NULL,Chesapeake,Eastern,0,Daycare/Pre-K,OBFacility,2/29/2020
NULL,Chesapeake,Eastern,0,Daycare/Pre-K,OBFacility,3/14/2020
NULL,Chesapeake,Eastern,0,Daycare/Pre-K,OBFacility,4/4/2020
NULL,Chesapeake,Eastern,0,Medical Facility,OBFacility,1/18/2020
NULL,Chesapeake,Eastern,0,Medical Facility,OBFacility,2/8/2020
NULL,Chesapeake,Eastern,0,Medical Facility,OBFacility,2/22/2020
NULL,Chesapeake,Eastern,0,Medical Facility,OBFacility,2/29/2020
NULL,Chesapeake,Eastern,0,Medical Facility,OBFacility,3/14/2020
NULL,Chesapeake,Eastern,0,Medical Facility,OBFacility,3/21/2020
NULL,Chesapeake,Eastern,0,Medical Facility,OBFacility,4/4/2020
NULL,Chesapeake,Eastern,0,Minimum,Age Group,NULL
NULL,Chesapeake,Eastern,0,Not Reported,Age Group,NULL
NULL,Chesapeake,Eastern,0,Not Reported,Fatalities Age Group,NULL
NULL,Chesapeake,Eastern,0,Not Reported,Fatalities Race,NULL
NULL,Chesapeake,Eastern,0,Not Reported,Fatalities Sex,NULL
NULL,Chesapeake,Eastern,0,Not Reported,Hospitalizations Age Group,NULL
NULL,Chesapeake,Eastern,0,Not Reported,Hospitalizations Sex,NULL
NULL,Chesapeake,Eastern,0,Not Reported,OBFacility,1/18/2020
NULL,Chesapeake,Eastern,0,Not Reported,OBFacility,2/8/2020
NULL,Chesapeake,Eastern,0,Not Reported,OBFacility,2/22/2020
NULL,Chesapeake,Eastern,0,Not Reported,OBFacility,2/29/2020
NULL,Chesapeake,Eastern,0,Not Reported,OBFacility,3/14/2020
NULL,Chesapeake,Eastern,0,Not Reported,OBFacility,3/21/2020
NULL,Chesapeake,Eastern,0,Not Reported,OBFacility,4/4/2020
NULL,Chesapeake,Eastern,0,Not Reported,Sex,NULL
NULL,Chesapeake,Eastern,0,Nursing Home,OBFacility,1/4/2020
NULL,Chesapeake,Eastern,0,Nursing Home,OBFacility,1/11/2020
NULL,Chesapeake,Eastern,0,Nursing Home,OBFacility,1/25/2020
NULL,Chesapeake,Eastern,0,Nursing Home,OBFacility,2/1/2020
NULL,Chesapeake,Eastern,0,Nursing Home,OBFacility,2/15/2020
NULL,Chesapeake,Eastern,0,Nursing Home,OBFacility,3/7/2020
NULL,Chesapeake,Eastern,0,Nursing Home,OBFacility,3/28/2020
NULL,Chesapeake,Eastern,0,Nursing Home,OBFacility,4/11/2020
NULL,Chesapeake,Eastern,0,Nursing Home,OBFacility,4/18/2020
NULL,Chesapeake,Eastern,0,Other - Medical,OBFacility,1/4/2020
NULL,Chesapeake,Eastern,0,Other - Medical,OBFacility,1/18/2020
NULL,Chesapeake,Eastern,0,Other - Medical,OBFacility,1/25/2020
NULL,Chesapeake,Eastern,0,Other - Medical,OBFacility,2/8/2020
NULL,Chesapeake,Eastern,0,Other - Medical,OBFacility,2/15/2020
NULL,Chesapeake,Eastern,0,Other - Medical,OBFacility,2/29/2020
NULL,Chesapeake,Eastern,0,Other - Medical,OBFacility,3/21/2020
NULL,Chesapeake,Eastern,0,Other - Medical,OBFacility,4/11/2020
NULL,Chesapeake,Eastern,0,Other - Misc,OBFacility,1/4/2020
NULL,Chesapeake,Eastern,0,Other - Misc,OBFacility,1/11/2020
NULL,Chesapeake,Eastern,0,Other - Misc,OBFacility,1/25/2020
NULL,Chesapeake,Eastern,0,Other - Misc,OBFacility,2/1/2020
NULL,Chesapeake,Eastern,0,Other - Misc,OBFacility,2/15/2020
NULL,Chesapeake,Eastern,0,Other - Misc,OBFacility,3/7/2020
NULL,Chesapeake,Eastern,0,Other - Misc,OBFacility,3/28/2020
NULL,Chesapeake,Eastern,0,Other - Misc,OBFacility,4/11/2020
NULL,Chesapeake,Eastern,0,Other - Misc,OBFacility,4/18/2020
NULL,Chesapeake,Eastern,0,School (K-12),OBFacility,1/4/2020
NULL,Chesterfield,Central,0,Nursing Home,OBFacility,4/4/2020
NULL,Chesterfield,Central,0,Other,Fatalities Race,NULL
NULL,Chesterfield,Central,0,Other,Hospitalizations Race,NULL
NULL,Chesterfield,Central,0,Other - Medical,OBFacility,1/4/2020
NULL,Chesterfield,Central,0,Other - Medical,OBFacility,1/18/2020
NULL,Chesterfield,Central,0,Other - Medical,OBFacility,1/25/2020
NULL,Chesterfield,Central,0,Other - Medical,OBFacility,2/8/2020
NULL,Chesterfield,Central,0,Other - Medical,OBFacility,2/29/2020
NULL,Chesterfield,Central,0,Other - Medical,OBFacility,3/21/2020
NULL,Chesterfield,Central,0,Other - Medical,OBFacility,4/4/2020
NULL,Chesterfield,Central,0,Other - Medical,OBFacility,4/11/2020
NULL,Chesterfield,Central,0,Other - Misc,OBFacility,1/4/2020
NULL,Chesterfield,Central,0,Other - Misc,OBFacility,1/11/2020
NULL,Chesterfield,Central,0,Other - Misc,OBFacility,1/25/2020
NULL,Chesterfield,Central,0,Other - Misc,OBFacility,2/15/2020
NULL,Chesterfield,Central,0,Other - Misc,OBFacility,3/7/2020
NULL,Chesterfield,Central,0,Other - Misc,OBFacility,3/21/2020
NULL,Chesterfield,Central,0,Other - Misc,OBFacility,3/28/2020
NULL,Chesterfield,Central,0,Other - Misc,OBFacility,4/11/2020
NULL,Chesterfield,Central,0,Other - Misc,OBFacility,4/18/2020
NULL,Chesterfield,Central,0,School (K-12),OBFacility,1/4/2020
NULL,Chesterfield,Central,0,School (K-12),OBFacility,1/25/2020
NULL,Chesterfield,Central,0,School (K-12),OBFacility,2/8/2020
NULL,Chesterfield,Central,0,School (K-12),OBFacility,2/15/2020
NULL,Chesterfield,Central,0,School (K-12),OBFacility,2/29/2020
NULL,Chesterfield,Central,0,School (K-12),OBFacility,3/7/2020
NULL,Chesterfield,Central,0,School (K-12),OBFacility,3/21/2020
NULL,Chesterfield,Central,0,School (K-12),OBFacility,4/11/2020
NULL,Chesterfield,Central,1,0-9,Age Group,NULL
NULL,Chesterfield,Central,1,Assisted Living,OBFacility,4/18/2020
NULL,Chesterfield,Central,1,Not Reported,Fatalities Race,NULL
NULL,Chesterfield,Central,1,Other - Misc,OBFacility,3/28/2020
NULL,Chesterfield,Central,2,40-49,Fatalities Age Group,NULL
NULL,Chesterfield,Central,2,Female,Fatalities Sex,NULL
NULL,Chesterfield,Central,2,Other - Misc,OBFacility,4/4/2020
NULL,Chesterfield,Central,3,80+,Fatalities Age Group,NULL
NULL,Chesterfield,Central,3,Other,Congregate Setting,NULL
NULL,Chesterfield,Central,4,NH Black,Fatalities Race,NULL
NULL,Chesterfield,Central,4,NH White,Fatalities Race,NULL
NULL,Chesterfield,Central,4,Yes,HCW,NULL
NULL,Chesterfield,Central,8,Not Reported,Sex,NULL
NULL,Chesterfield,Central,11,Hispanic or Latino,Race,NULL
NULL,Chesterfield,Central,13,NH White,Hospitalizations Race,NULL
NULL,Chesterfield,Central,16,No,HCW,NULL
NULL,Chesterfield,Central,26,10-19,Age Group,NULL
NULL,Chesterfield,Central,47,LTCF,Congregate Setting,NULL
NULL,Chesterfield,Central,49,80+,Age Group,NULL
NULL,Chesterfield,Central,50,Median,Age Group,NULL
NULL,Chesterfield,Central,54,60-69,Age Group,NULL
NULL,Chesterfield,Central,64,40-49,Age Group,NULL
NULL,Chesterfield,Central,66,50-59,Age Group,NULL
NULL,Chesterfield,Central,72,NH White,Race,NULL
NULL,Chesterfield,Central,100,Maximum,Age Group,NULL
NULL,Chesterfield,Central,183,Male,Sex,NULL
NULL,Chesterfield,Central,199,Female,Sex,NULL
NULL,Chesterfield,Central,305,Not Reported,Congregate Setting,NULL
NULL,Chickahominy,Central,0,20-29,Hospitalizations Age Group,NULL
NULL,Chickahominy,Central,0,30-39,Fatalities Age Group,NULL
NULL,Chickahominy,Central,0,Assisted Living,OBFacility,1/18/2020
NULL,Chickahominy,Central,0,Assisted Living,OBFacility,2/1/2020
NULL,Chickahominy,Central,0,Assisted Living,OBFacility,2/8/2020
NULL,Chickahominy,Central,0,Assisted Living,OBFacility,2/22/2020
NULL,Chickahominy,Central,0,Assisted Living,OBFacility,2/29/2020
NULL,Chesapeake,Eastern,0,School (K-12),OBFacility,1/25/2020
NULL,Chesapeake,Eastern,0,School (K-12),OBFacility,2/15/2020
NULL,Chesapeake,Eastern,0,School (K-12),OBFacility,2/29/2020
NULL,Chesapeake,Eastern,0,School (K-12),OBFacility,3/7/2020
NULL,Chesapeake,Eastern,0,School (K-12),OBFacility,3/21/2020
NULL,Chesapeake,Eastern,0,School (K-12),OBFacility,3/28/2020
NULL,Chesapeake,Eastern,0,School (K-12),OBFacility,4/11/2020
NULL,Chesapeake,Eastern,1,30-39,Hospitalizations Age Group,NULL
NULL,Chesapeake,Eastern,1,50-59,Fatalities Age Group,NULL
NULL,Chesapeake,Eastern,1,Hispanic or Latino,Fatalities Race,NULL
NULL,Chesapeake,Eastern,1,Other,Hospitalizations Race,NULL
NULL,Chesapeake,Eastern,1,Other - Misc,OBFacility,4/18/2020
NULL,Chesapeake,Eastern,2,60-69,Fatalities Age Group,NULL
NULL,Chesapeake,Eastern,2,Male,Fatalities Sex,NULL
NULL,Chesapeake,Eastern,2,Other - Misc,OBFacility,4/4/2020
NULL,Chesapeake,Eastern,3,10-19,Age Group,NULL
NULL,Chesapeake,Eastern,3,Female,Fatalities Sex,NULL
NULL,Chesapeake,Eastern,6,Other,Congregate Setting,NULL
NULL,Chesapeake,Eastern,9,Other,Race,NULL
NULL,Chesapeake,Eastern,13,20-29,Age Group,NULL
NULL,Chesapeake,Eastern,18,Female,Hospitalizations Sex,NULL
NULL,Chesapeake,Eastern,30,60-69,Age Group,NULL
NULL,Chesapeake,Eastern,50,Median,Age Group,NULL
NULL,Chesapeake,Eastern,52,Mean,Age Group,NULL
NULL,Chesapeake,Eastern,54,Not Congregate,Congregate Setting,NULL
NULL,Chesapeake,Eastern,57,NH Black,Race,NULL
NULL,Chesapeake,Eastern,62,NH White,Race,NULL
NULL,Chesapeake,Eastern,76,Male,Sex,NULL
NULL,Chesapeake,Eastern,94,Maximum,Age Group,NULL
NULL,Chesapeake,Eastern,104,Not Reported,HCW,NULL
NULL,Chesapeake,Eastern,110,Not Reported,Congregate Setting,NULL
NULL,Chesterfield,Central,0,10-19,Fatalities Age Group,NULL
NULL,Chesterfield,Central,0,20-29,Fatalities Age Group,NULL
NULL,Chesterfield,Central,0,50-59,Fatalities Age Group,NULL
NULL,Chesterfield,Central,0,Assisted Living,OBFacility,1/4/2020
NULL,Chesterfield,Central,0,Assisted Living,OBFacility,1/18/2020
NULL,Chesterfield,Central,0,Assisted Living,OBFacility,1/25/2020
NULL,Chesterfield,Central,0,Assisted Living,OBFacility,2/8/2020
NULL,Chesterfield,Central,0,Assisted Living,OBFacility,2/15/2020
